AlignedTime,TrialNumber,Angle IMU (degrees),Angle MoCap (degrees),Filename_IMU,Filename_MoCap
95.01,3,-1.2286068005564663,-2.5220382858768566,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.02,3,-1.23506651241232,-2.556721942666748,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.03,3,-1.2409776026131096,-2.4863149657584485,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.04,3,-1.2462180712426658,-2.492846975475977,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.05,3,-1.250665918384576,-2.5221469721963112,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.06,3,-1.2522471441221872,-2.604324755097356,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.07,3,-1.2544387485385853,-2.5749819968170753,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.08,3,-1.2565087317166224,-2.621475118730283,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.09,3,-1.258091093738905,-2.5801937027950936,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.1,3,-1.2584538346877907,-2.492846975475977,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.11,3,-1.259548954645361,-2.5454488174031717,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.12,3,-1.260522453693428,-2.533980382273544,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.13,3,-1.2609473319135716,-2.533980382273544,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.14,3,-1.257041589387092,-2.528488874903868,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.15,3,-1.2549662261949717,-2.5221469721963112,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.16,3,-1.254721242417962,-2.4873656761222205,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.17,3,-1.2544766381365564,-2.5333198916304758,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.18,3,-1.2560014134309934,-2.4873656761222205,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.19,3,-1.25392756838124,-2.4901063257990987,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.2,3,-1.2542941030670027,-2.492846975475977,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.21,3,-1.2540510175677575,-2.4901063257990987,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.22,3,-1.2544793119626831,-2.492846975475977,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.23,3,-1.2517969863307383,-2.538810306686158,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.24,3,-1.2522260407506367,-2.5847736378963395,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.25,3,-1.2501544753008198,-2.536060541307354,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.26,3,-1.2486932900594574,-2.4873656761222205,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.27,3,-1.2472324851044547,-2.4737248967036005,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.28,3,-1.2470550384386596,-2.4132786993846,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.3,3,-1.2475493527327433,-2.5057159360887877,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.31,3,-1.2497500696969994,-2.5261195332683393,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.32,3,-1.2489011673331727,-2.4631294155071988,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.33,3,-1.2413526457176087,-2.502970151289111,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.34,3,-1.2378846249807487,-2.5702685011741924,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.36,3,-1.247532366119609,-2.6555959791520936,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.37,3,-1.2491253682549637,-2.651132257179009,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.38,3,-1.2427987515162449,-2.669539226958846,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.39,3,-1.243782515978248,-2.663485170502805,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.4,3,-1.240439925258757,-2.668180272034306,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.42,3,-1.239172097312102,-2.710379700273821,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.43,3,-1.238937387319228,-2.721564390579572,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.44,3,-1.243069585507558,-2.6963764073560754,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.46,3,-1.2484225470561778,-2.7443269595558637,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.47,3,-1.2535573637833677,-2.6585460179462013,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.48,3,-1.2594245623721334,-2.649779672633542,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.49,3,-1.258582142894524,-2.5388327103453863,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.5,3,-1.2595152777246965,-2.464028760595616,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.52,3,-1.262828176779959,-2.4611550384066163,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.53,3,-1.2672942857519685,-2.484925861100777,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.54,3,-1.2713337770137865,-2.4860862602299703,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.55,3,-1.274153650635831,-2.5074033813000467,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.56,3,-1.277347225964439,-2.423318804375429,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.58,3,-1.2818835663629071,-2.3603426136633034,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.59,3,-1.2863519701241075,-2.4145577416823847,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.6,3,-1.28811434121637,-2.407811326790441,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.62,3,-1.295558945433252,-2.378194900459885,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.64,3,-1.3016237309221523,-2.379377359488374,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.65,3,-1.306765431957779,-2.5218772076161784,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.66,3,-1.3097207497780707,-2.563741839818233,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.68,3,-1.3150654509849948,-2.571089780132245,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.7,3,-1.3226586852250224,-2.517259113054955,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.71,3,-1.3254846859628504,-2.636048343144103,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.72,3,-1.3286874541338083,-2.6382429321725915,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.74,3,-1.3315967571291358,-2.650684348445433,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.76,3,-1.3389605951000552,-2.6813504339745067,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.78,3,-1.3490099685622874,-2.628501418210909,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.8,3,-1.3696138780271256,-2.6313334470438225,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.81,3,-1.3895970204048131,-2.623245887204857,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.82,3,-1.4064576275981095,-2.547126936215501,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.84,3,-1.4327863069880102,-2.556403141369571,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.86,3,-1.4756448274852352,-2.568730059376564,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.87,3,-1.5202004290728095,-2.6165531088269294,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.88,3,-1.5547433429017998,-2.747041370474021,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.9,3,-1.6106444829839885,-2.7762271692125795,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.92,3,-1.68064811896074,-2.8646278289545526,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.93,3,-1.7431306830692368,-2.8525229269972145,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.94,3,-1.7938899057282915,-2.8786872672617494,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.96,3,-1.867958509775126,-2.9313614222118454,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.97,3,-1.9438598840275847,-2.92209194005408,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.98,3,-1.9979166470973448,-2.990206324338209,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
95.99,3,-2.055633795416181,-3.1732756222996024,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.0,3,-2.12384132904194,-3.170642408752216,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.02,3,-2.226883400238734,-3.4423271545483365,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.03,3,-2.3354702423368834,-3.6475386006118944,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.04,3,-2.4200193177648264,-3.573544804204798,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.05,3,-2.5094487787856647,-3.5411793852481517,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.06,3,-2.6158836254555538,-3.631757295819369,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.08,3,-2.758068166898906,-3.804270267749464,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.09,3,-2.9148934799198187,-3.8620152491688415,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.1,3,-3.0335948697446726,-3.9325114183640224,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.11,3,-3.154116645496467,-4.03931400078983,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.12,3,-3.2853698072298734,-4.145963881563504,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.13,3,-3.402176354999548,-4.296467423597246,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.14,3,-3.5367292888597084,-4.545429442718193,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.15,3,-3.6792126088640336,-4.6109384261561726,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.16,3,-3.8290063150665454,-4.996887861308019,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.18,3,-4.086875646899438,-5.459026218299707,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.19,3,-4.326448751394159,-5.450892418855951,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.2,3,-4.504294002919414,-5.589366502463061,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.21,3,-4.6857996409071125,-5.736257411363569,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.22,3,-4.873405665409072,-5.964084647535697,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.24,3,-5.172246475319645,-6.400342123745364,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.25,3,-5.492560058516934,-6.594834985989328,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.26,3,-5.7173576295908966,-6.771218599473656,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.27,3,-5.9561855874356535,-6.9332471185203035,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.28,3,-6.201713932101267,-7.438785741280281,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.29,3,-6.42773266363773,-7.58821097134137,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.3,3,-6.684241782094729,-7.769630315768019,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.31,3,-6.973132287522153,-7.972874400559864,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.32,3,-7.247322179969425,-8.020857810810435,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.33,3,-7.537372459485281,-8.304305313326603,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.34,3,-7.837783126118053,-8.22512141516484,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.35,3,-8.118686179916887,-8.813358266311159,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.36,3,-8.436787620929879,-9.11830952394173,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.37,3,-8.808851449204502,-9.516845219471973,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.38,3,-9.153163664789025,-9.757277288832022,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.39,3,-9.500526267730525,-10.27091773682626,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.4,3,-9.822039258075954,-10.446289373165117,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.41,3,-10.185262635871988,-10.777691151270167,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.42,3,-10.587512401165712,-11.338474116101116,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.43,3,-10.958046554003602,-11.892445629122301,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.44,3,-11.335901094431325,-12.01069116155835,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.45,3,-11.681563022494435,-12.622599158575472,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.46,3,-12.069178338238238,-12.994118098004826,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.47,3,-12.464104041708811,-13.229692232442188,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.48,3,-12.908607132950172,-13.471140373269844,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.49,3,-13.318173612007712,-14.089188622488738,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.5,3,-13.739320478925388,-14.54329718471415,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.51,3,-14.127239733747029,-14.90587224169434,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.52,3,-14.571557376516155,-15.26233988125364,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.53,3,-15.026855407277267,-15.750061920315368,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.54,3,-15.539780826072535,-16.016218572301796,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.55,3,-16.01580963294573,-16.456951816113335,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.56,3,-16.4481818279388,-17.099570265507207,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.57,3,-16.92665141109388,-17.69630295780253,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.58,3,-17.409391382454146,-18.024632263342827,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.59,3,-17.89884174206073,-18.68221868517751,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.6,3,-18.44798148995468,-19.00189684455084,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.61,3,-18.9045026261779,-19.400902408782663,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.62,3,-19.41956415077133,-20.06853606420152,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.63,3,-19.9492560637746,-20.613437805728417,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.64,3,-20.488708365229524,-21.244270448211218,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.65,3,-21.08615105517488,-21.725654702201638,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.66,3,-21.52779413365167,-22.147246371120893,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.67,3,-22.139988600697848,-22.656720384290132,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.68,3,-22.706882456353128,-23.06613759952133,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.69,3,-23.277426700657557,-23.879714849896878,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.7,3,-23.85285133364902,-24.71245568006788,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.71,3,-24.48986335536543,-24.958487680484104,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.72,3,-24.95541276584548,-25.69482725711635,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.73,3,-25.600477565127918,-26.23134154226662,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.74,3,-26.18566375324841,-26.795486602714647,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.75,3,-26.7714603302462,-27.51031763132493,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.76,3,-27.356647296157508,-27.724034196858685,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.77,3,-27.88177265101884,-28.429858406106582,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.78,3,-28.46025039486646,-29.15818484879972,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.79,3,-29.095923527738208,-29.87238160157685,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.8,3,-29.683552049667885,-30.381666045356287,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.81,3,-30.282760960693075,-31.003954638104414,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.82,3,-30.81995726084804,-31.46999446648895,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.83,3,-31.408196950167564,-32.15081546118799,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.84,3,-31.992777028687836,-32.545884610285995,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.85,3,-32.63449149644197,-33.16523336908607,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.86,3,-33.21907235346528,-33.78279342265481,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.87,3,-33.80975359979115,-34.30969868983008,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.88,3,-34.34805023545297,-34.9554200109811,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.89,3,-34.957632260483805,-35.56300391584607,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.9,3,-35.62483567491843,-35.98137315406971,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.91,3,-36.22770847878731,-36.67612951178462,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.92,3,-36.82265167212487,-37.188192762547295,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.93,3,-37.34943025496213,-37.95341454415153,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.94,3,-37.9315742273307,-38.56130617193924,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.95,3,-38.514328589263485,-39.085303156501176,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.96,3,-39.15067934079035,-39.5085182302311,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.97,3,-39.72977448194335,-40.05879990348262,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.98,3,-40.24886901275234,-40.796725051785366,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
96.99,3,-40.81881493324829,-41.46253124369752,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
97.0,3,-41.39059124346024,-41.90390210488963,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
97.01,3,-41.95992794341967,-42.523767603503195,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
97.02,3,-42.58085903315485,-42.92297366565598,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
97.03,3,-43.14288651269615,-43.57548549830703,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
97.04,3,-43.65265938207183,-44.8660318243259,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
97.05,3,-44.21773764131039,-45.28604919491691,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
97.06,3,-44.77976629044161,-45.68388170901177,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
97.07,3,-45.33752532949285,-46.38904028658633,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
97.08,3,-45.94973575849146,-47.08328326020073,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
97.09,3,-46.44633457746575,-47.48675772470455,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
97.1,3,-46.99189478644294,-47.84037876814136,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
97.11,3,-47.53380538544895,-48.44072314246839,3AxialRotation_IMU_95s_to_126s,3AxialRotation_MoCap_95s_to_126s
