AlignedTime,TrialNumber,Angle IMU (degrees),Angle MoCap (degrees),Filename_IMU,Filename_MoCap
53.01,3,0.1764575041915503,0.2461894280680882,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.02,3,0.2953694877318904,0.2520889532537735,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.03,3,0.351582996672116,0.21376508192202345,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.04,3,0.4083555749415277,0.2777277255701012,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.05,3,0.1776850011017465,0.2577055806174753,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.06,3,0.2377424701133534,0.2373603119831965,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.07,3,0.4154648959216944,0.25659375655250805,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.08,3,0.4137475155964072,0.2666065169528176,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.09,3,0.5328844485620423,0.2385134277791346,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.1,3,0.360403636773603,0.2329280902997741,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.11,3,0.3587381381502015,0.22866907807373388,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.12,3,0.4994239833028491,0.2292782488422454,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.14,3,0.7059079652104707,0.2338252017775424,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.15,3,0.5306288222737425,0.19249293194429778,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.16,3,0.5283775954700023,0.1847057969517491,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.17,3,0.4704730405181441,0.2064415751433566,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.18,3,0.4702445946363478,0.1834115670888871,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.19,3,0.4678854718174152,0.1776134196171948,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.2,3,0.2959947958914388,0.1840230207092149,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.22,3,0.3256715446083896,0.1965568774085969,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.24,3,0.23543543823626184,0.1601935028770948,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.25,3,0.4138802638935954,0.18423604412434164,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.26,3,0.4682962785508699,0.206953096997946,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.28,3,0.5286739029739538,0.1679963110423498,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.29,3,0.4708819512441338,0.19803885555829354,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.3,3,0.5243110903076666,0.2345972403997076,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.31,3,0.4696505519718013,0.21061697614565827,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.32,3,0.2947713601520643,0.2100426952791698,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.33,3,0.3555380871285307,0.2114009499098303,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.34,3,0.3546530363820901,0.2115617152430055,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.35,3,0.3526164611018834,0.20491322066733864,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.36,3,0.4133547942749815,0.2099673853724317,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.37,3,0.2979657213839779,0.2332211309060284,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.38,3,0.3015464714309912,0.2403425442642771,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.39,3,0.472654057132247,0.25652162646536447,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.4,3,0.4155962504651536,0.2645221901559149,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.41,3,0.5885997849523599,0.27269361576212814,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.42,3,0.6437251210028652,0.2843683540393288,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.43,3,0.5220733564359001,0.2892709925090112,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.44,3,0.6446236148427311,0.2992336239318052,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.45,3,0.8218999166592111,0.32599601267309686,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.46,3,0.762962966076733,0.3122943303908514,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.47,3,0.7025296057220796,0.3178827957127148,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.48,3,0.5314706224798369,0.3276774357971456,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.49,3,0.4103226309421288,0.3434764657168145,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.5,3,0.4671916758432262,0.3556948534150339,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.51,3,0.4071221791563328,0.35144537456919334,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.52,3,0.4689583716335281,0.3522909456651477,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.53,3,0.5265531919898581,0.3624331511280501,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.54,3,0.5872852330058322,0.3723169751355461,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.55,3,0.4695193887873454,0.4048836537020666,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.56,3,0.5894678335633714,0.4537026496307635,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.57,3,0.6518112722968867,0.42121820448602465,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.58,3,0.6516227767987188,0.4398746703469179,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.59,3,0.6498565977520796,0.4392728328567139,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.6,3,0.6498565977520796,0.4572505793692158,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.61,3,0.9383820276209937,0.4572505793692158,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.62,3,0.8847508593016344,0.4740860557788079,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.63,3,0.7650255469454701,0.5103933174185692,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.64,3,0.762962966076733,0.5264644294734949,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.65,3,0.6479056817458455,0.5416373553138966,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.66,3,0.8118226232020163,0.59819831533731,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.67,3,0.8134502069102807,0.6147496417157164,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.68,3,1.0444698367384733,0.6564137005711869,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.69,3,1.0502000294109717,0.6551026585428306,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.7,3,0.8718923284094766,0.6661688406617613,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.71,3,0.8136277685972015,0.693444699559994,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.72,3,0.5827857523928563,0.7101347111471801,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.73,3,0.584050122278287,0.7793384006253269,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.74,3,0.8758079045053038,0.8351440939237703,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.75,3,1.103553808047839,0.8654574837275959,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.76,3,1.1665118965329524,0.8866702916010167,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.77,3,1.28134212081782,0.9104352388936232,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.78,3,1.172793230021825,0.9385267194220268,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.79,3,1.1174667963284268,0.9485518512829072,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
53.8,3,1.116929239019617,0.9524790117488584,3LateralBending_IMU_53s_to_85s,3LateralBending_MoCap_53s_to_85s
