AlignedTime,TrialNumber,Angle IMU (degrees),Angle MoCap (degrees),Filename_IMU,Filename_MoCap
95.0,22,-2.853907812868243,-4.036004311300495,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.01,22,-2.853514042431846,-4.038534562282962,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.02,22,-2.854951208428489,-4.0111942942650725,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.03,22,-2.8600493105766294,-3.946004296536525,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.04,22,-2.865138348594314,-3.9924270392486454,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.05,22,-2.8716323221993547,-4.038001148403357,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.06,22,-2.878553231109236,-4.069660589312603,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.07,22,-2.8787750750411174,-4.101957029963501,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.08,22,-2.8735078537118888,-4.085540110507074,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.09,22,-2.864520566838134,-4.135152225339732,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.1,22,-2.85071521413614,-4.233455349784416,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.11,22,-2.84349879532196,-4.282373637571662,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.12,22,-2.85652531011134,-4.229696318217014,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.13,22,-2.8866227582196418,-4.227203123463247,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.14,22,-2.917941139362024,-4.2125386425590845,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
95.15,22,-2.952552453253186,-4.327604897148477,22AxialRotation_IMU_95s_to_126s,22AxialRotation_MoCap_95s_to_126s
