AlignedTime,TrialNumber,Angle IMU (degrees),Angle MoCap (degrees),Filename_IMU,Filename_MoCap
3.01,4,0.863664286094874,1.7332477504037571,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.02,4,1.0153076163166617,1.7748552904781856,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.03,4,0.6159111832334077,1.7362439055558367,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.04,4,0.4172951284418094,1.8471497763033604,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.05,4,0.4727180581238865,1.88019057535675,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.06,4,0.6562693710158474,1.8993719687422073,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.07,4,0.7371094408212162,1.8799655486734068,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.08,4,0.8403467858787703,1.9125558504744937,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.09,4,0.5611600138053703,1.884955890382989,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.1,4,0.418219074750878,1.967752003746078,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.11,4,0.4644361933699947,2.012442406947387,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.12,4,0.4490459815657157,2.001153593942554,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.13,4,0.321674980923138,2.023639201467987,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.14,4,0.3774061853441228,2.0261172384652997,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.15,4,0.3930048463075586,2.059197074554449,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.16,4,0.3927148016081396,2.0980748384653847,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.17,4,0.5200342555047595,2.180369489571266,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.18,4,0.4332264700629356,2.128795881567905,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.19,4,0.2198944113511469,2.200059605628069,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.2,4,0.2909603642492691,2.2024311112509594,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.21,4,0.4180664112144132,2.3350279580718984,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.22,4,0.2911115649108922,2.278469714980125,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.23,4,0.4030554035465492,2.1849925313083176,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.24,4,0.458778362593236,2.1444001866288027,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.25,4,0.3419034707299611,2.2769273298757837,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.27,4,0.2914696897626054,2.3968780841031294,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
3.28,4,0.1046520299580793,2.4880541701466363,4Flexion_IMU_3s_to_44s,4Flexion_MoCap_3s_to_44s
