AlignedTime,TrialNumber,Angle IMU (degrees),Angle MoCap (degrees),Filename_IMU,Filename_MoCap
95.0,12,-0.4553561198994829,1.2720078671831354,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.01,12,-0.4483593424691898,1.2486469870101815,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.02,12,-0.4480127828017766,1.2337118277284276,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.03,12,-0.4604674411254605,1.2250320385775375,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.04,12,-0.4753623176682819,1.2207415339310745,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.05,12,-0.4804994126581805,1.2125715994933837,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.06,12,-0.4850287263228221,1.1848246225101127,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.07,12,-0.492608258889943,1.2125715994933837,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.08,12,-0.4983590105869662,1.1810847429114135,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.09,12,-0.5022809816410874,1.2041921222559333,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.1,12,-0.5098021722795139,1.1596149581827548,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.11,12,-0.5186065827290736,1.1743864404493816,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.12,12,-0.5225942132165509,1.1452765181631834,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.13,12,-0.5253010639684708,1.1692341072646344,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.14,12,-0.5298391352112226,1.1399036623469612,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.15,12,-0.5441384271710423,1.1767340548968472,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.16,12,-0.5570349400740966,1.1126466291977353,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.17,12,-0.5612126741462551,1.163096303080316,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.18,12,-0.5700856296132897,1.1199709215250528,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.19,12,-0.5788998067008162,1.1894280858843456,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.2,12,-0.5925952056341584,1.172802216911228,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.21,12,-0.6111718266386084,1.0751667943100625,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.22,12,-0.6206616699391243,1.142114805875647,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.23,12,-0.6335667357605494,1.1338981360173053,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.24,12,-0.642387024327562,1.1234580033010337,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.25,12,-0.6548685358645372,1.1303063257240369,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.26,12,-0.6728412705956823,1.1460720147386412,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.27,12,-0.6877642287451584,1.1076951938422863,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.28,12,-0.6939074105367715,1.1595887325637315,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.29,12,-0.7034648161942569,1.1330924932636015,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.3,12,-0.7141224459411903,1.052579142551476,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.31,12,-0.7247813000009318,1.0755429515133268,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.32,12,-0.7354413785967577,1.1273472499942367,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.33,12,-0.7471406819516879,1.1010522266448182,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.34,12,-0.7602432102886505,1.078109454158279,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.35,12,-0.7745049638303403,1.0374208618685403,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
95.36,12,-0.7784599427993308,1.0197168512726764,12AxialRotation_IMU_95s_to_126s,12AxialRotation_MoCap_95s_to_126s
