AlignedTime,TrialNumber,Angle IMU (degrees),Angle MoCap (degrees),Filename_IMU,Filename_MoCap
3.01,29,0.266908794748705,0.3363609600771864,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.02,29,0.2720187377747285,0.25684066956123197,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.03,29,0.1938778942424353,0.2565208589131024,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.04,29,0.1470748608998793,0.2960279311390544,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.05,29,0.11426055931861831,0.2192973505246608,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.07,29,0.2597109199246938,0.3414350327880362,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.08,29,0.1874494478712556,0.26924739896867944,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.09,29,0.0202850143145596,0.2616857789127624,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.1,29,0.0685956484650631,0.3554570629768776,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.11,29,0.1926814454596606,0.2761359035324806,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.12,29,0.2541692828794657,0.27747459869785734,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.13,29,0.1393152348521313,0.2887109795793806,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.14,29,0.1228743548037081,0.32988899361641544,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.16,29,0.096323656080238,0.36341932768005025,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.17,29,0.096323656080238,0.4507077410969081,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.18,29,0.0851489416384625,0.4014931537477901,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.19,29,0.0827038689182222,0.4409921434724362,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
3.2,29,0.1409172313127689,0.42144713840657344,29Flexion_IMU_3s_to_44s,29Flexion_MoCap_3s_to_44s
