AlignedTime,TrialNumber,Angle IMU (degrees),Angle MoCap (degrees),Filename_IMU,Filename_MoCap
95.0,7,0.4747048689061905,-0.2291097224136138,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.01,7,0.4676880031981221,-0.3040945659228995,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.02,7,0.4606715147223593,-0.29799965028100506,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.03,7,0.4575584036949701,-0.2352062723775443,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.04,7,0.4523726703320115,-0.2278969334722017,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.05,7,0.4453573148496366,-0.263718613826992,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.06,7,0.4258993374639631,-0.20077050285871129,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.07,7,0.4170547383912526,-0.2645209766284577,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.08,7,0.4199735178477094,-0.3336096009791037,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.09,7,0.4220996760496195,-0.1892830365486406,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.1,7,0.4132562132133405,-0.2626820259670879,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.11,7,0.392458129555183,-0.2724831258869582,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.12,7,0.3866654252916784,-0.2718477176281773,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.13,7,0.3918431006392243,-0.2691809991429319,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.14,7,0.3920191558143096,-0.22637561704376225,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.15,7,0.3917075910334266,-0.2958642891270153,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.16,7,0.390176406513123,-0.2398679519658291,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.17,7,0.380116602469926,-0.1820094848908078,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.18,7,0.3676161791205919,-0.3188131812479424,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
95.19,7,0.3584701366817638,-0.3435194591033224,7AxialRotation_IMU_95s_to_129s,7AxialRotation_MoCap_95s_to_129s
