AlignedTime,TrialNumber,Angle IMU (degrees),Angle MoCap (degrees),Filename_IMU,Filename_MoCap
95.01,27,-1.9529342461270176,-2.371059985037855,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.02,27,-1.961974887446248,-2.377362984271441,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.03,27,-1.9686360345907572,-2.2988021324983823,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.04,27,-1.9690256872049188,-2.278054841117348,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.05,27,-1.9689888449328752,-2.29613214706053,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.06,27,-1.969501507418535,-2.2298213841918937,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.07,27,-1.970014674305712,-2.169353540905171,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.08,27,-1.9699183452380036,-2.107505669015357,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.09,27,-1.9705545198588437,-2.0331612983736713,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.1,27,-1.9689951978115543,-1.9782957681448845,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.11,27,-1.97030337873924,-1.8931626954360115,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.12,27,-1.9720390622848067,-1.8270091575235616,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.13,27,-1.9707252480909276,-1.7464838880452564,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.14,27,-1.9627019358001272,-1.630531373326158,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
95.15,27,-1.9574851250547345,-1.5758048281047692,27AxialRotation_IMU_95s_to_126s,27AxialRotation_MoCap_95s_to_126s
