AlignedTime,TrialNumber,Angle IMU (degrees),Angle MoCap (degrees),Filename_IMU,Filename_MoCap
3.01,5,0.7057359419522964,4.500995656494245,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.02,5,0.7765165942206256,4.51058892560488,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.03,5,0.7911754444980303,4.506495906122469,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.04,5,0.6647856966564483,4.524269429207635,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.05,5,0.6801713579005693,4.542049449915956,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.06,5,0.6805424386041263,4.476313765006054,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.07,5,0.7382112696701189,4.518984205932556,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.08,5,0.6520663561047524,4.476761800809255,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.09,5,0.6533102223168719,4.514333943348768,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.1,5,0.6122551345077589,4.529481896324327,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.11,5,0.5692860344499309,4.532482644163373,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.12,5,0.5018114047500379,4.499013284456055,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.13,5,0.3503564083836608,4.629234476367567,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.14,5,0.5205816223197477,4.527073089379459,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.15,5,0.5641934491519685,4.548301776745565,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.16,5,0.8142208327228673,4.609339098372907,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.17,5,0.5936452615685308,4.587625338694537,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.18,5,0.123745148390931,4.68590567416758,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.19,5,0.5752315716523917,4.718675559853261,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.2,5,0.530682104848454,4.624334142908616,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.21,5,0.2485328833897675,4.711182844391348,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.22,5,0.1075363060804566,4.631539945043742,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.23,5,0.2865533450654158,4.635368818838677,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.24,5,0.0627259714273016,4.756096061710133,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.25,5,0.4239724710352366,4.73629036227925,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.26,5,0.8041898470042881,4.779050931299862,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.27,5,1.0434039848746082,4.586186806863337,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.28,5,1.3388871624735508,4.680595908958837,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.29,5,1.113680405893767,4.734471895512476,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.3,5,0.9179548959495047,4.651756763345439,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.31,5,0.5680328675121693,4.728533181796028,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.32,5,0.4565845557810526,4.6717019208504595,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.33,5,0.4973803242664782,4.709366920619573,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.34,5,0.6801713579005693,4.719661115579537,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
3.35,5,0.5122275227356123,4.76123177198085,5Flexion_IMU_3s_to_44s,5Flexion_MoCap_3s_to_44s
