AlignedTime,TrialNumber,Angle IMU (degrees),Angle MoCap (degrees),Filename_IMU,Filename_MoCap
95.0,15,0.386612367752823,-1.6968913199657385,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.01,15,0.3653518062020489,-1.6945525585406926,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.02,15,0.348359096883847,-1.6637454842323662,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.03,15,0.3368542397041416,-1.6737651987342923,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.04,15,0.3200412345695038,-1.6724842711704562,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.05,15,0.3060900813869229,-1.7184842658155717,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.06,15,0.2892727800640233,-1.6713985720546005,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.07,15,0.2814193305088464,-1.6805232771264178,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.08,15,0.2741737326301054,-1.6755669519489644,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.09,15,0.2681459863369502,-1.7074651828116574,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.1,15,0.2591260915391304,-1.6980619875415535,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.11,15,0.2463840481469073,-1.70510507992838,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.12,15,0.2322378560709865,-1.7322534269578407,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.13,15,0.2286315152226583,-1.7291045598614048,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.14,15,0.2323430255135756,-1.7564448507693666,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.15,15,0.2315993868559767,-1.7512105589188458,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.16,15,0.2254325991625503,-1.7232635976233412,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.17,15,0.208591662346576,-1.6828890386668514,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.18,15,0.2055845763217632,-1.6941194983601706,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.19,15,0.2098953410024835,-1.661744886854696,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.2,15,0.210543956303538,-1.63660845269828,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.21,15,0.2004024221403046,-1.662371038708125,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.22,15,0.1766567384286981,-1.7013252745725267,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.23,15,0.1504089050850803,-1.7113494411347645,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.24,15,0.13702892202647,-1.6884339921541913,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.25,15,0.1273067891702153,-1.7036423304087895,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.26,15,0.1204485064343627,-1.7708119321431082,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.27,15,0.1131620737374403,-1.76751069610879,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.28,15,0.1101334909985196,-1.761191340065034,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.29,15,0.1120437581371671,-1.745906220293171,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.3,15,0.115720875073537,-1.7732826253356015,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.31,15,0.1254958417282488,-1.7796758926054403,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.32,15,0.1372816580225064,-1.7383198365709789,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.33,15,0.1409523238780679,-1.849084536172672,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.34,15,0.1391308392172416,-1.7670050616328292,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.35,15,0.1262772039628672,-1.7748739540848222,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.36,15,0.1122614180382788,-1.7633905609216067,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.37,15,0.1020854813673659,-1.757500611167801,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.38,15,0.0935553938744875,-1.7977118035847854,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.39,15,0.0856331554846103,-1.703679635794467,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.4,15,0.0821517661231308,-1.7100505850664334,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.41,15,0.08336522571602,-1.6665895812900748,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.42,15,0.0845765341897384,-1.7186516021832139,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.43,15,0.0881036914712669,-1.719134982346613,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.44,15,0.0954106974881909,-1.6851783819789057,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.45,15,0.1008855521686111,-1.679872109925208,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.46,15,0.1020882554411091,-1.6936088521188708,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.47,15,0.100238807234793,-1.7044475677630748,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.48,15,0.0905882074792476,-1.7784291995638504,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.49,15,0.0728844561045898,-1.8339762966883055,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.5,15,0.063718553041518,-1.7730069928586163,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.51,15,0.0624704982212085,-1.7443988985307586,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.52,15,0.067686291575435,-1.8007416605796713,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.53,15,0.0746079330365079,-1.8973918755767425,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.54,15,0.077806422537308,-1.88104449799937,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.55,15,0.0820397600112008,-1.8467104792420492,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.56,15,0.0844409453920209,-1.7963093099030925,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.57,15,0.0856199786141187,-1.789826534978979,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.58,15,0.0814288596124159,-1.8324998981040257,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.59,15,0.082969588322312,-1.8271640253234975,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.6,15,0.0814581646797871,-1.7445070708591413,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.61,15,0.0771385886214321,-1.734957572322133,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.62,15,0.0728168600842955,-1.7432504153133936,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.63,15,0.0679439790060083,-1.8001043553509053,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.64,15,0.067033945324642,-1.789265578460892,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.65,15,0.064169758978867,-1.8139834642273536,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
95.66,15,0.0628894199078611,-1.7703545668366147,15AxialRotation_IMU_95s_to_126s,15AxialRotation_MoCap_95s_to_126s
