AlignedTime,TrialNumber,Angle IMU (degrees),Angle MoCap (degrees),Filename_IMU,Filename_MoCap
53.01,21,-0.2835052444888873,0.2472073663548809,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.02,21,-0.6265750304188364,0.31370207195009664,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.03,21,-1.0306759555811502,0.3124583800518119,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.04,21,-1.0882196301290863,0.3538163255689081,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.05,21,-0.4020226762154576,0.355403500031947,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.06,21,0.1556888310406023,0.3530155701336739,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.07,21,0.6317117467935451,0.3510024674100807,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.08,21,1.1808281955053626,0.36422927308525777,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.09,21,0.822387225260621,0.4013262416700456,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.1,21,0.6405984214245108,0.37589555231323435,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.11,21,0.001552190966596,0.3547405918864283,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.12,21,-0.45436950401285,0.4436302160342368,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.13,21,-0.5093345308997973,0.3967495946275703,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.14,21,0.0124516107950625,0.41558859615376886,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.15,21,0.1940556427629911,0.4506809153512706,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.16,21,0.2507795201832214,0.46304996743979054,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.17,21,0.123787376198492,0.4853195362582206,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.18,21,-0.2805891521011316,0.4705257546042514,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.19,21,-0.3381031590557886,0.529466910512264,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.2,21,-0.1628643879441995,0.45446487591698137,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.21,21,0.0725537695035669,0.4301343114407205,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.22,21,-0.1011538838644747,0.40945300501642296,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.23,21,-0.5074000894775488,0.3961615459576726,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.24,21,-0.9725897832771688,0.3749268557042038,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.25,21,-1.2631332009940688,0.3762966448096576,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.26,21,-1.26330533833757,0.3487679141782336,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.27,21,-1.2622771453374282,0.3109681636924754,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.28,21,-1.318065934485419,0.298510101925958,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.29,21,-1.49352279115515,0.2798405916865884,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.3,21,-1.6102141934539196,0.246384648675157,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.31,21,-1.953282606979648,0.2408496859944563,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.32,21,-1.8952343343775988,0.23076381754403946,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.33,21,-1.6665627927578257,0.2297534752012744,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.34,21,-1.0889719701130391,0.2377308760987235,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.35,21,-0.3260221126122752,0.3237753289639254,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.36,21,0.0849412088775152,0.34369191029668744,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.37,21,0.203037939846244,0.3437343307440562,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.38,21,-0.5022566136992115,0.3283815157340265,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.39,21,-1.441345545587538,0.2699774555771101,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.4,21,-1.8461126422790617,0.2929424533173506,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.41,21,-1.614821039221316,0.2819689238370328,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.42,21,-1.148584002907174,0.2765619205269977,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.43,21,-0.7941481063990234,0.3037279432968488,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.44,21,-0.8538206563255953,0.35803390672287616,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.45,21,-1.0889384449143342,0.3266514306740586,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.46,21,-1.0306759555811502,0.2954205477338331,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.47,21,-0.9741887554603,0.2718161284533547,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.48,21,-0.4665530008786918,0.2539065560348466,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.49,21,-0.4112861775854545,0.2462041381889866,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.5,21,-0.5213231825305131,0.32074142754738577,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.51,21,-0.7477752827667657,0.3607808401104037,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.52,21,-0.9740569650311948,0.32819862118767207,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.53,21,-0.4569591088390454,0.3497454106288417,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.54,21,0.2422320277021048,0.3393573985457592,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.55,21,0.8797819530992965,0.3412222664469549,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.56,21,0.9474444276108762,0.33573072839984863,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.57,21,0.5433487846458194,0.3229217321313963,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.58,21,-0.6203100056711321,0.3116232791449115,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.59,21,-1.2065383933755789,0.3142410311710525,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.6,21,-0.739473995807683,0.2960187096181031,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.61,21,0.2406118809980735,0.2588664785847274,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.62,21,0.658032874053295,0.25923290060164206,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.63,21,0.561109398391209,0.2563990298147779,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.64,21,-0.0826273197296084,0.24360091723453953,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.65,21,-0.970904116277625,0.2291884179810178,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.66,21,-1.3288517182451849,0.2257693993702243,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.67,21,-1.2649703529258256,0.2156202898515339,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.68,21,-0.1804962084254302,0.1958861055957909,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.69,21,0.6451352426279535,0.1853421977056137,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.7,21,1.0997326842213888,0.15359228464262695,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
53.71,21,1.0073288804379574,0.1661453371798815,21LateralBending_IMU_53s_to_85s,21LateralBending_MoCap_53s_to_85s
