Shifted Time (s),Flexion Angle IMU (degrees)
3.006999999999998,0.022197914689559894
3.0169999999999995,0.12990006036023516
3.0269999999999975,0.08625002406853
3.036999999999999,0.466350795484896
3.0479999999999983,0.48490441821913066
3.058,0.5214025644606401
3.067999999999998,0.6398771079042191
3.0779999999999994,0.346122770792622
3.0869999999999997,0.4702719085738174
3.0969999999999978,0.47154903581498075
3.107999999999997,0.10715518720843775
3.1179999999999986,0.09101316826033568
3.128,0.16453115230904558
3.137999999999998,0.20147343525343686
3.1489999999999974,0.03936932318060116
3.158999999999999,0.08905278220777291
3.1690000000000005,0.20221144980309802
3.1779999999999973,0.11291146566242105
3.187999999999999,0.02117337391692331
3.1980000000000004,0.053780831732545664
3.2089999999999996,0.12646795206464745
3.2189999999999976,0.07723245274458534
3.228999999999999,0.051901660137446015
3.2399999999999984,0.068241304592771
3.25,0.10266264714543993
3.2590000000000003,0.0059836211836419295
3.2689999999999984,0.00429933288886275
3.279,0.27034145074547666
3.288999999999998,0.3037918815455569
3.299999999999997,0.3901036045173889
3.3099999999999987,0.4650252070888392
3.3200000000000003,0.2671018779368737
3.3299999999999983,0.2322351067555779
3.3389999999999986,0.0830813193885298
3.349,0.17467159274798405
3.3599999999999994,0.22771124417240074
3.3699999999999974,0.11446752202961719
3.379999999999999,0.17102854589330718
3.389999999999997,0.029412657027503286
3.401,0.17397623369265602
3.410999999999998,0.09793661501584339
3.419999999999998,0.15291447009898462
3.4299999999999997,0.046442712765184524
3.4399999999999977,0.11598517525039753
3.4499999999999993,0.00905385648900392
3.4609999999999985,0.12095429697533078
3.471,0.21213289433939764
3.480999999999998,0.24820335715190467
3.4909999999999997,0.22772634792728397
3.5,0.35450605752707887
3.5109999999999992,0.26532605582509916
3.5209999999999972,0.42735082513361533
3.530999999999999,0.31773676360083414
3.5410000000000004,0.6081534554388348
3.5519999999999996,0.8259027531169068
3.5619999999999976,0.6973991127436747
3.571999999999999,0.6085399643194691
3.5809999999999995,0.6990227523224775
3.5909999999999975,0.6814992474570936
3.600999999999999,1.0294523958905586
3.6119999999999983,1.2278926702888953
3.622,1.5379561210612351
3.631999999999998,1.7378813088287188
3.6419999999999995,1.829866113190029
3.6529999999999987,2.4008808685530028
3.6630000000000003,2.172490198592463
3.671999999999997,1.8204691912208553
3.6819999999999986,1.9462127711860298
3.692,2.3052600663613525
3.701999999999998,2.272764133184115
3.7129999999999974,2.2514421972603493
3.722999999999999,2.563016237083911
3.732999999999997,2.546191082061185
3.7429999999999986,2.596614521485062
3.751999999999999,2.962317507734543
3.7620000000000005,3.246989483586752
3.7729999999999997,3.5669956177143654
3.7829999999999977,3.792785468599316
3.7929999999999993,3.7054733949305945
3.8029999999999973,3.5392634258971807
3.814,3.801222111256239
3.823999999999998,3.760120594109015
3.8329999999999984,3.8714283313861184
3.843,3.9523508512253205
3.852999999999998,3.967757002285243
3.863999999999997,4.05322689732952
3.8739999999999988,4.345520370120331
3.8840000000000003,4.27566729916512
3.8939999999999984,4.219538877409224
3.9049999999999976,4.471990441827597
3.9130000000000003,5.056747353154725
3.9239999999999995,4.958796909291953
3.9339999999999975,5.265120616806962
3.943999999999999,4.874350252137075
3.953999999999997,5.197062285731672
3.965,5.519199956075994
3.974999999999998,5.492278851814177
3.9849999999999994,5.57859898924934
3.9939999999999998,5.648086088119429
4.003999999999998,6.646763597495106
4.013999999999999,6.69529153262676
4.024999999999999,6.538015527636542
4.035,6.763250078105042
4.044999999999998,7.161502790158471
4.055,7.081929846995115
4.065999999999999,7.365990300699762
4.073999999999998,7.681486032901043
4.084999999999997,8.14518424367481
4.094999999999999,8.449107160405466
4.105,8.24741024670864
