Time (s),Flexion Angle MoCap (degrees)
3.003333333333333,0.030178754524457476
3.01,0.08110760256019246
3.0166666666666666,0.06389973462669175
3.0233333333333334,0.07078795907202536
3.0300000000000002,0.13647256406954406
3.036666666666667,0.11863474571025981
3.043333333333333,0.045225291303993706
3.05,0.08904003378856892
3.0566666666666666,0.12287606115031875
3.0633333333333335,0.15159394022999362
3.0700000000000003,0.16623924391707803
3.076666666666667,0.22342800232275992
3.083333333333333,0.21730875210948045
3.09,0.24324472726225968
3.0966666666666667,0.24634703320921816
3.1033333333333335,0.15043443378418273
3.1100000000000003,0.23212901942584654
3.116666666666667,0.2920862877940042
3.123333333333333,0.26658309796677265
3.13,0.327703548723579
3.1366666666666667,0.328581833140409
3.1433333333333335,0.37339663044028915
3.1500000000000004,0.3871073283608788
3.156666666666667,0.39941521318818185
3.163333333333333,0.42326955813095135
3.17,0.40634718693595845
3.1766666666666667,0.4392440737772014
3.1833333333333336,0.4917708425964661
3.1900000000000004,0.5405037934055844
3.1966666666666663,0.540504157757721
3.203333333333333,0.5399397230073764
3.21,0.5577139418215505
3.216666666666667,0.550248979933178
3.2233333333333336,0.5824821118515261
3.2300000000000004,0.5830286364962125
3.2366666666666664,0.5676766617002676
3.243333333333333,0.5889489577157135
3.25,0.5982449878796926
3.256666666666667,0.685799909127122
3.2633333333333336,0.5983934963094278
3.2700000000000005,0.709591136159333
3.2766666666666664,0.7013672691116702
3.283333333333333,0.7536173087635513
3.29,0.7706472929016245
3.296666666666667,0.7964497123709628
3.3033333333333337,0.8020225267771978
3.3100000000000005,0.8236762913703115
3.3166666666666664,0.8335527880699645
3.3233333333333333,0.9659737683205648
3.33,0.9374124635999345
3.336666666666667,0.9291470800649161
3.3433333333333337,0.9995165994921791
3.3499999999999996,0.9954662981400568
3.3566666666666665,1.1678352182992526
3.3633333333333333,1.1471510846243602
3.37,1.0813843529300642
3.376666666666667,1.023996222806746
3.3833333333333337,1.0461792041547815
3.3899999999999997,1.0574510868485771
3.3966666666666665,1.0918084511946613
3.4033333333333333,1.266331392454045
3.41,1.2886677760828558
3.416666666666667,1.3179453068384477
3.423333333333334,1.318236496321724
3.4299999999999997,1.4106793499771442
3.4366666666666665,1.3291643242748217
3.4433333333333334,1.283411078842888
3.45,1.3399801131865363
3.456666666666667,1.37781128284909
3.463333333333334,1.3997998966355594
3.4699999999999998,1.3331988513346775
3.4766666666666666,1.5264796079656138
3.4833333333333334,1.4308699573139552
3.49,1.339319735905985
3.496666666666667,1.3890322197234646
3.503333333333333,1.5236243049395837
3.51,1.7405051040147
3.5166666666666666,1.7153559303932953
3.5233333333333334,1.6494333332067708
3.5300000000000002,1.6434620374809141
3.536666666666667,1.8035748789417183
3.543333333333333,1.7613381249816633
3.55,1.8751037359500176
3.5566666666666666,1.9283109890034649
3.5633333333333335,1.9364230092911046
3.5700000000000003,1.9737705028105013
3.576666666666667,2.0637592356527
3.583333333333333,2.09192535098553
3.59,2.1711407210528377
3.5966666666666667,2.132748088940104
3.6033333333333335,2.1146607079168263
3.6100000000000003,2.1026208320872497
3.616666666666667,2.1389921924786726
3.623333333333333,2.17169015973292
3.63,2.160588548167442
3.6366666666666667,2.203403023790788
3.6433333333333335,2.275405810368112
3.6500000000000004,2.33551756252784
3.656666666666667,2.2829234567366017
3.663333333333333,2.2262344703889596
3.67,2.2067955547777545
3.6766666666666667,2.1869391518010377
3.6833333333333336,2.288814421158342
3.6900000000000004,2.2954119297761117
3.6966666666666663,2.416620726674871
3.703333333333333,2.4437891655584916
3.71,2.4337871582333794
3.716666666666667,2.56070780918295
3.7233333333333336,2.6769968463265115
3.7300000000000004,2.903864777048349
3.7366666666666664,2.904890019384158
3.743333333333333,2.897145109657579
3.75,3.053813049114942
3.756666666666667,3.0641957102143675
3.7633333333333336,3.1145512372162036
3.7700000000000005,3.2242089398391123
3.7766666666666664,3.266233862235375
3.783333333333333,3.39941482094056
3.79,3.491166810717831
3.796666666666667,3.465331799051007
3.8033333333333337,3.5036928526003943
3.8100000000000005,3.570505790056663
3.8166666666666664,3.656410451900206
3.8233333333333333,3.6838526472519377
3.83,3.6496057945884943
3.836666666666667,3.747663673917391
3.8433333333333337,3.735776538926556
3.8499999999999996,3.8378012612602586
3.8566666666666665,3.9856899836517967
3.8633333333333333,4.096070832913829
3.87,4.1534074160677665
3.876666666666667,4.221172455324996
3.8833333333333337,4.276724154110525
3.8899999999999997,4.4095264447961675
3.8966666666666665,4.570435302555225
3.9033333333333333,4.658897125026142
3.91,4.7264504641469705
3.916666666666667,4.727370887794921
3.923333333333334,4.879061892953388
3.9299999999999997,5.007303023289055
3.9366666666666665,4.965421235307537
3.9433333333333334,5.109901502278555
3.95,5.2706909504318045
3.956666666666667,5.347423503993435
3.963333333333334,5.4749721520596095
3.9699999999999998,5.471705514628661
3.9766666666666666,5.645620146910043
3.9833333333333334,5.621477573164941
3.99,5.883674334345977
3.996666666666667,5.8427140308951895
4.003333333333333,5.984940904302732
4.01,6.170867470055435
4.016666666666667,6.227532785869649
4.023333333333333,6.340852954982496
4.03,6.535086008496528
4.036666666666667,6.810791221722338
4.043333333333333,6.968032723978825
4.05,6.939317736648704
4.056666666666667,7.114006834024578
4.0633333333333335,7.192448585918679
4.07,7.288429064200078
4.076666666666667,7.412073124588337
4.083333333333333,7.417735477849377
4.09,7.614919895737388
4.096666666666667,7.829118313537401
4.1033333333333335,7.9537201144569964
4.11,8.157786859040609
4.116666666666667,8.03162810923126
4.123333333333333,8.193238072002663
4.13,8.285209672065708
4.136666666666667,8.518168428361392
4.1433333333333335,8.633014626722524
4.15,8.824469651617175
4.156666666666667,8.937566945729815
4.163333333333333,8.974993440832876
4.17,9.1357590561868
4.176666666666667,9.299548489747394
4.183333333333334,9.48407772922063
4.19,9.532375515478542
