Time (s),AxialRotation Angle MoCap (degrees)
95.0,4.88875011625158
95.00666666666667,4.935493403793866
95.01333333333334,4.96091386156735
95.02,5.017057298534564
95.02666666666667,5.154976235718763
95.03333333333333,5.150974735113188
95.04,5.190199479661786
95.04666666666667,5.187800069005949
95.05333333333334,5.258072654856283
95.06,5.254200829631603
95.06666666666666,5.252441116550077
95.07333333333334,5.263433671901747
95.08,5.18483922142333
95.08666666666667,5.220058975936489
95.09333333333333,5.216534502869521
95.10000000000001,5.22696353471047
95.10666666666667,5.2360710919554725
95.11333333333333,5.157401446258017
95.12,5.182425478707747
95.12666666666667,5.170254605311516
95.13333333333334,5.169058435438689
95.14,5.166174053903364
95.14666666666668,5.1548950972797885
95.15333333333334,5.16049983561573
95.16,5.102690732962472
95.16666666666667,5.1021072299509855
95.17333333333333,5.097452088901061
95.18,5.0779116147696195
95.18666666666667,4.992598443816692
95.19333333333334,4.941662583946319
95.2,4.906173826357139
95.20666666666666,4.791204892352361
95.21333333333334,4.711775596084323
95.22,4.650771779529175
95.22666666666667,4.511073345306175
95.23333333333333,4.1522037580756725
95.24000000000001,4.270222233894296
95.24666666666667,4.1872587807209865
95.25333333333333,3.836037000988605
95.26,3.803539496663447
95.26666666666667,3.6956152098571136
95.27333333333334,3.6080161539418545
95.28,3.500404254462154
95.28666666666668,3.4319707549359686
95.29333333333334,3.3722354492784605
95.3,3.29254943360427
95.30666666666667,3.0337362452475265
95.31333333333333,3.0047067950694353
95.32000000000001,2.905915152740211
95.32666666666667,2.8731395660170924
95.33333333333333,2.808071604719343
95.34,2.8048216334050595
95.34666666666666,2.712341556698522
95.35333333333334,2.6318251026167463
95.36,2.5374200508527918
95.36666666666667,2.5472051188883
95.37333333333333,2.4706633770210233
95.38,2.455656268543408
95.38666666666667,2.423884562665692
95.39333333333333,2.4009206739428994
95.4,2.3756449638698185
95.40666666666667,2.373094608508912
95.41333333333334,2.3473183373167683
95.42,2.346864594319576
95.42666666666666,2.262994496671044
95.43333333333334,2.2599773829015866
95.44,2.292971957287097
95.44666666666667,2.3223936542362744
95.45333333333333,2.3142562388463213
95.46000000000001,2.313676938779755
95.46666666666667,2.2438487533793574
95.47333333333333,2.2516669345168103
95.48,2.250516724193527
95.48666666666666,2.2753917977659426
95.49333333333334,2.273421323747762
95.5,2.2786061350350644
95.50666666666667,2.277880486173128
95.51333333333334,2.2642429839574456
95.52,2.250746704071526
95.52666666666667,2.2511813305655926
95.53333333333333,2.16845057121289
95.54,2.160506089701908
95.54666666666667,2.1679499811335634
95.55333333333334,1.9793711977863548
95.56,2.0022768094686003
95.56666666666666,2.125623479806219
95.57333333333334,1.9958494106548015
95.58,2.0961221185396233
95.58666666666667,1.9312401217067312
95.59333333333333,1.932253297386863
95.60000000000001,1.9252014645075985
95.60666666666667,2.0402659477359695
95.61333333333333,2.035048443409512
95.62,2.063444182558069
95.62666666666667,2.06086165477776
95.63333333333334,2.042611765166004
95.64,2.0356151160467233
95.64666666666668,2.024792772522878
95.65333333333334,2.0128074941352208
95.66,2.0254658254452016
95.66666666666667,2.0179992221184277
95.67333333333333,2.0030346203826688
95.68,1.9937726231810267
95.68666666666667,2.032833677653115
95.69333333333334,1.9759470356777409
95.7,1.9697858591562394
95.70666666666666,1.9755542685358547
95.71333333333334,1.9890983215925524
95.72,2.0225450910354326
95.72666666666667,1.9695803176183464
95.73333333333333,1.9846555319398407
95.74000000000001,2.0066595719100553
95.74666666666667,1.9803739658002093
95.75333333333333,1.982773024671836
95.76,2.0077204746014687
95.76666666666667,1.9895791341918874
95.77333333333334,2.0147795095964613
95.78,2.0147963910873647
95.78666666666668,2.0060010028820336
95.79333333333334,2.0106242991182386
95.8,1.9281436300830612
95.80666666666667,1.9723180787399195
95.81333333333333,1.9565596586111416
95.82000000000001,1.8787490833268872
95.82666666666667,1.8490701019856872
95.83333333333333,1.8392734647084619
95.84,1.7849103148419245
95.84666666666666,1.7561887313741518
95.85333333333334,1.7748505755097876
95.86,1.7565048665175045
95.86666666666667,1.75462910099393
95.87333333333333,1.7458727995383203
95.88,1.735599756149779
95.88666666666667,1.7129694661229506
95.89333333333333,1.646330057640176
95.9,1.6157293702289994
95.90666666666667,1.583730813826714
95.91333333333334,1.535169892726561
95.92,1.4009177514736768
95.92666666666666,1.269042701307698
95.93333333333334,1.2132193019635613
95.94,1.113005328473927
95.94666666666667,1.0648365345213229
95.95333333333333,0.9750133613494647
95.96000000000001,0.9544469716516693
95.96666666666667,0.905806099586143
95.97333333333333,0.8465462106390413
95.98,0.8244849446620357
95.98666666666666,0.7512188122216541
95.99333333333334,0.6763573217776608
96.0,0.662264908795156
96.00666666666667,0.5903695135887288
96.01333333333334,0.5727573322184343
96.02,0.4822799018013635
96.02666666666667,0.44678307842307685
96.03333333333333,0.40679340005697107
96.04,0.29048827802821275
96.04666666666667,0.25420870133197315
96.05333333333334,0.1142149729136408
96.06,0.04062288651127233
96.06666666666666,0.030499402247501806
96.07333333333334,0.006938757762694259
96.08,0.022746577845185634
96.08666666666667,-0.06456010116010624
96.09333333333333,-0.12664727872094872
96.10000000000001,-0.17615094131977216
96.10666666666667,-0.18108034126214445
96.11333333333333,-0.23044679097704446
96.12,-0.262386351612629
96.12666666666667,-0.24254448951589236
96.13333333333334,-0.25554133042578986
96.14,-0.25423164509048224
96.14666666666668,-0.2776266573637134
96.15333333333334,-0.25989617981549173
96.16,-0.3075578734768154
96.16666666666667,-0.35616996982219007
96.17333333333333,-0.4526718997751624
96.18,-0.44164296055989105
96.18666666666667,-0.4733113732264922
96.19333333333334,-0.46816184683612505
96.2,-0.4883777883270728
96.20666666666666,-0.47973972728803815
96.21333333333334,-0.48251197058130213
96.22,-0.4702182263131096
96.22666666666667,-0.407547215852353
96.23333333333333,-0.39237450065509716
96.24000000000001,-0.3714457532386799
96.24666666666667,-0.358238082390657
96.25333333333333,-0.3617876710382353
96.26,-0.3477042694065471
96.26666666666667,-0.35894578932470544
96.27333333333334,-0.37765879582111417
96.28,-0.36662388138870217
96.28666666666668,-0.3599516623970489
96.29333333333334,-0.32132186215342173
96.3,-0.3004756678823215
96.30666666666667,-0.2653733933078879
96.31333333333333,-0.22708013719463693
96.32000000000001,-0.14211690519586195
96.32666666666667,-0.14625872635383974
96.33333333333333,-0.20869230037087938
96.34,-0.21006361253740824
96.34666666666666,-0.21773349977215872
96.35333333333334,-0.14765362743943466
96.36,-0.09908709746805577
96.36666666666667,-0.09018709650595103
96.37333333333333,-0.11328153087604598
96.38,-0.12077748084139017
96.38666666666667,-0.15202544891959757
96.39333333333333,-0.2334046581631286
96.4,-0.23256118595199737
96.40666666666667,-0.23499433038100292
96.41333333333334,-0.45222575436646384
96.42,-0.4388298501463721
96.42666666666666,-0.44041625158256625
96.43333333333334,-0.43727151892299787
96.44,-0.437884747343225
96.44666666666667,-0.44399760978803116
96.45333333333333,-0.44450731304239266
96.46000000000001,-0.43962757868016755
96.46666666666667,-0.3122315425635387
96.47333333333333,-0.28962271180939947
96.48,-0.29035391837147273
96.48666666666666,-0.2846490386643099
96.49333333333334,-0.2670813638954632
96.5,-0.29545440883626295
96.50666666666667,-0.4516288145975009
96.51333333333334,-0.45320944366427884
96.52,-0.4538488141383814
96.52666666666667,-0.3650287074877747
96.53333333333333,-0.33717890090690084
96.54,-0.4220788253044008
96.54666666666667,-0.41681975133260707
96.55333333333334,-0.43101443856428023
96.56,-0.42036791096573367
96.56666666666666,-0.5869097614474796
96.57333333333334,-0.5880624703357142
96.58,-0.7201883579668138
96.58666666666667,-0.7243087223598659
96.59333333333333,-0.8311993093083707
96.60000000000001,-0.8450214111733612
96.60666666666667,-0.8585045151880548
96.61333333333333,-0.9630177854240447
96.62,-0.972416737622444
96.62666666666667,-1.0421618776024033
96.63333333333334,-1.1456866057825392
96.64,-1.2355760357720689
96.64666666666668,-1.2408768346612735
96.65333333333334,-1.3016337441522312
96.66,-1.394572243341293
96.66666666666667,-1.441355203916297
96.67333333333333,-1.579255712172026
96.68,-1.5870319635835433
96.68666666666667,-1.6231714541533098
96.69333333333334,-1.6295697293502878
96.7,-1.6615263060815062
96.70666666666666,-1.6990529178149272
96.71333333333334,-1.7689095962389976
96.72,-1.8467870462134464
96.72666666666667,-2.046581334982646
96.73333333333333,-2.0482961457644437
96.74000000000001,-2.063405825770163
96.74666666666667,-2.0916957515820807
96.75333333333333,-2.151092435039648
96.76,-2.161883017029975
96.76666666666667,-2.2435183290443224
96.77333333333334,-2.2743638398540593
96.78,-2.2915923771977695
96.78666666666668,-2.2930229221879284
96.79333333333334,-2.306340023939941
96.8,-2.368898657730031
96.80666666666667,-2.408225304866926
96.81333333333333,-2.3596913770277324
96.82000000000001,-2.489297113813964
96.82666666666667,-2.4999477128815473
96.83333333333333,-2.524552268603749
96.84,-2.529594129926349
96.84666666666666,-2.5634454687836987
96.85333333333334,-2.56367949675332
96.86,-2.5935127428857863
96.86666666666667,-2.6016087333571303
96.87333333333333,-2.601584249413456
96.88,-2.639852183145944
