Time (s),AxialRotation Angle MoCap (degrees)
95.00333333333333,0.8743817278461313
95.01,0.7986306956581495
95.01666666666667,0.7791301119517794
95.02333333333334,0.8191450868775885
95.03,0.7960512717400343
95.03666666666668,0.8451638477028498
95.04333333333334,0.8333425661225041
95.05,0.8060745115344291
95.05666666666667,0.8220902767473678
95.06333333333333,0.8225910759296954
95.07000000000001,0.8396901325792323
95.07666666666667,0.845521773720572
95.08333333333333,0.8847444420387854
95.09,0.9002337677028333
95.09666666666666,0.9165473317655668
95.10333333333334,0.8992129588361373
95.11,0.9221152055007871
95.11666666666667,0.9814905717268871
95.12333333333333,0.9962235752084146
95.13,1.0526786489903965
95.13666666666667,1.0830913040613457
95.14333333333333,1.135083183107276
95.15,1.131419480376376
95.15666666666667,1.1746168646564261
95.16333333333334,1.18820176448947
95.17,1.1572716174416158
95.17666666666666,1.2142893979391833
95.18333333333334,1.1849253093516783
95.19,1.20040730294056
95.19666666666667,1.3002864924238287
95.20333333333333,1.2452397196059026
95.21000000000001,1.2141057431841944
95.21666666666667,1.2657541606521487
95.22333333333333,1.2746790705721758
95.23,1.2549779203366553
95.23666666666666,1.3549413072729166
95.24333333333334,1.3046987744640948
95.25,1.3229351105978933
95.25666666666667,1.3109880021705718
95.26333333333334,1.34925631565166
95.27,1.3214256923174599
95.27666666666667,1.3736737792983342
95.28333333333333,1.3533284246413977
95.29,1.3586255192235306
95.29666666666667,1.3829471842981973
95.30333333333334,1.3766978035230901
95.31,1.3889200525863983
95.31666666666666,1.3643201322595513
95.32333333333334,1.370999986359092
95.33,1.3938194885546973
95.33666666666667,1.40085431811653
95.34333333333333,1.3464150940643982
95.35000000000001,1.3872520022562234
95.35666666666667,1.3931419408538517
95.36333333333333,1.399842230149507
95.37,1.3904450181585768
95.37666666666667,1.4587030422590679
95.38333333333334,1.4707822913201318
95.39,1.4816521956248623
95.39666666666668,1.5002891862719965
95.40333333333334,1.5152303643721305
95.41,1.5213806271562549
95.41666666666667,1.5307340605756883
95.42333333333333,1.5356346088915291
95.43,1.5293490156052396
95.43666666666667,1.5789717250112236
95.44333333333334,1.5341798862562823
95.45,1.5645902746661795
95.45666666666666,1.5899341546957295
95.46333333333334,1.6152187878576734
95.47,1.6192159927644232
95.47666666666667,1.6555158292812182
95.48333333333333,1.5620027064773694
95.49000000000001,1.5934085134867133
95.49666666666667,1.6340285969127963
95.50333333333333,1.6014603716420388
95.51,1.5858531369951394
95.51666666666667,1.6410162176688317
95.52333333333334,1.658206524050669
95.53,1.6914515153807632
95.53666666666668,1.688348988144463
95.54333333333334,1.6732817400305104
95.55,1.7335671084297215
95.55666666666667,1.6948739660926089
95.56333333333333,1.7199526497133397
95.57000000000001,1.797348580841907
95.57666666666667,1.748068388688319
95.58333333333333,1.7402562317719905
95.59,1.778057239693096
95.59666666666666,1.7568657100404828
95.60333333333334,1.7769125842374054
95.61,1.799861926726035
95.61666666666667,1.842377691588339
95.62333333333333,1.8315522193877158
95.63,1.8248202920381429
95.63666666666667,1.9563529651563263
95.64333333333333,1.9122017258276234
95.65,1.8855768766752359
95.65666666666667,2.026377908800534
95.66333333333334,1.953158944032026
95.67,1.966786778511643
95.67666666666666,1.9737923792091212
95.68333333333334,2.0212967714274015
95.69,2.0592542446218607
95.69666666666667,2.003578240861975
95.70333333333333,2.006786565486938
95.71000000000001,2.0219224498674295
95.71666666666667,2.049530410061207
95.72333333333333,2.0635645835608822
95.73,2.0803357829860856
95.73666666666666,2.0847170874167444
95.74333333333334,2.1546986902166454
95.75,2.133797714969698
95.75666666666667,2.151980136988649
95.76333333333334,2.2040365120325838
95.77,2.312965967261433
95.77666666666667,2.2839936879580645
95.78333333333333,2.257123223145995
95.79,2.2842238638536427
95.79666666666667,2.2120214001051415
95.80333333333334,2.3103265132149
95.81,2.3107194754143663
95.81666666666666,2.368428113476753
95.82333333333334,2.3389854276302047
95.83,2.345072063629363
95.83666666666667,2.307422003915513
95.84333333333333,2.408091829107594
95.85000000000001,2.3953129902654466
95.85666666666667,2.4309246481568967
95.86333333333333,2.4506443277940884
95.87,2.482421045338852
95.87666666666667,2.4675222197905495
95.88333333333334,2.4843809257734675
95.89,2.499110005099208
95.89666666666668,2.6190145684788124
95.90333333333334,2.5774513604996843
95.91,2.6083725612299165
95.91666666666667,2.567079859858387
95.92333333333333,2.603838700930707
95.93,2.6581001674337577
95.93666666666667,2.665275862202318
95.94333333333334,2.6774485932513388
95.95,2.6783340435551564
95.95666666666666,2.676653611843826
95.96333333333334,2.735172906861164
95.97,2.824362539477326
95.97666666666667,2.7929883530754216
95.98333333333333,2.7730454070014625
95.99000000000001,2.8296557637562465
95.99666666666667,2.8780335254719795
96.00333333333333,2.832187128971471
96.01,2.881763034662967
96.01666666666667,2.8920013964609628
96.02333333333334,2.932495585920469
96.03,2.9712504364266064
96.03666666666668,2.980083197933805
96.04333333333334,3.045651485968551
96.05,3.0545705840968482
96.05666666666667,2.9836969986819586
96.06333333333333,3.0333540802527645
96.07000000000001,3.079510096625402
96.07666666666667,3.0702865274166067
96.08333333333333,3.0706359366189364
96.09,3.109812703055782
96.09666666666666,3.154565159399313
96.10333333333334,3.0791903340708253
96.11,3.0914888058642456
96.11666666666667,3.1703114351208046
96.12333333333333,3.1902424710315156
96.13,3.1516791428179327
96.13666666666667,3.1062569257931503
