Time (s),Flexion Angle MoCap (degrees)
3.0,-0.8117610523698481
3.006666666666667,-0.7612578404540924
3.0133333333333336,-0.8111008601714288
3.0200000000000005,-0.8080793246712349
3.0266666666666673,-0.7542732397363007
3.033333333333333,-0.8317950318763504
3.04,-0.7545553234048495
3.046666666666667,-0.7981940525896861
3.0533333333333337,-0.7371411024577267
3.0600000000000005,-0.7793615374604261
3.0666666666666673,-0.8203285314853744
3.0733333333333333,-0.7228710567388787
3.08,-0.6945668684505673
3.086666666666667,-0.6478295880951134
3.0933333333333337,-0.590402737822742
3.1000000000000005,-0.6072709705092009
3.1066666666666665,-0.6073107461911949
3.1133333333333333,-0.6048854692727056
3.12,-0.6415794311819492
3.126666666666667,-0.6371444547478949
3.1333333333333337,-0.632450053050081
3.1400000000000006,-0.5524342749270531
3.1466666666666665,-0.5507285160385295
3.1533333333333333,-0.49562328680347545
3.16,-0.5455712283347047
3.166666666666667,-0.49362306428808
3.173333333333334,-0.4307371368277126
3.1800000000000006,-0.4293374270101154
3.1866666666666665,-0.40364203863917186
3.1933333333333334,-0.4706575840648037
3.2,-0.3926145096992591
3.206666666666667,-0.5408121440754204
3.213333333333334,-0.5369467868360098
3.2200000000000006,-0.5470947804790184
3.2266666666666666,-0.6061603560225346
3.2333333333333334,-0.5294979779804612
3.24,-0.5954726807258973
3.246666666666667,-0.583069416523282
3.253333333333334,-0.36592150790493877
3.26,-0.45216425638535424
3.2666666666666666,-0.3905700538713775
3.2733333333333334,-0.37601266101028125
3.2800000000000002,-0.39387594467475884
3.286666666666667,-0.3935069447243595
3.293333333333334,-0.41202038164040933
3.3,-0.44990619480216604
3.3066666666666666,-0.40980103348166363
3.3133333333333335,-0.42962460936947117
3.3200000000000003,-0.4947533581466063
3.326666666666667,-0.37994011362075986
3.333333333333334,-0.4859070403953647
3.34,-0.5151380114126636
3.3466666666666667,-0.4761868000417417
3.3533333333333335,-0.4687217529837777
3.3600000000000003,-0.3634454354799135
3.366666666666667,-0.4346490483547969
3.373333333333334,-0.488210476387507
3.38,-0.4876192583338704
3.3866666666666667,-0.46169434913665025
3.3933333333333335,-0.5296030726280548
3.4000000000000004,-0.48189348426780954
3.406666666666667,-0.48414640112148777
3.413333333333333,-0.4946088994351557
3.42,-0.4945364872445628
3.4266666666666667,-0.4604373692063925
3.4333333333333336,-0.49013508971396763
3.4400000000000004,-0.37682806056376006
3.446666666666667,-0.4563638211297391
3.453333333333333,-0.5072520999109332
3.46,-0.4251679155799281
3.466666666666667,-0.4195585064257881
3.4733333333333336,-0.38362039874823395
3.4800000000000004,-0.4360823165097076
3.4866666666666672,-0.4472164214198553
3.493333333333333,-0.44819356192718607
3.5,-0.3776260004335528
3.506666666666667,-0.3997612029732652
3.5133333333333336,-0.4402755915385323
3.5200000000000005,-0.4132698733885368
3.5266666666666673,-0.4572489929301678
3.533333333333333,-0.48361946318652776
3.54,-0.4950176115473377
3.546666666666667,-0.4545761297686202
3.5533333333333337,-0.42394542108412137
3.5600000000000005,-0.45697440193542666
3.5666666666666673,-0.4605529932069291
3.5733333333333333,-0.4265940924174251
3.58,-0.4044400275530921
3.586666666666667,-0.4714916836088734
3.5933333333333337,-0.43943311050614214
3.6000000000000005,-0.4138649175606246
3.6066666666666665,-0.41840625070210674
3.6133333333333333,-0.4461259291731703
3.62,-0.47465177866991376
3.626666666666667,-0.4727224067247292
3.6333333333333337,-0.5544806329637115
3.6400000000000006,-0.5695303917430898
3.6466666666666665,-0.6234576728040906
3.6533333333333333,-0.5953664034272882
3.66,-0.6163255737071807
3.666666666666667,-0.6566892182365999
3.673333333333334,-0.7592583970706109
3.6800000000000006,-0.7739346646718354
3.6866666666666665,-0.8299490263514712
3.6933333333333334,-0.8732756119437993
3.7,-0.8961068791415732
3.706666666666667,-0.9738510713584854
3.713333333333334,-0.9826989350749749
3.7200000000000006,-0.9864977598181044
3.7266666666666666,-1.0296873631521353
3.7333333333333334,-1.0566846205946299
3.74,-1.1008829970979324
3.746666666666667,-1.124378301747984
3.753333333333334,-1.1665636896593403
3.76,-1.2378584996399462
3.7666666666666666,-1.2625029905844187
3.7733333333333334,-1.302008327477294
3.7800000000000002,-1.2824936343990052
3.786666666666667,-1.304387158368986
3.793333333333334,-1.3332932810121039
3.8,-1.405276178186319
3.8066666666666666,-1.3600157949659075
3.8133333333333335,-1.3767856339238744
3.8200000000000003,-1.339952682902449
3.826666666666667,-1.3389731570826182
3.833333333333334,-1.3847465175437743
3.84,-1.3396951324729636
3.8466666666666667,-1.3723712277249625
3.8533333333333335,-1.3735776087388198
3.8600000000000003,-1.351287306838895
3.866666666666667,-1.3088768504070636
3.873333333333334,-1.227511511973725
3.88,-1.1426505663066893
3.8866666666666667,-1.1365898181605818
3.8933333333333335,-1.1065566853376574
3.9000000000000004,-1.092471327596742
3.906666666666667,-1.0570134865316543
3.913333333333333,-1.0346836667686607
3.92,-0.9354559958017987
3.9266666666666667,-0.8665346312278037
3.9333333333333336,-0.8054933101485084
3.9400000000000004,-0.7749399150124628
3.946666666666667,-0.7062985950766233
3.953333333333333,-0.6476830401998105
3.96,-0.5547172583932146
3.966666666666667,-0.37662594272418487
3.9733333333333336,-0.25544190995365024
3.9800000000000004,-0.09039848502829512
3.9866666666666672,0.019972350913383938
3.993333333333333,0.12111416407872648
4.0,0.3075395978036417
4.006666666666667,0.4577372670729098
4.013333333333334,0.6688040144738873
4.0200000000000005,0.8068835742445417
4.026666666666667,0.9459358709572361
4.033333333333333,1.165361797920446
4.04,1.2543781349366374
4.046666666666667,1.4567468758141209
4.053333333333334,1.643613779787227
4.0600000000000005,1.9033315762206515
4.066666666666667,2.0601571255416116
4.073333333333333,2.33058645344629
4.08,2.4549465518424634
4.086666666666667,2.5473606368507427
4.093333333333334,2.7976197056513015
4.1000000000000005,2.9602668844015834
4.1066666666666665,3.0012895422286494
4.113333333333333,3.255059556254232
4.12,3.282083824739743
4.126666666666667,3.3885115102158054
4.133333333333334,3.597125515487775
4.140000000000001,3.7483090710363736
4.1466666666666665,3.759301769687888
4.153333333333333,3.8578147411996713
4.16,3.9657914246122203
4.166666666666667,4.014843534224364
4.173333333333334,4.239657229489308
4.180000000000001,4.457183562044246
4.1866666666666665,4.773478442170498
4.193333333333333,4.962978330594921
4.2,5.1617613900482295
4.206666666666667,5.329863125030128
4.213333333333334,5.499133539016156
4.220000000000001,5.843042257019718
4.226666666666667,5.889679206978983
4.233333333333333,6.064666961852296
4.24,6.326599154804719
4.246666666666667,6.565103290593956
4.253333333333334,6.7945055757444335
4.26,6.8336285249220765
4.266666666666667,7.047212588677457
4.273333333333333,7.544375256217619
4.28,7.766386105419125
4.286666666666667,7.9157458359429
4.293333333333334,8.170371472086142
4.3,8.435122035231714
4.306666666666667,8.899675718321909
4.3133333333333335,9.127894587010822
4.32,9.319861805037359
4.326666666666667,9.601141406228466
4.333333333333334,9.879323209284669
4.34,10.091665639545294
4.346666666666667,10.483621633034828
4.3533333333333335,10.869221831436631
4.36,11.281431440638315
4.366666666666667,11.490846713947098
4.373333333333334,12.049942432422494
4.38,12.339944705960884
4.386666666666667,12.514993167236605
4.3933333333333335,12.8114059181696
4.4,13.269397722423788
4.406666666666667,13.659281810225435
4.413333333333333,13.895563577380127
4.42,14.29544690348537
4.426666666666667,14.582328696313315
4.433333333333334,15.103420331476547
4.44,15.408341495601661
4.446666666666667,15.81775102799367
4.453333333333333,16.277969634258863
4.46,16.51771063087638
4.466666666666667,16.878783965573618
4.473333333333334,17.30737258888998
4.48,17.644301566176203
4.486666666666667,18.094722325376353
4.493333333333333,18.363684809889136
4.5,18.931000598093647
4.506666666666667,19.13435757535692
4.513333333333334,19.707866896277036
4.5200000000000005,20.30347010887147
4.526666666666667,20.822460421293417
4.533333333333333,21.403700429963312
4.54,21.782856504924236
4.546666666666667,22.33317582329921
4.553333333333334,22.641971131699346
4.5600000000000005,23.05089154215628
4.566666666666667,23.62173922290579
4.573333333333333,23.9626790498929
4.58,24.333857964759574
4.586666666666667,24.380223772745953
4.593333333333334,24.64961793016252
4.6000000000000005,25.175406128287577
4.6066666666666665,25.39286177959576
4.613333333333333,25.680938732251832
4.62,25.97882612021095
4.626666666666667,26.2237924893099
4.633333333333334,26.407382480229323
4.640000000000001,26.790315316074967
4.6466666666666665,27.098743058729564
4.653333333333333,27.21849279525257
4.66,27.715461521624174
4.666666666666667,27.946888098701745
4.673333333333334,28.385743171292905
4.680000000000001,28.521940398033138
4.6866666666666665,29.230818939910016
4.693333333333333,29.71418785956351
4.7,29.694505845906086
4.706666666666667,30.08085263613027
4.713333333333334,30.490347331894625
4.720000000000001,30.997451636968957
4.726666666666667,31.201284911018664
4.733333333333333,31.396743234433607
4.74,31.64009506426743
4.746666666666667,32.11320262122288
4.753333333333334,32.2444476974246
4.76,32.76345711347364
4.766666666666667,32.994586039060735
4.773333333333333,33.391309303126455
4.78,33.6071893270754
4.786666666666667,33.88696382403031
4.793333333333334,34.26653346113057
4.8,34.57257312258419
4.806666666666667,34.79831264292856
4.8133333333333335,35.10874278022222
4.82,35.46581366742527
4.826666666666667,35.778634409602155
4.833333333333334,36.2060592427271
4.84,36.38093772412879
4.846666666666667,36.77293148331535
4.8533333333333335,37.09866731300607
4.86,37.323601669245924
4.866666666666667,37.58647534949867
4.873333333333334,37.98369851259371
4.88,38.369119475861474
4.886666666666667,38.50619707357204
4.8933333333333335,38.74094030507604
4.9,39.1444992370754
4.906666666666667,39.370558996110816
4.913333333333333,39.73680076670117
4.92,39.80274555238938
4.926666666666667,40.18821090887065
4.933333333333334,40.49347028240065
4.94,40.68983939999637
4.946666666666667,40.91046175209889
4.953333333333333,41.14157226885426
4.96,41.50770552553021
4.966666666666667,41.74424628638209
4.973333333333334,41.95703741811751
4.98,42.168770066538144
4.986666666666667,42.42683188104848
4.993333333333333,42.74287417551197
5.0,43.018919320101816
5.006666666666667,43.281903969650834
5.013333333333334,43.456938133201994
5.0200000000000005,43.633816691183256
5.026666666666667,43.93260316441087
5.033333333333333,44.095986346927035
5.04,44.42977319260245
5.046666666666667,44.654262770031885
5.053333333333334,44.935813911793375
5.0600000000000005,45.096801196566254
5.066666666666667,45.22458496747682
5.073333333333333,45.503747374708794
5.08,45.74754721667527
5.086666666666667,45.94684124827358
5.093333333333334,46.215826174758625
5.1000000000000005,46.42722132529157
5.1066666666666665,46.602258467386726
5.113333333333333,46.78607540781717
5.12,46.954895074808135
5.126666666666667,47.19849340196004
5.133333333333334,47.3511638136579
5.140000000000001,47.64782769353839
5.1466666666666665,47.88780792581316
5.153333333333333,48.01616281543036
5.16,48.26430083230908
5.166666666666667,48.47028572094052
5.173333333333334,48.69935877873884
5.180000000000001,48.87115155549449
5.1866666666666665,49.02346720612508
5.193333333333333,49.300751384647526
5.2,49.39127206876836
5.206666666666667,49.629987148577314
5.213333333333334,49.95185060123741
5.220000000000001,50.16615111321683
5.226666666666667,50.34918656265291
5.233333333333333,50.436442430290576
5.24,50.663869005464804
5.246666666666666,50.99340429086643
5.253333333333334,51.148750388188375
5.26,51.398201643526185
5.2666666666666675,51.58842177816573
5.273333333333333,51.75050596163583
5.279999999999999,51.95251906976457
5.286666666666667,52.1860546818777
5.293333333333333,52.56784661890378
5.300000000000001,52.81093133393023
5.306666666666667,53.07158462032981
5.313333333333334,53.20183914274415
5.32,53.42107751809912
5.326666666666666,53.484233958386795
5.333333333333334,53.716074587100486
5.34,53.92832065121521
5.346666666666668,54.133272525492444
5.3533333333333335,54.37229909793769
5.359999999999999,54.538989929928114
5.366666666666667,54.75733221024875
5.373333333333333,54.90673483135808
5.380000000000001,55.08523908084362
5.386666666666667,55.30523779666143
5.393333333333334,55.46343769544246
5.4,55.64993942193057
5.406666666666666,55.86328312325643
5.413333333333334,56.026668020114684
5.42,56.22903662593276
5.426666666666668,56.34703164604168
5.433333333333334,56.53956858529219
5.4399999999999995,56.72323436916599
5.446666666666667,56.89513368461405
5.453333333333333,57.06739565731242
5.460000000000001,57.23912259586655
5.466666666666667,57.479438999901916
5.473333333333333,57.64712809439648
5.48,57.843605509948596
5.486666666666666,58.015607124265735
5.493333333333334,58.22130309862285
5.5,58.37593942084459
5.506666666666668,58.56228814405465
5.513333333333334,58.68731980504607
5.52,58.84904572797616
5.526666666666667,59.076209691414064
5.533333333333333,59.251264305270276
5.540000000000001,59.44224748666803
5.546666666666667,59.60369257306757
5.553333333333333,59.8309248752019
5.5600000000000005,59.95186640869742
5.566666666666666,60.13052644986878
5.573333333333334,60.27983017685373
5.58,60.423885048726774
5.586666666666666,60.613168101164696
5.593333333333334,60.836587894465815
5.6,60.97283878338503
5.606666666666667,61.15065563832023
5.613333333333333,61.29429462369373
5.620000000000001,61.48900814278345
5.626666666666667,61.6377117012678
5.633333333333333,61.84054962943045
5.640000000000001,62.02710145949986
5.6466666666666665,62.16059835074278
5.653333333333334,62.27485560181938
5.66,62.4248645257097
5.666666666666666,62.59384093639496
5.673333333333334,62.77021648598349
5.68,62.94680187579227
5.686666666666667,63.11735311811978
5.693333333333333,63.31073086141805
5.700000000000001,63.38766355440476
5.706666666666667,63.50976093003617
5.713333333333333,63.67985391854871
5.720000000000001,63.80046099879783
5.726666666666667,63.93955351755681
5.733333333333334,64.11815445976015
5.74,64.26108281265377
5.746666666666666,64.38253696374188
5.753333333333334,64.47933088505172
5.76,64.62105901833571
5.7666666666666675,64.73648818695264
5.773333333333333,64.82134090648339
5.779999999999999,64.96604678194836
5.786666666666667,65.06761444850014
5.793333333333333,65.15067060802316
5.800000000000001,65.2783327341951
5.806666666666667,65.3887814141908
5.813333333333334,65.50026035394225
5.82,65.60047679938802
5.826666666666666,65.70720664619472
5.833333333333334,65.80197382775704
5.84,65.88615874266698
5.846666666666668,65.95654659550888
5.8533333333333335,66.0436016229994
5.859999999999999,66.14779176360126
5.866666666666667,66.22083528059154
5.873333333333333,66.30083400091799
5.880000000000001,66.365234172173
5.886666666666667,66.4238341178133
5.893333333333334,66.48051626413015
5.9,66.51434667727702
5.906666666666666,66.57513053642539
5.913333333333334,66.62133477341148
5.92,66.68214947513171
5.926666666666668,66.71575653101792
5.933333333333334,66.76962405514944
5.9399999999999995,66.79687202488435
5.946666666666667,66.89321616587775
5.953333333333333,66.96038398020683
5.960000000000001,66.98762871260371
5.966666666666667,67.02079895035943
5.973333333333333,67.06030280596947
5.98,67.0742079689848
5.986666666666666,67.0963398675954
5.993333333333334,67.12199827149858
6.0,67.14670404392206
6.006666666666668,67.17363517690883
6.013333333333334,67.11251515553963
6.02,67.1453334080236
6.026666666666667,67.12452623967665
6.033333333333333,67.15401674120663
6.040000000000001,67.16575918093628
6.046666666666667,67.14505379722934
6.053333333333333,67.16344974799229
6.0600000000000005,67.07808098972279
6.066666666666666,67.07048976962012
6.073333333333334,67.10884389413839
6.08,67.06935165226918
6.086666666666666,67.0624240621851
6.093333333333334,67.05652838405459
6.1,67.0701506053696
6.106666666666667,67.10290874320603
6.113333333333333,67.0939177250628
6.120000000000001,67.15820266573857
6.126666666666667,67.19361708145628
6.133333333333333,67.18590273552273
6.140000000000001,67.1757322921174
6.1466666666666665,67.18565597848283
6.153333333333334,67.16311035146586
6.16,67.13967230580549
6.166666666666666,67.11983635542207
6.173333333333334,67.11152346457918
6.18,67.10165088221201
6.186666666666667,67.08360845377746
6.193333333333333,67.03575588599395
6.200000000000001,67.04244126877084
6.206666666666667,66.96991288170946
6.213333333333333,67.01199419657785
6.220000000000001,66.96459111064074
6.226666666666667,66.94432862240058
6.233333333333334,66.9136307573739
6.24,66.88095331944093
6.246666666666666,66.86505567902039
6.253333333333334,66.83711775155518
6.26,66.82254962330006
6.2666666666666675,66.77826924025793
6.273333333333333,66.7559569805049
6.279999999999999,66.71706542631242
6.286666666666667,66.71188212844167
6.293333333333333,66.7357629871904
6.300000000000001,66.65264817047867
6.306666666666667,66.5985741447493
6.313333333333334,66.56201804832688
6.32,66.56960096945714
6.326666666666666,66.56093439295827
6.333333333333334,66.52428324345047
6.34,66.52804632359556
6.346666666666668,66.48199989147894
6.3533333333333335,66.50025760501335
6.359999999999999,66.49066295191086
6.366666666666667,66.45938523493699
6.373333333333333,66.42980369070109
6.380000000000001,66.37061679075207
6.386666666666667,66.40531410529256
6.393333333333334,66.3426611197803
6.4,66.27277705905013
6.406666666666666,66.22765161870414
6.413333333333334,66.20490840624511
6.42,66.19386171067863
6.426666666666668,66.16425149647272
6.433333333333334,66.1155775426568
6.4399999999999995,66.07418894915817
6.446666666666667,66.0334985259347
6.453333333333333,65.9457606748002
6.460000000000001,65.93962663195613
6.466666666666667,65.9279003953794
6.473333333333333,65.90637216488311
6.48,65.88398160239583
6.486666666666666,65.8149448548557
6.493333333333334,65.80639955730766
6.5,65.77941262675685
6.506666666666668,65.73147687782077
6.513333333333334,65.68265276562282
6.52,65.64681467851581
6.526666666666667,65.57942588466933
6.533333333333333,65.55164336674699
6.540000000000001,65.54114729327287
6.546666666666667,65.51607249460126
6.553333333333333,65.53608651776918
6.5600000000000005,65.51151202345214
6.566666666666666,65.49035462452436
6.573333333333334,65.41970268312353
6.58,65.38733226055486
6.586666666666666,65.24063302953205
6.593333333333334,65.18375128612469
6.6,65.17993278787121
6.606666666666667,65.24747134498084
6.613333333333333,65.19979643713185
6.620000000000001,65.14119800742448
6.626666666666667,65.10537770238278
6.633333333333333,65.08532574694298
6.640000000000001,65.05932615719513
6.6466666666666665,65.04104731800182
6.653333333333334,65.02141268006602
6.66,65.02383226363733
6.666666666666666,64.99389729902813
6.673333333333334,64.94845312518991
6.68,64.92169948572456
6.686666666666667,64.85036586603667
6.693333333333333,64.81029859888868
6.700000000000001,64.79298807378977
6.706666666666667,64.76192162230605
6.713333333333333,64.7422852960883
6.720000000000001,64.71777990069087
6.726666666666667,64.66280072573662
6.733333333333334,64.67471412373538
6.74,64.65341761395288
6.746666666666666,64.61939754943978
6.753333333333334,64.57748498745703
6.76,64.55817210928817
6.7666666666666675,64.56672636873955
6.773333333333333,64.5193517452892
6.779999999999999,64.53259012670593
6.786666666666667,64.50292291928848
6.793333333333333,64.49405798876447
6.800000000000001,64.4684893446011
6.806666666666667,64.45244494891405
6.813333333333334,64.43127328196829
6.82,64.40261551173951
6.826666666666666,64.3982304888188
6.833333333333334,64.42443877101877
6.84,64.40430049605763
6.846666666666668,64.38668836960686
6.8533333333333335,64.35915381433334
6.859999999999999,64.34960006573228
6.866666666666667,64.32372198319875
6.873333333333333,64.3453526877125
6.880000000000001,64.29832030003169
6.886666666666667,64.26708054128892
6.893333333333334,64.24146187920825
6.9,64.26529943152671
6.906666666666666,64.26536981064824
6.913333333333334,64.24853129478042
6.92,64.24802897094195
6.926666666666668,64.21378554573468
6.933333333333334,64.20067991555578
6.9399999999999995,64.22589538148524
6.946666666666667,64.23656933327455
6.953333333333333,64.24105576008392
6.960000000000001,64.23018218241862
6.966666666666667,64.22368074575222
6.973333333333333,64.25573057803629
6.98,64.25846681636854
6.986666666666666,64.26169292985105
6.993333333333334,64.22485357984178
7.0,64.24235887330661
7.006666666666668,64.18770889669652
7.013333333333334,64.16643101999611
7.02,64.15015341053451
7.026666666666667,64.14162246661178
7.033333333333333,64.10629725249031
7.040000000000001,64.09156843371579
7.046666666666667,64.09497274942355
7.053333333333333,64.08664539819225
7.0600000000000005,64.10105103898653
7.066666666666666,64.12693895157688
7.073333333333334,64.11425637091322
7.08,64.07408058046778
7.086666666666666,64.05463755987054
7.093333333333334,64.00778205646436
7.1,64.01357283004505
7.106666666666667,63.96946749326649
7.113333333333333,63.92327562109369
7.120000000000001,63.888020708171155
7.126666666666667,63.852438116553785
7.133333333333333,63.77826208225398
7.140000000000001,63.76094889245174
7.1466666666666665,63.740320276001995
7.153333333333334,63.68493403673521
7.16,63.634879049920464
7.166666666666666,63.547529992947304
7.173333333333334,63.47897478818074
7.18,63.39980701516312
7.186666666666667,63.20354353358043
7.193333333333333,63.14285326538828
7.200000000000001,63.04414582538881
7.206666666666667,62.971687802119256
7.213333333333333,62.90988415797407
7.220000000000001,62.80324453473072
7.226666666666667,62.70360341337488
7.233333333333334,62.599604128834585
7.24,62.48276266485455
7.246666666666666,62.34141376586033
7.253333333333334,62.224275070821136
7.26,62.165710947224596
7.2666666666666675,62.03501816495761
7.273333333333333,61.86702332703052
7.279999999999999,61.70615270751621
7.286666666666667,61.479180929558794
7.293333333333333,61.40975354166818
7.300000000000001,61.26787992300673
7.306666666666667,61.115984969241964
7.313333333333334,60.87199774589272
7.32,60.70354753671061
7.326666666666666,60.487669791478005
7.333333333333334,60.29049227701343
7.34,60.08348001574135
7.346666666666668,59.89714004662736
7.3533333333333335,59.570092808105656
7.359999999999999,59.428503742223164
7.366666666666667,59.15072679393621
7.373333333333333,59.00690717442368
7.380000000000001,58.85594531428431
7.386666666666667,58.594863293896715
7.393333333333334,58.33974986455163
7.4,58.067631052173525
7.406666666666666,57.7447445911126
7.413333333333334,57.494773339887054
7.42,57.23640540841326
7.426666666666668,56.77448470803062
7.433333333333334,56.5292231219677
7.4399999999999995,56.26909103646967
7.446666666666667,55.85555618963875
7.453333333333333,55.665463449129504
7.460000000000001,55.37372765392592
7.466666666666667,55.07669280573299
7.473333333333333,54.71704743828099
7.48,54.29263999024311
7.486666666666666,53.89687290483019
7.493333333333334,53.50376869481181
7.5,53.160659920274334
7.506666666666668,52.86710439284639
7.513333333333334,52.47251497678025
7.52,52.08060465223251
7.526666666666667,51.73417664048169
7.533333333333333,51.35178519759305
7.540000000000001,50.887246756552784
7.546666666666667,50.49185337868327
7.553333333333333,50.10570063086704
7.5600000000000005,49.704859318382255
7.566666666666666,49.22937712644565
7.573333333333334,48.73037262288235
7.58,48.318300390033166
7.586666666666666,47.848706789541154
7.593333333333334,47.40723322545702
7.6,46.89943545976369
7.606666666666667,46.5279082563284
7.613333333333333,46.017368906808706
7.620000000000001,45.52197670951385
7.626666666666667,45.06822615339199
7.633333333333333,44.580769215231975
7.640000000000001,44.129503739938286
7.6466666666666665,43.68026082685642
7.653333333333334,43.14555855127683
7.66,42.68623907947344
7.666666666666666,42.30339801674996
7.673333333333334,41.80256017951825
7.68,41.377196151076234
7.686666666666667,40.841785113928765
7.693333333333333,40.28470873346162
