Shifted Time (s),AxialRotation Angle IMU (degrees)
95.00200000000001,1.1882569346105907
95.012,1.1974873502051995
95.02199999999999,1.2067170113622883
95.031,1.21100491831458
95.041,1.2098630712951692
95.05099999999999,1.2117704705375498
95.06200000000001,1.2216681162754481
95.072,1.233334008743032
95.082,1.2388991481748397
95.09100000000001,1.2366035348056987
95.101,1.2324171688708434
95.11099999999999,1.2349300506058283
95.12199999999999,1.2387841802465598
95.132,1.243735558029401
95.14099999999999,1.2507601841910412
95.15100000000001,1.2575400589684937
95.161,1.2637091825991598
95.17099999999999,1.2686575553207167
95.18199999999999,1.267810177371178
95.191,1.2665960489888983
95.201,1.2648321704125913
95.21100000000001,1.2642875418813917
95.221,1.2643521636347905
95.232,1.2655140359126296
95.24199999999999,1.2692371589552054
95.251,1.2735085330031075
95.261,1.2747901582973615
95.27099999999999,1.2748510350793538
95.281,1.2743011635908208
95.292,1.270090544073962
95.30000000000001,1.270027176771272
95.311,1.2658150619256765
95.321,1.26404219978038
95.33099999999999,1.263488590579008
95.34100000000001,1.2629342345655314
95.352,1.2587191319843085
95.36000000000001,1.2591392830799752
95.37100000000001,1.2589486880975431
95.381,1.260221347282367
95.39099999999999,1.2621032608801674
95.40100000000001,1.2652044291371696
95.41,1.2689148522999596
95.42099999999999,1.2693915306154453
95.43100000000001,1.270050464330946
95.441,1.2731486536941787
95.451,1.2756360989532056
95.46000000000001,1.2765978003565244
95.47,1.2742037581529744
95.481,1.2679769725917835
95.49100000000001,1.2637614439225264
95.501,1.2613651723951702
95.511,1.2595781582599845
95.52000000000001,1.258339401767734
95.53,1.2565509031695645
95.541,1.255005662716962
95.55099999999999,1.2532156806618029
95.561,1.251424957256273
95.57,1.2501824927529772
95.58000000000001,1.245960287404806
95.59,1.2429473414650634
95.601,1.2393846551873464
95.61099999999999,1.2369802288256817
95.62100000000001,1.2333650626343973
95.63,1.2321181568683373
95.63999999999999,1.2309315117826607
95.65,1.228524127632899
95.661,1.2242860046750104
95.67099999999999,1.2224871431652198
95.68,1.2206875433601057
95.69,1.2170672055165959
95.69999999999999,1.2122261298920012
95.71100000000001,1.2039693167439254
95.721,1.1985167663304828
95.72999999999999,1.1972624789100461
95.74000000000001,1.1936384547413033
95.75,1.1887936940833688
95.75999999999999,1.1839481971956944
95.77099999999999,1.1783709643381461
95.781,1.173523995770951
95.78999999999999,1.1711762917546904
95.80000000000001,1.168757852550287
95.81,1.1657286784190666
95.82,1.162098769622654
95.83099999999999,1.1571881264231165
95.839,1.1551407490827956
95.85,1.1488866378644886
95.86000000000001,1.1464637930313295
95.87,1.1470902148468862
95.88,1.1483259035750095
95.89099999999999,1.1487678594799424
95.9,1.1513440828262813
95.91,1.1537975738789317
95.91999999999999,1.1617403329030946
95.93,1.176392360164356
95.941,1.1929346559286693
95.94900000000001,1.208439220462397
95.96000000000001,1.2330210540322275
95.97,1.264740156905232
95.97999999999999,1.3056085293487731
95.99000000000001,1.353786171630715
95.999,1.405747084019121
96.00899999999999,1.472833266782379
96.02000000000001,1.5571077201894576
96.03,1.6418724445092372
96.03999999999999,1.7327364400114844
96.05000000000001,1.8290897069659482
96.059,1.921654245642796
96.06899999999999,2.0320260563125006
96.08000000000001,2.1672701392462703
96.09,2.3087404947149426
96.1,2.4666701229905534
96.10900000000001,2.6250840243447913
96.119,2.81655219904988
96.13,3.0430156473790055
96.13999999999999,3.2674023696043997
96.15,3.519838366000141
96.16,3.788133636839656
96.16900000000001,4.039837182396951
96.179,4.330081002946313
96.19,4.652460098763349
96.19999999999999,4.952452470122106
96.21000000000001,5.265864117299104
96.219,5.554338040569627
96.22900000000001,5.866528240210213
96.239,6.1604277164968675
96.25,6.462001469707053
96.25999999999999,6.732119500118177
96.269,6.973942808007548
96.279,7.234909393653371
96.28899999999999,7.4867252573335055
96.299,7.724520399327302
96.31,7.959693819913269
96.32,8.153587519371138
96.32900000000001,8.313632497980315
96.339,8.47032475602099
96.34899999999999,8.612386293773264
96.35900000000001,8.742247111518276
96.37,8.872113209536817
96.37899999999999,8.969595588110485
96.38900000000001,9.057994247521107
96.399,9.126272188050757
96.40899999999999,9.17198940998214
96.41999999999999,9.189838913598058
96.43,9.182504699181742
96.439,9.16089476701679
96.44900000000001,9.11635911738714
96.459,9.050482750577244
96.469,8.96204566687159
96.47999999999999,8.839035866555422
96.488,8.73352534991379
96.499,8.5541721172329
96.50899999999999,8.355362168798816
96.519,8.114481504897604
96.529,7.8260401258164425
96.53999999999999,7.4548550318427775
96.548,7.148364223263856
96.559,6.673887700366919
96.56899999999999,6.197023463441676
96.57900000000001,5.669548512775073
96.589,5.0884228486567125
96.59800000000001,4.518026471376173
96.60900000000001,3.758481381223157
96.619,3.023693578487709
96.62899999999999,2.2523150634587976
96.63900000000001,1.4437458364282532
96.648,0.6790718976876248
96.65799999999999,-0.22157875247110892
96.66900000000001,-1.2755761137587711
96.679,-2.284148185879522
96.689,-3.3372409685441977
96.69900000000001,-4.429354461458484
96.708,-5.446464664328559
96.71799999999999,-6.617239576860227
96.72900000000001,-7.936187198762852
96.739,-9.149033529737538
96.749,-10.382000569493611
96.75800000000001,-11.531378317733559
96.768,-12.857036774161147
96.77799999999999,-14.216225938483602
96.78899999999999,-15.735718810401412
96.799,-17.139419389620507
96.809,-18.57361067584259
96.81800000000001,-19.888169668769663
96.828,-21.365052368103317
96.838,-22.85107577354902
96.84899999999999,-24.491979884804802
96.85900000000001,-25.98715470157462
96.868,-27.34232522355715
96.87799999999999,-28.861281450452072
96.888,-30.38267838196305
96.899,-32.050415017786165
96.90899999999999,-33.56510335762361
96.918,-34.929610401172205
96.928,-36.44186014813206
96.93799999999999,-37.93643059819861
96.94800000000001,-39.407831751074184
96.959,-41.0017956064529
96.969,-42.43355816403486
96.97800000000001,-43.70532442351489
96.988,-45.09379838459095
96.99799999999999,-46.456053046956555
97.00800000000001,-47.798188410311376
97.019,-49.25599847434759
97.02699999999999,-50.2981312387615
97.03800000000001,-51.71703570324968
97.048,-52.981733867502214
97.05799999999999,-54.208022731217305
97.06800000000001,-55.39589229408667
97.07900000000001,-56.66991855580244
97.088,-57.68815351605915
97.09800000000001,-58.791875174549254
97.108,-59.8559675309629
97.118,-60.86884058499509
97.12899999999999,-61.93494833633498
97.137,-62.68196878467476
97.148,-63.674300929706604
97.15799999999999,-64.52924677111808
97.168,-65.3378533086022
97.178,-66.10683054184753
97.18700000000001,-66.76617047054314
97.197,-67.45953909437782
97.208,-68.17217841304215
97.21799999999999,-68.77469842622183
97.22800000000001,-69.34184913360669
97.238,-69.87180053488332
97.24699999999999,-70.31437962973787
97.257,-70.77299241785896
97.268,-71.23410989893155
97.27799999999999,-71.60675407264239
97.28800000000001,-71.9403689386767
97.297,-72.21502049671969
97.30699999999999,-72.49558674645628
97.31700000000001,-72.7389636875718
97.328,-72.96867831974996
97.338,-73.15351664267521
97.34800000000001,-73.32067565603111
97.357,-73.45375235950102
97.36699999999999,-73.58310275276787
97.37799999999999,-73.70282083551449
97.388,-73.79010260742308
97.398,-73.85482506817533
97.40700000000001,-73.88967021745268
97.417,-73.90683405493618
97.42699999999999,-73.90143858030657
97.43799999999999,-73.8709227932441
97.44800000000001,-73.81979869342861
97.457,-73.75476528053964
97.46700000000001,-73.66339255425645
97.477,-73.55251051425812
97.487,-73.4233391602229
97.49799999999999,-73.26403949182925
97.50800000000001,-73.10681950875478
97.517,-72.95782921067722
97.52699999999999,-72.78598059727379
97.537,-72.60986266822098
97.547,-72.43374542319548
97.55799999999999,-72.23890886187354
97.56700000000001,-72.07675498393078
97.577,-71.90063978904264
97.58699999999999,-71.72757527688458
97.59700000000001,-71.56060144713094
97.608,-71.38588729945647
97.618,-71.232334833535
97.62700000000001,-71.10255804904052
97.637,-70.97400694564645
97.64699999999999,-70.85703652302551
97.65700000000001,-70.7528767808506
97.668,-70.65261471879401
97.67599999999999,-70.58504033652754
97.68700000000001,-70.50625163372267
97.697,-70.43989461005084
97.707,-70.37902826518291
97.71700000000001,-70.32243259878952
97.726,-70.27278961054097
97.73599999999999,-70.21924530010718
97.74699999999999,-70.16527666715757
97.757,-70.12026371136137
97.767,-70.0776914323875
97.77699999999999,-70.03024982990455
97.786,-69.98555190358063
97.79599999999999,-69.94176165308357
97.80699999999999,-69.903890078081
97.81700000000001,-69.87291117824017
97.827,-69.84071295322805
97.83600000000001,-69.8124794027113
97.846,-69.79125252635626
97.857,-69.7681463238288
97.86699999999999,-69.72071079479466
97.87700000000001,-69.63912593891901
97.887,-69.55510175586694
97.89599999999999,-69.50327424530279
97.906,-69.46437140689063
97.917,-69.40236224029421
97.92699999999999,-69.31834074517687
97.93700000000001,-69.22090992120181
97.946,-69.1312227680318
97.95599999999999,-69.03805328532926
97.96600000000001,-68.94671447275596
97.977,-68.84647332997356
97.987,-68.745385856643
97.99600000000001,-68.6381340524251
98.006,-68.50228791698046
98.01599999999999,-68.35851244996886
98.02600000000001,-68.21229765105001
98.037,-68.05571851988324
98.047,-67.91438505612699
98.05600000000001,-67.78902925943989
98.066,-67.65013712948014
98.076,-67.50210566590523
98.08699999999999,-67.32473986837297
98.09700000000001,-67.1492697365401
98.106,-66.98879927006358
98.11600000000001,-66.81577046859954
98.126,-66.6518823318042
98.136,-66.49714485933279
98.14699999999999,-66.33721805084095
98.15700000000001,-66.20199190598329
98.166,-66.09475142441464
98.17599999999999,-65.99550660578933
98.186,-65.90784244976105
98.196,-65.82749895598347
98.207,-65.74539012410993
98.215,-65.68662795379318
98.226,-65.61591644468551
98.23599999999999,-65.56118559643923
98.24600000000001,-65.51742540870599
98.256,-65.48586588113747
98.26499999999999,-65.4675340133849
98.275,-65.4609758050992
98.286,-65.46941325593086
98.29599999999999,-65.48602636553017
98.30600000000001,-65.50569013354708
98.31700000000001,-65.53023355963116
98.32499999999999,-65.5514786434317
98.33600000000001,-65.59077438459768
98.346,-65.62751078277753
98.356,-65.66912783761958
98.36600000000001,-65.71440554877154
98.375,-65.75755091588077
98.38499999999999,-65.81135993859463
98.39599999999999,-65.87614661655965
98.406,-65.93605694942238
98.416,-65.99657793682883
98.42599999999999,-66.05465957842465
98.435,-66.10548587385534
98.445,-66.16295882276599
98.45599999999999,-66.22909142480115
98.46600000000001,-66.28839567960536
98.476,-66.34465058682242
98.48500000000001,-66.39218614609585
98.495,-66.44661235706887
98.505,-66.50347921938457
98.51599999999999,-66.57297073268532
98.52600000000001,-66.6402088966134
98.535,-66.69872771081056
98.54499999999999,-66.76413717491816
98.555,-66.8307672885774
98.566,-66.90630105142878
98.576,-66.97415246311289
98.58600000000001,-67.04139452326974
98.595,-67.09991723153908
98.60499999999999,-67.16472058756018
98.61500000000001,-67.22403459097214
98.626,-67.28079524141339
98.636,-67.32914053852237
98.64500000000001,-67.37285248193696
98.655,-67.42119907129475
98.66499999999999,-67.46161630623311
98.67500000000001,-67.49166418638886
98.686,-67.51623171139849
98.696,-67.53165088089814
98.70500000000001,-67.53914169452345
98.715,-67.54419215190974
98.725,-67.54742325269198
98.73500000000001,-67.54821499650467
98.74600000000001,-67.548641382982
98.755,-67.54406641175783
98.76499999999999,-67.53693008246567
98.775,-67.52308439473869
98.785,-67.50374934820985
98.79599999999999,-67.4766789425117
98.804,-67.44722717727639
98.815,-67.4053960521358
98.82499999999999,-67.36228356672156
98.83500000000001,-67.31125172066473
98.845,-67.25168051359611
98.856,-67.1803389451462
98.864,-67.12113901494494
98.875,-67.03773172262193
98.88499999999999,-66.95316306780634
98.89500000000001,-66.86188505012717
98.905,-66.76390766921304
98.91399999999999,-66.67153892469184
98.924,-66.56441281619134
98.935,-66.44210234333893
98.945,-66.32704750576137
98.95500000000001,-66.21199330308539
98.965,-66.10120973493737
98.97399999999999,-66.003354800943
98.98400000000001,-65.89928250072786
98.995,-65.79039583391722
99.005,-65.69485480013559
99.01499999999999,-65.60358439900745
99.024,-65.52548763015649
99.03399999999999,-65.44580849320636
99.04499999999999,-65.3630829877802
99.055,-65.29254511350065
99.065,-65.22749786999009
99.07400000000001,-65.17135525687038
99.084,-65.11484927376308
99.094,-65.06444392028921
99.10499999999999,-65.01659219606958
99.11500000000001,-64.97593810072453
99.125,-64.94016463387413
99.13399999999999,-64.90927079513813
99.144,-64.878988584136
99.154,-64.8487070004869
99.16499999999999,-64.8176340438097
99.17500000000001,-64.78979371372293
99.184,-64.76329500984481
99.19399999999999,-64.73545593179328
99.20400000000001,-64.71005747918578
99.214,-64.6864896516394
99.225,-64.66547444877095
99.23500000000001,-64.64860787019688
99.244,-64.63527991553342
99.25399999999999,-64.62390458439637
99.26400000000001,-64.61435987640131
99.275,-64.60743879116346
99.285,-64.60338532829776
99.29400000000001,-64.59994248741873
99.304,-64.60016026814061
99.314,-64.60402867007738
99.32400000000001,-64.61460769284267
99.33500000000001,-64.63250633604987
99.34299999999999,-64.64699259931211
99.35400000000001,-64.67562848224222
99.364,-64.70389998445255
99.374,-64.73399210555539
99.38399999999999,-64.76591484516234
99.39500000000001,-64.8052782028849
99.40299999999999,-64.83293617833392
99.41399999999999,-64.87498477112008
99.424,-64.9154499808538
99.434,-64.95896580714503
99.44399999999999,-65.00004224960355
99.453,-65.03502130783882
99.463,-65.07853898145981
99.47399999999999,-65.13803727007515
99.48400000000001,-65.1974061732932
99.494,-65.25250569072178
99.505,-65.30663782196865
99.513,-65.34015856664092
99.524,-65.38691092434568
99.53399999999999,-65.42677289468963
99.54400000000001,-65.46663547727911
99.554,-65.5107686717201
99.56299999999999,-65.5495974776184
99.57300000000001,-65.59068189457946
99.584,-65.63274092220826
99.594,-65.66894656010969
99.60400000000001,-65.70515280788806
99.613,-65.73410266514739
99.62299999999999,-65.76117013149147
99.63300000000001,-65.7833582065237
99.644,-65.80530188984696
99.654,-65.8220011810639
99.66399999999999,-65.8356510797767
99.673,-65.84155558558727
99.68299999999999,-65.84179669809718
99.69300000000001,-65.8322784169077
99.70400000000001,-65.81464774161977
99.714,-65.79050067183404
99.72300000000001,-65.75909420715087
99.733,-65.71481834717032
99.743,-65.66323309149206
99.75399999999999,-65.58792143971559
99.76400000000001,-65.4918173914398
99.774,-65.36340394626353
99.78299999999999,-65.22059910378475
99.793,-65.03547686360152
99.803,-64.81316522531156
99.814,-64.52188318851239
99.82400000000001,-64.21176275280055
99.833,-63.88786291777299
99.84299999999999,-63.47896368302621
99.85300000000001,-63.02433504815527
99.863,-62.52092701275641
99.874,-61.909042576425385
99.882,-61.41233773875668
99.893,-60.66161249934492
99.90299999999999,-59.915516857783786
99.91300000000001,-59.101741813668006
99.923,-58.22028736659268
99.934,-57.18047351614824
99.94200000000001,-56.37499626193073
99.953,-55.20909060353148
99.963,-54.089828540541745
99.97300000000001,-52.90959707255452
99.98400000000001,-51.54112819916271
99.99199999999999,-50.49565391995665
100.00299999999999,-49.005119234527434
100.013,-47.59745014246455
100.023,-46.13246164335979
100.03299999999999,-44.611373736805504
100.04400000000001,-42.8827354223866
100.05199999999999,-41.5855526996979
100.06299999999999,-39.75831156832651
100.07300000000001,-38.05857602785987
100.083,-36.3240810778883
100.09299999999999,-34.560316718002646
100.102,-32.94844294778679
100.112,-31.136509766829253
100.12299999999999,-29.121469174719948
100.13300000000001,-27.265637171042382
100.143,-25.386025755387603
100.15199999999999,-23.678124927337517
100.162,-21.774124686479052
100.172,-19.873175032398816
100.18299999999999,-17.794414964684
100.19300000000001,-15.91785648291619
100.203,-14.067518586684594
100.21199999999999,-12.432602275569312
100.22200000000001,-10.660315549155353
100.233,-8.76869040702899
100.243,-7.1012748487704975
100.25299999999999,-5.488739873967006
100.262,-4.087610482197675
100.27199999999999,-2.5860566730459325
100.28200000000001,-1.1332834460948016
100.293,0.41894419907242963
100.303,1.794276262876759
100.31299999999999,3.1275377457336533
100.322,4.284457648065212
100.332,5.514667970290077
100.34200000000001,6.68146771282723
100.35300000000001,7.8882588760955485
100.363,8.91541746051726
100.37199999999999,9.782030466510003
100.382,10.68296789449815
100.392,11.519274744900885
100.40199999999999,12.283021018138475
100.41300000000001,13.049137714635064
100.42099999999999,13.566298834810338
100.43199999999999,14.221083379087602
100.44200000000001,14.762267347889972
100.452,15.23759074163979
100.463,15.683769560759838
100.47300000000001,16.024341805674336
100.482,16.275762476806527
100.49199999999999,16.500473574580393
100.50200000000001,16.678234099420802
100.512,16.80965405175194
100.523,16.90571043199913
100.531,16.947249240587343
100.542,16.96214647794226
100.55199999999999,16.943564144489752
100.56200000000001,16.897541240656054
100.572,16.8338377668678
100.583,16.744771723551608
100.59100000000001,16.67069911113492
100.602,16.55010593004503
100.612,16.42359018070965
100.62199999999999,16.275123863557223
100.632,16.101046979015763
100.64099999999999,15.922213527514337
100.65100000000001,15.700575509481796
100.662,15.432413925347822
100.672,15.165654775541636
100.68199999999999,14.879995060493846
100.691,14.60457978063408
100.701,14.274408936393064
100.71199999999999,13.884177528202262
100.72200000000001,13.505825556492262
100.732,13.111013021694987
100.74199999999999,12.704009924242909
100.751,12.334199264567216
100.761,11.930845043100609
100.77199999999999,11.503716260276406
100.78200000000001,11.125970916526896
100.792,10.739085012286322
100.80099999999999,10.376408547987358
100.811,9.960251524064086
100.821,9.53921394095091
100.832,9.076529799082728
100.84200000000001,8.661591098893489
100.852,8.257021840819304
100.86099999999999,7.905313025294559
100.87100000000001,7.526952652755158
100.881,7.1699417236378125
100.892,6.8011612383776505
100.90199999999999,6.486829197412588
100.911,6.220725601178653
100.92099999999999,5.942972450113313
100.93100000000001,5.682908744654325
100.94200000000001,5.413389485239815
100.952,5.1838146723075
100.96100000000001,4.989051306296146
100.971,4.78508538764458
100.981,4.596358916791283
100.99100000000001,4.424701894175836
101.00200000000001,4.249086320237952
101.012,4.100598195417442
101.02099999999999,3.980468520154266
101.031,3.8581992948890016
101.041,3.746909520062469
101.05099999999999,3.646589196115881
101.06200000000001,3.5474313234902435
101.07,3.4894279026275226
101.08099999999999,3.4244789339695707
101.09100000000001,3.3790364179586296
101.101,3.3445733550373213
101.11099999999999,3.322299745648502
101.12199999999999,3.313019590235195
101.13,3.319404889240829
101.14099999999999,3.3342686431091666
101.15100000000001,3.3534628522842627
101.161,3.378746517210393
101.17099999999999,3.4052496383322586
101.18,3.4305332160947177
101.191,3.465513250942967
101.201,3.5054347433225934
101.21100000000001,3.547795693679433
101.221,3.5889361024595132
101.22999999999999,3.6246479701092547
101.24000000000001,3.66029729707531
101.251,3.696616083804572
101.261,3.7279943307443344
101.27099999999999,3.7532720383421267
101.281,3.7712392070458844
101.28999999999999,3.783898837303786
101.30000000000001,3.7933249295643483
101.311,3.7981144842764207
101.321,3.8020495018890736
101.33099999999999,3.8035439828517346
101.34,3.8035739276140714
101.35,3.798977336626013
101.36000000000001,3.791330210337747
101.37100000000001,3.782707549199817
101.381,3.7768893536630577
101.39099999999999,3.7710706241785688
101.4,3.771097361197871
101.41,3.77197756517275
101.42099999999999,3.770722236555304
101.43100000000001,3.770381375797845
101.441,3.768819983352958
101.44999999999999,3.766648059673449
101.46000000000001,3.76325560521242
101.47,3.759262620423256
101.481,3.752647105759682
101.49100000000001,3.7456030616756695
101.5,3.739045488625542
101.50999999999999,3.730170387063714
101.52000000000001,3.721904757444997
101.53,3.7166886002244457
101.541,3.708056915857366
101.55099999999999,3.697959704799394
101.56,3.6881049675063724
101.57,3.678006704434399
101.58000000000001,3.668517916039908
101.59,3.657808602779569
101.601,3.643805765110258
101.60900000000001,3.6340694034892937
101.62,3.6193945183741425
101.63,3.6074631102226054
101.63999999999999,3.591871179492755
101.65,3.5744487266428875
101.661,3.5517197521317256
101.66999999999999,3.5325262564182696
101.68,3.5071722399618857
101.69,3.4793777032222084
101.69999999999999,3.4528026466592556
101.71100000000001,3.4226900707331467
101.719,3.400755975904494
101.72999999999999,3.3646143626340086
101.74000000000001,3.333167231382751
101.75,3.3004995826122117
101.75999999999999,3.2653914167839484
101.769,3.235221734359991
101.779,3.201942535802486
101.78999999999999,3.1631138215740267
101.80000000000001,3.130443592137335
101.81,3.098992847955609
101.82,3.0663215894921687
101.82900000000001,3.0394428172107144
101.839,3.009820531575194
101.85,2.9790297330498974
101.86000000000001,2.9554964220993036
101.87,2.9319625991882745
101.87899999999999,2.9094642647817643
101.88900000000001,2.884709419345009
101.9,2.860626063343583
101.91,2.8395301972432714
101.91999999999999,2.8208738215102636
101.93,2.8107569366108396
101.939,2.8069215430117227
101.94900000000001,2.7986336411798804
101.96000000000001,2.779244231582653
101.97,2.763025314687622
101.97999999999999,2.7529058909626962
101.989,2.745224960875969
101.999,2.737544524895845
102.00899999999999,2.734123583491099
102.02000000000001,2.7274801371307342
102.03,2.719188186284058
102.03899999999999,2.711504731420555
102.049,2.7013817730100054
102.059,2.6930883115224287
102.06899999999999,2.6872343474280704
102.08000000000001,2.679245881197387
102.09,2.6746109133012426
102.09899999999999,2.6735034442106715
102.10900000000001,2.674347474397055
102.119,2.6758010043320626
102.13,2.6785350344876373
102.13999999999999,2.684257565336032
102.149,2.6919315973497913
102.15899999999999,2.7019231310017395
102.16900000000001,2.7125241667649584
102.179,2.721904705112761
102.19,2.732016746518714
102.19999999999999,2.743836291456593
102.209,2.7548013404005105
102.219,2.7635698938249242
102.22900000000001,2.7680679522046034
102.239,2.7713455160146427
102.25,2.772060585730383
102.25800000000001,2.7749711618274757
102.269,2.7743432447818095
102.279,2.7745688350695064
102.28899999999999,2.772963933167056
102.299,2.7701385395511586
102.31,2.7674956546988834
102.31800000000001,2.7664992790875087
102.32900000000001,2.757156413194715
102.339,2.7470190574983735
102.34899999999999,2.737491212476739
102.35900000000001,2.7285728786082095
102.368,2.720324056371637
102.37899999999999,2.707623746246131
102.38900000000001,2.697483948711053
102.399,2.6903936642461233
102.40899999999999,2.688172893331223
102.418,2.6919906364465507
102.428,2.6976988940725706
102.439,2.7044436666899863
102.44900000000001,2.7138109547797704
102.459,2.7256177588231636
102.469,2.7380340793016127
102.47800000000001,2.750632916696852
102.488,2.7636582714908617
102.499,2.779794144165889
102.50899999999999,2.7983085352044372
102.519,2.816212445089319
102.52799999999999,2.832102874303527
102.53800000000001,2.8518358233303664
102.548,2.8739982926534005
102.559,2.8968302827565435
102.56899999999999,2.9177817941239677
102.57900000000001,2.9411628272402375
102.588,2.962531382590139
102.59800000000001,2.9853014606587256
102.60900000000001,3.0108150619312757
102.619,3.038464186893399
102.62899999999999,3.065502836030954
102.638,3.089065009830051
102.648,3.116102708777116
102.65799999999999,3.1467999333587806
102.66900000000001,3.180362684062108
102.679,3.2104489613742904
102.68799999999999,3.2384007657829255
102.69800000000001,3.2733660977758494
102.708,3.3083309578411346
102.71799999999999,3.3341453464670607
102.72900000000001,3.3495992641422614
102.739,3.3620027113555273
102.74799999999999,3.3767846885960164
102.75800000000001,3.3928471963531
102.768,3.4070792351163903
102.77799999999999,3.4170408053758363
102.78899999999999,3.4251109076215243
102.797,3.430435542343791
102.80799999999999,3.4324657100333
102.81800000000001,3.4320554111810164
102.828,3.427994646278166
102.838,3.4190534158161054
102.84899999999999,3.403646720286516
102.858,3.391531560181228
102.868,3.378318935992359
