Time (s),Flexion Angle MoCap (degrees)
3.0,1.2255350131841805
3.006666666666667,1.1984381313651984
3.0133333333333336,1.201840331559216
3.0200000000000005,1.189268759140941
3.0266666666666664,1.2102871792819674
3.033333333333333,1.1708912310088895
3.04,1.2163536554828338
3.046666666666667,1.1601030503475436
3.0533333333333337,1.1806235394101865
3.0600000000000005,1.2098800670687462
3.0666666666666664,1.1565356520330519
3.0733333333333333,1.1579758541853753
3.08,1.1410518431226586
3.086666666666667,1.1493328723145246
3.0933333333333337,1.1426601630613415
3.0999999999999996,1.1741066307551222
3.1066666666666665,1.1740781759666188
3.1133333333333333,1.1808712562160653
3.12,1.2039963319390943
3.126666666666667,1.2044202596859068
3.1333333333333337,1.2077916301512401
3.1399999999999997,1.2005378302267091
3.1466666666666665,1.187054732906114
3.1533333333333333,1.1937422308412062
3.16,1.1946149855474015
3.166666666666667,1.2062977129952972
3.173333333333334,1.1986554399602793
3.1799999999999997,1.2139356807765727
3.1866666666666665,1.2225573777680188
3.1933333333333334,1.2216948948594974
3.2,1.2289260719711461
3.206666666666667,1.2209760542341541
3.213333333333334,1.2284259912580278
3.2199999999999998,1.2335812966089816
3.2266666666666666,1.221381905259639
3.2333333333333334,1.2169434752760055
3.24,1.2028419739009788
3.246666666666667,1.1597300902704304
3.253333333333333,1.2040117326897066
3.26,1.2046375593809653
3.2666666666666666,1.2057089479075247
3.2733333333333334,1.134087994415057
3.2800000000000002,1.1396176293222613
3.286666666666667,1.1600577257692628
3.293333333333333,1.2251172110219135
3.3,1.2288784223722935
3.3066666666666666,1.1848380498281923
3.3133333333333335,1.2395638865470102
3.3200000000000003,1.302045622498592
3.326666666666667,1.3035228785079251
3.333333333333333,1.3031179863479985
3.34,1.2932082759035821
3.3466666666666667,1.327787736402389
3.3533333333333335,1.3336770140633958
3.3600000000000003,1.3345821901150103
3.366666666666667,1.3177382456976863
3.373333333333333,1.3485485487430044
3.38,1.3329641042218219
3.3866666666666667,1.3403483075905185
3.3933333333333335,1.3442488183222299
3.4000000000000004,1.3163501499245436
3.406666666666667,1.3566301085917174
3.413333333333333,1.2679447072278758
3.42,1.234400236181024
3.4266666666666667,1.2850694616482066
3.4333333333333336,1.3836018560528693
3.4400000000000004,1.4480980809973556
3.4466666666666663,1.4444842122334467
3.453333333333333,1.456890874840169
3.46,1.4730583948697529
3.466666666666667,1.4564280568411867
3.4733333333333336,1.4566329549310975
3.4800000000000004,1.5760654580006312
3.4866666666666664,1.4961457054252039
3.493333333333333,1.5018720201983213
3.5,1.4930772015987772
3.506666666666667,1.5041963847670856
3.5133333333333336,1.4902373586134052
3.5200000000000005,1.4875445593718886
3.5266666666666664,1.7325739182642705
3.533333333333333,1.7372169209622454
3.54,1.7374857326129398
3.546666666666667,1.7497238096442416
3.5533333333333337,1.7395919988413917
3.5600000000000005,1.723945789221596
3.5666666666666664,1.731277081343926
3.5733333333333333,1.7713374527322852
3.58,1.765884126650162
3.586666666666667,1.8238363758232055
3.5933333333333337,1.8216380343698753
3.5999999999999996,1.8175822438401632
3.6066666666666665,1.921074227472878
3.6133333333333333,1.9336248091026744
3.62,1.902026593866206
3.626666666666667,2.0545283536759267
3.6333333333333337,2.0777914425934134
3.6399999999999997,2.1395623661216736
3.6466666666666665,2.1889692828400276
3.6533333333333333,2.249589067777181
3.66,2.353432537863245
3.666666666666667,2.424050678596877
3.673333333333334,2.482083215906494
3.6799999999999997,2.490276481324967
3.6866666666666665,2.5374330162276393
3.6933333333333334,2.637033968382636
3.7,2.700179439274711
3.706666666666667,2.740207513493243
3.713333333333334,2.7779069111914008
3.7199999999999998,2.8114147146108017
3.7266666666666666,2.8250120617729166
3.7333333333333334,2.938098506240261
3.74,3.05196424359901
3.746666666666667,3.1413089966676337
3.753333333333333,3.2760224475800825
3.76,3.284500084781299
3.7666666666666666,3.3657789237124716
3.7733333333333334,3.3811655101661775
3.7800000000000002,3.444462476605496
3.786666666666667,3.431978828576654
3.793333333333333,3.491575663637776
3.8,3.557929152747811
3.8066666666666666,3.594884282223208
3.8133333333333335,3.664532977535661
3.8200000000000003,3.7436346956593933
3.826666666666667,3.9487414158689105
3.833333333333333,3.920049067298425
3.84,3.992169111943956
3.8466666666666667,4.026681701222817
3.8533333333333335,4.069037291611276
3.8600000000000003,4.077201094848655
3.866666666666667,4.1079450564187425
3.873333333333333,4.115982848909805
3.88,4.158660143031613
3.8866666666666667,4.170580219793418
3.8933333333333335,4.259726540118074
3.9000000000000004,4.230808183698198
3.906666666666667,4.463904804121614
3.913333333333333,4.518893642754722
3.92,4.643481185382687
3.9266666666666667,4.734121427036169
3.9333333333333336,4.765023211983196
3.9400000000000004,4.794889218677182
3.9466666666666663,4.816377367103724
3.953333333333333,4.822062171207124
3.96,4.894675985702371
3.966666666666667,4.965588468630052
3.9733333333333336,5.244798535832964
3.9800000000000004,5.308989372670753
3.9866666666666664,5.491553152832362
3.993333333333333,5.7299383565050395
4.0,5.709235672176863
4.006666666666667,5.755676230091701
4.013333333333334,5.90373436346662
4.0200000000000005,6.063017220899531
4.026666666666666,6.368072348064839
