Shifted Time (s),AxialRotation Angle IMU (degrees)
95.007,-4.155803798013198
95.017,-4.117834539149859
95.027,-4.06278551279307
95.038,-3.9753587185530055
95.048,-3.874580156039224
95.057,-3.7511238248613177
95.067,-3.576565724628595
95.077,-3.3922578549495297
95.088,-3.1861202154331583
95.098,-2.9999828056874183
95.107,-2.8254886253206193
95.117,-2.6210516739403102
95.127,-2.418444951154383
95.137,-2.22925845656943
95.148,-2.016412189792856
95.15599999999999,-1.8562461504310965
95.167,-1.6319933380901341
95.17699999999999,-1.4287777523766483
95.187,-1.2237323928956227
95.197,-1.018687259252749
95.208,-0.7863943510532918
95.216,-0.616965667901821
95.227,-0.3886992094024797
95.237,-0.18914497516013684
95.247,0.004309035222037849
95.257,0.1922728221401897
95.266,0.3601753859909387
95.277,0.5562547271713254
95.28699999999999,0.7216578460786884
95.297,0.8742607431109297
95.307,1.0103934186657486
95.316,1.116284873141285
95.326,1.2261971069360118
95.337,1.3424591204490217
95.347,1.4377409140789712
95.357,1.519602488225583
95.367,1.5911038432883744
95.376,1.6421119796672459
95.386,1.6886128977624524
95.39699999999999,1.736453597974645
95.407,1.7713640807047226
95.417,1.794084346353791
95.426,1.8077773953233025
95.43599999999999,1.819517228015029
95.446,1.825156844831074
95.457,1.8280612461737251
95.467,1.8282204324456468
95.476,1.828745404049782
95.486,1.8276841613893855
95.496,1.8132027048680128
95.507,1.78122503488949
95.517,1.7447931518580582
95.527,1.708971056178072
95.536,1.6738187482543188
95.54599999999999,1.6361662284918084
95.556,1.5979034972957549
95.567,1.5525045550717937
95.577,1.5093614022257271
95.586,1.4687180391637795
95.596,1.423144466292354
95.606,1.376350684018222
95.616,1.333816692748258
95.627,1.2850724928898312
95.635,1.2452280848504185
95.646,1.1790374690380134
95.65599999999999,1.1157726458607413
95.666,1.0586076157269466
95.676,1.001442379045475
95.687,0.916473936225441
95.695,0.8410122876761497
95.706,0.7117684338070451
95.716,0.5722823750284429
95.726,0.41572611175012053
95.736,0.25672964438278756
95.745,0.11675897333730623
95.756,-0.07485590097524053
95.766,-0.26922297814370566
95.776,-0.47212025775598887
95.786,-0.6847777394006571
95.795,-0.8982884226650638
95.80499999999999,-1.1609463071365163
95.816,-1.4846943924029015
95.826,-1.7955226780499762
95.836,-2.1167111636652933
95.846,-2.4452198488347197
95.855,-2.742692733144109
95.865,-3.0657118161790367
95.876,-3.4250130975258255
95.886,-3.7651125767683853
95.896,-4.119842253492627
95.905,-4.459571127282437
95.91499999999999,-4.860031197721819
95.925,-5.293421464395621
95.93599999999999,-5.805656926886469
95.946,-6.291487584778569
95.955,-6.744815437654303
95.965,-7.262356485096941
95.975,-7.790867726687999
95.986,-8.389619162011487
95.996,-8.946180790647349
96.006,-9.510672612179098
96.015,-10.036991626187048
96.02499999999999,-10.642333832252016
96.035,-11.255606229956257
96.04599999999999,-11.9402138188789
96.056,-12.597386598601407
96.065,-13.215902568702855
96.075,-13.908445728763567
96.085,-14.598549078361682
96.095,-15.303892617078272
96.106,-16.079053344490564
96.114,-16.63452326017874
96.125,-17.42377536371913
96.135,-18.14435965469141
96.145,-18.855804132671647
96.155,-19.57456879723929
96.166,-20.35912464796983
96.17399999999999,-20.9077636844408
96.185,-21.634635906229715
96.195,-22.250961312910704
96.205,-22.8221569040618
96.215,-23.344572679257805
96.224,-23.8242486380739
96.235,-24.426359780085175
96.245,-24.985366104867204
96.255,-25.543762611993245
96.265,-26.08020930103914
96.274,-26.554396171577817
96.28399999999999,-27.07925322318272
96.295,-27.649850455428677
96.30499999999999,-28.203367867886794
96.315,-28.78188546013169
96.324,-29.329063231734835
96.334,-29.95148118226905
96.344,-30.57024931130512
96.355,-31.240111618416726
96.365,-31.829000103173
96.375,-32.387398765147026
96.384,-32.880793603908565
96.39399999999999,-33.45382261902792
96.404,-34.06466181007673
96.41499999999999,-34.75397317662363
96.425,-35.38493271823954
96.434,-35.96120043449307
96.444,-36.62814032495406
96.454,-37.27495038919017
96.465,-37.950853626772144
96.475,-38.51413403726607
96.484,-38.98283462024163
96.494,-39.49245537526633
96.504,-40.01792630190746
96.514,-40.54827739973149
96.52499999999999,-41.14570766830639
96.535,-41.6766691071991
96.544,-42.136046715975276
96.554,-42.61883849420151
96.564,-43.10712044144279
96.574,-43.59662255726609
96.585,-44.14709484123562
96.593,-44.55720529291763
96.604,-45.11774291187548
96.614,-45.61821569767484
96.624,-46.112598649878734
96.634,-46.58502176805247
96.643,-46.996656051758805
96.65299999999999,-47.45505950056091
96.664,-47.95657211402314
96.67399999999999,-48.40034589170659
96.684,-48.825819833175196
96.694,-49.224463937990535
96.703,-49.58066820571441
96.714,-49.97285263590859
96.724,-50.30686722813504
96.734,-50.611611981954205
96.744,-50.915746896927814
96.753,-51.17317697261593
96.763,-51.4389022085792
96.774,-51.7070076043774
96.78399999999999,-51.926993159570515
96.794,-52.156738873718474
96.803,-52.36093474638012
96.813,-52.565680777114586
96.823,-52.772866965480176
96.834,-52.991330311035945
96.844,-53.192416813339285
96.854,-53.39472347194868
96.863,-53.5720282864213
96.873,-53.754825256314575
96.883,-53.94250238118514
96.89399999999999,-54.14621566059004
96.904,-54.33511309408577
96.913,-54.505839681228174
96.923,-54.701437421573246
96.93299999999999,-54.909235314676174
96.944,-55.138436360092925
96.954,-55.348064557377775
96.963,-55.54513490608607
96.973,-55.75049340577223
96.983,-55.95707205599046
96.993,-56.148410856294504
97.004,-56.35346780623874
97.014,-56.54785690537595
97.023,-56.709801153259896
97.033,-56.88040054944342
97.04299999999999,-57.052830093478896
97.053,-57.21428978491918
97.064,-57.36501862331601
97.072,-57.46099260822147
97.083,-57.55739273918676
97.093,-57.62007301576337
97.103,-57.66750343750216
97.113,-57.70091400395405
97.122,-57.70975171466947
97.132,-57.71389256919873
97.143,-57.70499056709185
97.15299999999999,-57.6902317078986
97.163,-57.68035299116843
97.173,-57.65644441645059
97.182,-57.62028298329406
97.193,-57.56375169124751
97.203,-57.50326353985926
97.213,-57.44094552867757
97.223,-57.37984765725008
97.232,-57.3266769251245
97.242,-57.261919331848084
97.253,-57.18728287696795
97.263,-57.117645560030674
97.273,-57.03885838058293
97.282,-56.966482338170685
97.292,-56.88465543233985
97.30199999999999,-56.81196866263621
97.313,-56.75008202860487
97.323,-56.707275529791126
97.333,-56.67726916573955
97.342,-56.66800193599469
97.352,-56.66299584010068
97.362,-56.65494987760146
97.373,-56.64605104804065
97.383,-56.650805350961676
97.392,-56.67226478590763
97.402,-56.71116935242135
97.41199999999999,-56.77080405004533
97.423,-56.836353878321994
97.43299999999999,-56.90634883679316
97.442,-56.96568092500074
97.452,-56.99970614248621
97.462,-57.00446148879082
97.472,-57.005556963455604
97.483,-57.0174495660213
97.493,-57.033185296028314
97.502,-57.054646153016854
97.512,-57.078912136526824
97.52199999999999,-57.086108246097844
97.532,-57.087204481269275
97.54299999999999,-57.089032841580185
97.551,-57.093301326569325
97.562,-57.11190493577515
97.572,-57.15081166873588
97.582,-57.199468524989314
97.592,-57.21642550407318
97.601,-57.2115536055248
97.611,-57.2047308288813
97.622,-57.191138173679555
97.632,-57.16784563945608
97.642,-57.15553322574726
97.652,-57.15907093208909
97.661,-57.16901375801737
97.672,-57.18627670306766
97.682,-57.211764766775296
97.692,-57.21896294867529
97.702,-57.19567124830243
97.711,-57.161163665191275
97.721,-57.117752198876076
97.732,-57.069279848890915
97.742,-57.02586861476945
97.752,-56.9787974960453
97.761,-56.93440849225162
97.771,-56.89160760292141
97.78099999999999,-56.855516827587515
97.792,-56.81040016578226
97.80199999999999,-56.77674961703801
97.81099999999999,-56.746635180886535
97.821,-56.71176485685952
97.831,-56.67811464448838
97.841,-56.646904543304295
97.852,-56.61586855283804
97.862,-56.60111867262036
97.871,-56.59021090218154
97.881,-56.557781241051636
97.891,-56.51559168876042
97.902,-56.47383124483748
97.91199999999999,-56.442011908811985
97.92099999999999,-56.41244768021289
97.931,-56.38427855856896
97.941,-56.35854954340868
97.951,-56.33160063426035
97.962,-56.30526283065186
97.97,-56.29392813211103
97.981,-56.273629538165295
97.991,-56.261321048341884
98.001,-56.25754266216784
98.011,-56.254984379169954
98.02199999999999,-56.25279219887474
98.03,-56.25072212080847
98.041,-56.25524014449721
98.051,-56.261222269466714
98.06099999999999,-56.263544495242485
98.071,-56.26525682134979
98.08,-56.27026324731368
98.09,-56.273195772658944
98.101,-56.27637239691012
98.111,-56.28662511959149
98.121,-56.3005379402271
98.13,-56.31487785834075
98.14,-56.33367087345601
98.151,-56.359650985096145
98.161,-56.38453419278422
98.17099999999999,-56.409417496043005
98.181,-56.44162089439507
98.19,-56.46528538736262
98.2,-56.48711897446765
98.211,-56.51578365523189
98.221,-56.54798742917684
98.231,-56.581411295823564
98.24,-56.61880125469302
98.25,-56.65893530530585
98.26,-56.69052944718246
98.271,-56.72724667984299
98.28099999999999,-56.75762100280737
98.28999999999999,-56.78842341559522
98.3,-56.81513791772584
98.31,-56.84612250871829
98.32,-56.87771718809129
98.331,-56.90772495536343
98.341,-56.93565981005282
98.35,-56.961521751677466
98.36,-56.985186779755054
98.37,-57.00763189380298
98.381,-57.03025909333843
98.391,-57.04966437787838
98.39999999999999,-57.061810746939486
98.41,-57.079996200038224
98.42,-57.100001736690736
98.42999999999999,-57.12732735641286
98.441,-57.15465205872029
98.449,-57.169177843128324
98.46,-57.17504170915213
98.47,-57.16761765630659
98.48,-57.166893684106334
98.49,-57.16311979206569
98.501,-57.16294497969868
98.509,-57.16478324651913
98.52,-57.170647592040595
98.53,-57.17114401577634
98.53999999999999,-57.163720517239405
98.55,-57.15690709594251
98.559,-57.15368275139819
98.569,-57.16149948311876
98.58,-57.18145529061623
98.59,-57.21183217340237
98.6,-57.239159130988625
98.609,-57.26063116288626
98.619,-57.27881826860627
98.63,-57.30144744765935
98.64,-57.32450469955595
98.64999999999999,-57.34451202380624
98.66,-57.3675694199202
98.669,-57.390688887407514
98.679,-57.41984642577762
98.69,-57.45589603453965
98.7,-57.49054371320251
98.71,-57.52763146127475
98.719,-57.559535278264725
98.729,-57.586863163680455
98.739,-57.604441117029694
98.75,-57.620372137819984
98.76,-57.62758022555862
98.76899999999999,-57.631494379752596
98.779,-57.64358259990869
98.789,-57.661770885533414
98.79899999999999,-57.68970923613296
98.81,-57.72173365121337
98.82,-57.74784213028027
98.829,-57.762187672839175
98.839,-57.77366627839528
98.849,-57.781484946453546
98.86,-57.78399667651869
98.87,-57.79059546809516
98.879,-57.803294320687115
98.889,-57.82635323379843
98.899,-57.850632206932794
98.90899999999999,-57.86760123959356
98.92,-57.8774943312839
98.928,-57.88323948150673
98.939,-57.88843568976471
98.949,-57.88405495556028
98.959,-57.87236427839563
98.969,-57.869203657772744
98.98,-57.87104509319326
