Time (s),AxialRotation Angle MoCap (degrees)
95.00333333333333,-0.22910972241361383
95.01,-0.3040945659228995
95.01666666666667,-0.3205547922086571
95.02333333333333,-0.275444508353353
95.03,-0.23520627237754432
95.03666666666666,-0.21268917857741654
95.04333333333334,-0.24310468836698695
95.05,-0.263718613826992
95.05666666666667,-0.23924731321530168
95.06333333333333,-0.162293692502121
95.07,-0.26452097662845775
95.07666666666667,-0.24823770357218589
95.08333333333333,-0.4189814983860216
95.09,-0.18928303654864065
95.09666666666666,-0.3082450230311955
95.10333333333334,-0.2171190289029803
95.11,-0.2724831258869582
95.11666666666666,-0.22390756321617156
95.12333333333333,-0.319787872040183
95.13,-0.2691809991429319
95.13666666666667,-0.22260490646842856
95.14333333333333,-0.23014632761909604
95.15,-0.29586428912701535
95.15666666666667,-0.2336842890635602
95.16333333333333,-0.246051614868098
95.17,-0.18200948489080782
95.17666666666666,-0.32573739892899845
95.18333333333334,-0.31188896356688645
95.19,-0.3435194591033224
95.19666666666667,-0.5042977650626836
95.20333333333333,-0.4705682909386546
95.21,-0.31884910180102755
95.21666666666667,-0.30706103973384247
95.22333333333333,-0.22778911690556813
95.23,-0.43981983664049196
95.23666666666666,-0.3052726225998472
95.24333333333334,-0.2319095188832967
95.25,-0.33003278298375105
95.25666666666666,-0.4233508032236757
95.26333333333334,-0.5716657486652508
95.27,-0.38265403185233415
95.27666666666667,-0.4714244349830763
95.28333333333333,-0.5071924354656707
95.29,-0.3879318654093107
95.29666666666667,-0.4232526746052998
95.30333333333333,-0.5620398753416573
95.31,-0.6622990304014784
95.31666666666666,-0.582553652595599
95.32333333333334,-0.649673743789017
95.33,-0.6767132457471638
95.33666666666667,-0.48421194042503446
95.34333333333333,-0.41937959586358464
95.35,-0.5023805951544407
95.35666666666667,-0.4560820974339088
95.36333333333333,-0.46262935388012516
95.37,-0.5403532649848519
95.37666666666667,-0.6471635827676143
95.38333333333333,-0.5320337179818277
95.39,-0.6117204518150425
95.39666666666666,-0.5977167046314613
95.40333333333334,-0.7613350251211146
95.41,-0.8048937881266038
95.41666666666667,-0.8169052044342098
95.42333333333333,-0.8920832189536496
95.42999999999999,-0.6709554068628085
95.43666666666667,-0.7649112312583131
95.44333333333333,-0.7528023928255403
95.45,-0.7412904353029544
95.45666666666666,-0.8610962799023343
95.46333333333334,-0.920282184631191
95.47,-0.977579387625902
95.47666666666666,-0.9374094913618074
95.48333333333333,-0.9679820672160169
95.49,-0.9757745228858004
95.49666666666667,-0.8002080015544066
95.50333333333333,-0.6545333086964935
95.51,-0.7093155061802103
95.51666666666667,-0.8307595453750889
95.52333333333333,-0.6836368536181223
95.53,-0.631869820582184
95.53666666666666,-0.818649348801598
