Shifted Time (s),AxialRotation Angle IMU (degrees)
95.00800000000001,-4.368065473269453
95.01700000000001,-4.405824808296015
95.027,-4.443095469438537
95.037,-4.488907456346241
95.047,-4.537770768667609
95.058,-4.585535406050937
95.066,-4.619277368143681
95.077,-4.668386654593014
95.087,-4.70505526504559
95.09700000000001,-4.741115199147428
95.108,-4.784860456544018
95.11800000000001,-4.821533036880508
95.12700000000001,-4.849424939801406
95.137,-4.884270164950781
95.147,-4.92216671197226
95.157,-4.955184580508769
95.168,-4.992898770202969
95.176,-5.021775280696774
95.187,-5.058150111631763
95.197,-5.0863032626489
95.20700000000001,-5.117497733388536
95.217,-5.148693523490494
95.22800000000001,-5.17434863259423
95.236,-5.19201706033845
95.247,-5.220358806361479
95.257,-5.244859870301102
95.26700000000001,-5.272412251794481
95.277,-5.2981359504782475
95.286,-5.318920965988652
95.296,-5.345867297961334
95.307,-5.376900946031398
95.31700000000001,-5.401409909833603
95.327,-5.421650189002029
95.336,-5.437500783170425
95.346,-5.457743691971894
95.357,-5.484757915038999
95.367,-5.509273452003855
95.37700000000001,-5.532570302498024
95.387,-5.554038466152562
95.396,-5.57373994259809
95.406,-5.599480731464613
95.417,-5.625831832381563
95.427,-5.646085244977933
95.437,-5.667559968882031
95.446,-5.689464003721758
95.456,-5.713381349124398
95.46600000000001,-5.730590004716703
95.477,-5.7441999701249316
95.48700000000001,-5.756531244974923
95.497,-5.768253828891935
95.506,-5.775342721500759
95.516,-5.785237922425645
95.52600000000001,-5.799404431290289
95.537,-5.809667247717838
95.547,-5.8116463713309185
95.556,-5.812711801751602
95.566,-5.811033538601464
95.57600000000001,-5.807526581501565
95.587,-5.803715930072517
95.59700000000001,-5.804481583934411
95.607,-5.8082985427067735
95.616,-5.806077806008657
95.626,-5.799527373458581
95.63600000000001,-5.792978244674588
95.647,-5.784478419274152
95.657,-5.770611896874243
95.666,-5.756319677091326
95.676,-5.7442857595413255
95.686,-5.727373143839643
95.696,-5.708631829601252
95.70700000000001,-5.6840468164405555
95.715,-5.665194103971521
95.726,-5.637927691807505
95.736,-5.604561579561391
95.74600000000001,-5.5711967668455635
95.756,-5.537833253271932
95.76700000000001,-5.495139038451745
95.775,-5.461654121995944
95.786,-5.416949503514782
95.796,-5.373221182618092
95.806,-5.327674158915305
95.816,-5.2790784320152
95.825,-5.231336001526133
95.836,-5.175241867055964
95.846,-5.127870028211937
95.85600000000001,-5.076229484600962
95.866,-5.023370235829425
95.87700000000001,-4.969965281503038
95.885,-4.9311346212272555
95.896,-4.880416254606853
95.906,-4.83183218124613
95.916,-4.784469400748999
95.926,-4.737717912718683
95.935,-4.694381716758011
95.94500000000001,-4.651892812469134
95.956,-4.61123619945374
95.96600000000001,-4.5681398773128885
95.976,-4.522614845647227
95.985,-4.486962104056736
95.995,-4.44569965214106
96.00500000000001,-4.408708489499363
96.016,-4.384163615730323
96.02600000000001,-4.356325030432
96.036,-4.325437733201989
96.045,-4.301870723637302
96.055,-4.277696001334516
96.066,-4.25717256588967
96.07600000000001,-4.239700416898312
96.086,-4.220399553955578
96.095,-4.205613976656057
96.105,-4.200955684593835
96.11500000000001,-4.203618677362386
96.126,-4.210602954554675
96.13600000000001,-4.221188515763158
96.146,-4.238485360579685
96.155,-4.256089488595657
96.165,-4.281318899401915
96.175,-4.308989592588716
96.186,-4.34080856774589
96.196,-4.373961824462495
96.205,-4.406386362327299
96.215,-4.447472180928391
96.22500000000001,-4.497099279853313
96.235,-4.5503876586890435
96.24600000000001,-4.6090433170222616
96.254,-4.653180254438757
96.265,-4.720550470524115
96.275,-4.780543964863353
96.285,-4.844198737040767
96.295,-4.913954786640464
96.306,-4.986027113245676
96.315,-5.0382207164394694
96.325,-5.100660595804304
96.33500000000001,-5.166761750922126
96.345,-5.2298141813743095
96.35600000000001,-5.298537886742016
96.364,-5.348056866605375
96.375,-5.424164120544365
96.385,-5.496981648138449
96.39500000000001,-5.572240448966363
96.405,-5.647500522606304
96.416,-5.732335868636189
96.424,-5.7969824866333255
96.435,-5.887177376174198
96.44500000000001,-5.966102536835255
96.455,-6.040148968192062
96.465,-6.109316669820169
96.474,-6.172510641294174
96.48400000000001,-6.25266088218835
96.495,-6.346218392076267
96.50500000000001,-6.4269711705312424
96.515,-6.510775217125676
96.524,-6.59482853143191
96.534,-6.694495113021569
96.545,-6.80349196146565
96.555,-6.90133107633498
96.565,-7.00588145719947
96.575,-7.113473103629142
96.584,-7.205220015193017
96.59400000000001,-7.298184191459896
96.605,-7.39913663199777
96.61500000000001,-7.491493336374424
96.625,-7.575921304156633
96.634,-7.639135534911173
96.644,-7.703446028204004
96.654,-7.773247783600489
96.665,-7.844694800665868
96.675,-7.890109078964345
96.685,-7.930034618060075
96.694,-7.968560417516416
96.70400000000001,-8.01153847689637
96.714,-8.059397795762315
96.72500000000001,-8.124813373676396
96.735,-8.192185210199856
96.744,-8.251570304893836
96.754,-8.30675465731872
96.76400000000001,-8.355840267034385
96.775,-8.413892133600118
96.785,-8.461760256574806
96.794,-8.493161635516824
96.804,-8.52030226998395
96.81400000000001,-8.537684159533551
96.824,-8.536777303722445
96.83500000000001,-8.521048702107034
96.845,-8.502454354243161
96.854,-8.479539259686105
96.864,-8.444487417990697
96.87400000000001,-8.394806828711278
96.884,-8.331707491401747
96.89500000000001,-8.23549940561524
96.903,-8.137774570904853
96.914,-7.999988986822797
96.924,-7.869824652920782
96.934,-7.724421568750472
96.944,-7.576579733862324
96.955,-7.40928614780703
96.96300000000001,-7.274488810134143
96.974,-7.081039720393509
96.98400000000001,-6.896612878133619
96.994,-6.690847282903327
97.004,-6.4619129342500035
97.013,-6.246939831721501
97.024,-5.979037974864726
97.034,-5.722057363225713
97.044,-5.44556799635088
97.054,-5.157489873784786
97.063,-4.8947779950726735
97.07300000000001,-4.614022359758529
97.084,-4.3105869673865
97.09400000000001,-4.048123817499301
97.104,-3.793591909640262
97.114,-3.5433312433508797
97.123,-3.3245288181732553
97.13300000000001,-3.0858506336482825
97.144,-2.83004168931694
97.154,-2.618805984719243
97.164,-2.4423315193944575
97.173,-2.3102502928820474
97.183,-2.1996283047204175
97.193,-2.119497554447734
97.20400000000001,-2.0649190416013194
97.214,-2.0475907657183328
97.224,-2.0674637263352382
97.233,-2.1137429229879885
97.24300000000001,-2.1897183552121446
97.254,-2.295449022542569
97.26400000000001,-2.4250869245139457
97.274,-2.592526060659835
97.283,-2.76941943051404
97.293,-3.0063710336094682
97.303,-3.288443869478042
97.31400000000001,-3.6470499376526857
97.324,-4.009615237663612
97.333,-4.363769769042828
97.343,-4.803777531320666
97.35300000000001,-5.293786524026904
97.363,-5.81306674669025
97.37400000000001,-6.403747198841417
97.384,-6.956569880006764
97.393,-7.477564789715814
97.403,-8.090139927495741
97.413,-8.730766292872318
97.423,-9.401273885373822
97.434,-10.171052704524662
97.44200000000001,-10.751442749851957
97.453,-11.580250020878577
97.46300000000001,-12.359302517130661
97.473,-13.166396238130185
97.483,-14.002151183402813
97.494,-14.947662352469404
97.503,-15.742504744853555
97.513,-16.639243360077195
97.52300000000001,-17.55854319766135
97.533,-18.511384257125528
97.544,-19.577637537991944
97.552,-20.355113039781436
97.563,-21.44551376201058
97.57300000000001,-22.45139970420064
97.583,-23.471316865867625
97.593,-24.513795246532425
97.602,-25.46340484571061
97.61200000000001,-26.545515662920224
97.623,-27.758672697676275
97.63300000000001,-28.867615949496848
97.643,-29.987540417894788
97.653,-31.120876102388223
97.662,-32.155561002489534
97.672,-33.311459117712154
97.683,-34.588335447572874
97.693,-35.774725991580254
97.703,-36.97453774925072
97.712,-38.058071720093956
97.72200000000001,-39.28166590362256
97.733,-40.66519329934584
97.74300000000001,-41.94731990677672
97.753,-43.21359772542233
97.763,-44.46890675479592
97.772,-45.61226199440427
97.782,-46.89866344375542
97.793,-48.29628910236118
97.803,-49.55708296972451
97.813,-50.83495804535684
97.822,-51.98655432876245
97.83200000000001,-53.25894181944865
97.842,-54.51669051691866
97.85300000000001,-55.8921914206818
97.863,-57.13409253023786
97.872,-58.22587184509439
97.882,-59.40862536475431
97.89200000000001,-60.573090088719944
97.902,-61.706456016492034
97.913,-62.9458061475747
97.923,-64.07308448146998
97.932,-65.07102801767725
97.94200000000001,-66.1537887556982
97.952,-67.22680069503087
97.962,-68.29188383517807
97.973,-69.45879517563641
97.982,-70.41339171590606
97.992,-71.47237845548517
98.00200000000001,-72.50210639387099
98.012,-73.51597553055927
98.02300000000001,-74.62990586505006
98.033,-75.63158739683566
98.042,-76.51156312541445
98.052,-77.46507705028104
98.062,-78.40578217092818
98.072,-79.34099848685268
98.083,-80.37109399754588
98.09100000000001,-81.11058670250293
98.102,-82.09373660121365
98.11200000000001,-82.96554769317213
98.122,-83.82637997786777
98.132,-84.67990345479404
98.141,-85.44299912343983
98.15100000000001,-86.27517498329601
98.162,-87.16241203385094
98.172,-87.94398027459407
98.182,-88.69872970501538
98.19200000000001,-89.43152032460185
98.20100000000001,-90.0749861328406
98.212,-90.84351712921874
98.22200000000001,-91.50924131322378
98.232,-92.14325668434024
98.242,-92.75471324205554
98.251,-93.29831198585362
98.26100000000001,-93.90611091521968
98.272,-94.56599102963708
98.282,-95.14148232858973
98.292,-95.69258481156184
98.302,-96.21807847803511
98.311,-96.65576332749119
98.321,-97.10991935941134
98.33200000000001,-97.60413557327784
98.342,-98.04304396856955
98.352,-98.47646354476797
98.361,-98.86531130135178
98.37100000000001,-99.28410323780055
98.381,-99.688266353592
98.39200000000001,-100.12077964820544
98.402,-100.50176512111686
98.411,-100.84288277180438
98.421,-101.2171705997445
98.431,-101.58291960441261
98.441,-101.92549978528542
98.452,-102.2849141418372
98.462,-102.59639667354315
98.471,-102.86398237987686
98.48100000000001,-103.15046726031207
98.491,-103.42659331432112
98.50200000000001,-103.72363254137741
98.512,-103.9832909409518
98.521,-104.2097255125166
98.531,-104.45658625554277
98.541,-104.69734816950044
98.551,-104.9332312538604
98.562,-105.18801550809151
98.572,-105.4165909316631
98.581,-105.61888552404312
98.59100000000001,-105.83648328469971
98.601,-106.04249221309993
98.611,-106.23753230871132
98.622,-106.44403357099972
98.63000000000001,-106.5884619994314
98.641,-106.77887259347116
98.65100000000001,-106.92818735258427
98.661,-107.0616432762348
98.671,-107.18169036388699
98.68,-107.27149661500371
98.691,-107.36196702904769
98.70100000000001,-107.43018760548124
98.711,-107.48194934376576
98.721,-107.5245622433625
98.732,-107.57144430373194
98.74000000000001,-107.6022295243344
98.751,-107.64508790462959
98.76100000000001,-107.67124544407702
98.771,-107.68337414213546
98.781,-107.68514399826346
98.79,-107.68441401191885
98.8,-107.67825618255912
98.811,-107.6614245096413
98.821,-107.62599899262177
98.831,-107.57167463095645
98.84100000000001,-107.51674142410089
98.85000000000001,-107.4688223715101
98.86,-107.41084147263874
98.87100000000001,-107.3329887269407
98.881,-107.2494001338699
98.891,-107.15423269287923
98.9,-107.05912340342141
98.91,-106.93895826494867
98.92,-106.80903427691246
98.931,-106.66276843876426
98.941,-106.52857674995445
98.95100000000001,-106.39682620993337
98.96000000000001,-106.2803218181508
98.97,-106.1473535740561
98.98100000000001,-105.99706747709779
98.991,-105.85922152672472
99.001,-105.72015672238435
99.01,-105.58884406352422
99.02000000000001,-105.43820154959096
99.03,-105.28939018003112
99.041,-105.1250309542901
99.051,-104.9719518718129
99.06,-104.83131193204434
99.07000000000001,-104.6837251344284
99.08,-104.54771947840894
99.09,-104.42208496342855
99.101,-104.30199658893
99.111,-104.19770435435515
99.12,-104.10097325914572
99.13000000000001,-103.98875330274262
99.14,-103.88141448458657
99.15,-103.78322680411723
99.161,-103.67992026077438
99.17,-103.59362585399701
99.18,-103.49666158322368
99.19,-103.40822844789263
99.2,-103.33443644744122
99.211,-103.2653345813067
99.221,-103.21044484892556
99.23,-103.16256924973386
99.24000000000001,-103.10951178316724
99.25,-103.05828544866097
99.26,-103.01864024564978
99.271,-102.983084173568
99.279,-102.95832323184943
99.29,-102.92545341992736
99.3,-102.88825273723474
99.31,-102.84434318320395
99.32000000000001,-102.80958475726705
99.32900000000001,-102.79080845885562
99.339,-102.7725122874007
99.35000000000001,-102.74568824233268
99.36,-102.72069432308167
99.37,-102.690821529077
99.38000000000001,-102.65301985974766
99.38900000000001,-102.61942731452214
99.4,-102.59059589282838
99.41,-102.56926759409382
99.42,-102.54245041774533
99.43,-102.51136436320934
99.43900000000001,-102.48820842991178
99.449,-102.46992461727807
99.46000000000001,-102.4531669247331
99.47,-102.44647535170121
99.48,-102.44588489760628
99.49000000000001,-102.44773556187162
99.49900000000001,-102.44873334392005
99.509,-102.44814624317385
99.52000000000001,-102.45286725905486
99.53,-102.46325239098445
99.54,-102.47058863838365
99.549,-102.47872000067298
99.559,-102.48605847727248
99.569,-102.48669806760168
99.58,-102.48068977107965
99.59,-102.46486158712501
99.599,-102.45269451515595
99.60900000000001,-102.44418855459021
99.619,-102.43385370484496
99.629,-102.42534996533692
99.64,-102.42672933548243
99.65,-102.43164781469756
99.659,-102.4348594023978
99.669,-102.43795009799818
99.679,-102.44408190091318
99.69,-102.46088881055678
99.7,-102.48044282634261
99.709,-102.49572894768366
99.71900000000001,-102.51406517399249
99.729,-102.53057250468109
99.739,-102.55501093916119
99.75,-102.58591547684398
99.76,-102.6060861171403
99.769,-102.62028085946031
99.779,-102.6343537032138
99.789,-102.63989764781005
99.799,-102.6387326926578
99.81,-102.6414728371654
99.818,-102.64554808074077
99.82900000000001,-102.64896142279136
99.839,-102.64536086272415
99.849,-102.63566139994562
99.85900000000001,-102.6277930338618
99.86800000000001,-102.62608676387825
99.879,-102.62682158940011
99.88900000000001,-102.62322650983205
99.899,-102.6220725245783
99.909,-102.62213963304247
99.92,-102.61683983462777
99.928,-102.60531912873692
99.93900000000001,-102.59062751477201
99.949,-102.57910899213476
99.959,-102.56332156022631
99.96900000000001,-102.54266521844734
99.97800000000001,-102.52176496619813
99.988,-102.50537080287846
99.99900000000001,-102.49806672788765
100.009,-102.48594474062456
100.019,-102.46833384048757
100.029,-102.45133402687459
100.038,-102.43537229918297
100.048,-102.41715465680956
100.059,-102.40516009915076
100.069,-102.39426462560247
100.07900000000001,-102.38154023555998
100.08800000000001,-102.3721719284181
100.098,-102.36249970357113
100.108,-102.35099856041293
100.119,-102.34370749833694
100.129,-102.3358685167361
100.138,-102.32979961500274
100.14800000000001,-102.32196279252872
100.158,-102.31046704870549
100.169,-102.305865382924
100.179,-102.30413179457473
100.18900000000001,-102.30544928304764
100.19800000000001,-102.30926884773221
100.208,-102.31424848801738
100.218,-102.32287920329178
100.229,-102.34041599294343
100.239,-102.35697885636007
100.248,-102.36957879292885
100.25800000000001,-102.38187380203652
100.268,-102.39477988306918
100.278,-102.40768703541258
100.289,-102.42455925845196
100.299,-102.4472285515723
100.308,-102.466971914158
100.318,-102.48354334559312
100.328,-102.49157584526142
100.33800000000001,-102.49229941254606
100.349,-102.49442704682976
100.358,-102.50264674749471
100.36800000000001,-102.51556351392254
100.378,-102.52421134549444
100.388,-102.53408024159114
100.399,-102.53889720159289
100.409,-102.53779822487967
100.418,-102.53560231083091
100.428,-102.53145545882569
100.438,-102.52547966824248
100.44800000000001,-102.52011493845933
100.459,-102.51151826885383
100.467,-102.50005565880312
100.47800000000001,-102.47402610768371
100.488,-102.43878561487175
100.498,-102.39561617974267
100.50800000000001,-102.33903780167164
100.51700000000001,-102.27209748003325
100.527,-102.17650121420165
100.538,-102.05053200355029
100.548,-101.91224784745214
100.558,-101.7446947452798
100.568,-101.53385269640549
100.577,-101.31326170020012
100.587,-101.04998175603463
100.598,-100.73218986327996
100.608,-100.40001202130571
100.61800000000001,-100.0251552294819
100.62700000000001,-99.65804048717811
100.637,-99.21671579376343
100.64800000000001,-98.70173214860492
100.658,-98.20979955107208
100.668,-97.6959180005306
100.677,-97.20423949634812
100.687,-96.62634003789118
100.697,-96.01368162452412
100.708,-95.30754625561374
100.718,-94.6296499305238
100.72800000000001,-93.90480464861946
100.73700000000001,-93.20569140926514
100.747,-92.38206821182477
100.757,-91.52917605565945
100.768,-90.5654929401336
100.778,-89.66565286460762
100.787,-88.83264282844443
100.797,-87.8754848310056
100.807,-86.88966787164948
100.81700000000001,-85.88129194973757
100.828,-84.74926006463053
100.83800000000001,-83.68722621568563
100.84700000000001,-82.70714440226314
100.857,-81.60365262372201
100.867,-80.48674187941764
100.878,-79.22459616871014
100.888,-78.03756749095443
100.897,-76.95487284550877
100.907,-75.76235623172987
100.917,-74.55399064897063
100.927,-73.30172609658804
100.938,-71.8906795739381
100.946,-70.861707080374
100.95700000000001,-69.46005661524785
100.967,-68.17364617791739
100.977,-66.87870676773142
100.98700000000001,-65.58132838404441
100.998,-64.13607802620972
101.006,-63.05833569357788
101.01700000000001,-61.53595538549812
101.027,-60.12699110132577
101.037,-58.716807840406624
101.047,-57.33406560209457
101.056,-56.12461338573593
101.066,-54.80102319068054
101.077,-53.34706901627902
101.087,-52.02957086187713
101.09700000000001,-50.70598372682389
101.108,-49.222519610467856
101.116,-48.118444512154674
101.12700000000001,-46.59607543122879
101.137,-45.23407236704076
101.147,-43.91902031893172
101.157,-42.647879286250564
101.166,-41.53832026833895
101.176,-40.335471264541795
101.187,-39.01433127420463
101.197,-37.787094296668535
101.20700000000001,-36.52509833127757
101.21600000000001,-35.37274037737478
101.226,-34.10952643430286
101.236,-32.9024135014005
101.247,-31.640305578011795
101.257,-30.534414663475445
101.26700000000001,-29.45291475713296
101.27600000000001,-28.4783668583248
101.286,-27.381018966391018
101.296,-26.290372080668096
101.307,-25.12350820049728
101.31700000000001,-24.085913325214793
101.32600000000001,-23.177223454159858
101.336,-22.195120586670186
101.346,-21.252648722080302
101.357,-20.265551859728802
101.367,-19.3755219989498
101.37700000000001,-18.497083139079475
101.38600000000001,-17.700899279453154
