Time (s),Flexion Angle MoCap (degrees)
3.003333333333333,1.7613438877463827
3.01,1.7375829512519292
3.0166666666666666,1.7102748022910998
3.0233333333333334,1.8138183482931982
3.0300000000000002,1.8207627880319592
3.036666666666667,1.9108842580985193
3.043333333333333,1.9702285243531181
3.05,1.9812191466038287
3.0566666666666666,1.989366191756066
3.0633333333333335,2.034657397733403
3.0700000000000003,2.017283341910757
3.076666666666666,2.0095023062774393
3.083333333333333,1.9852907344976414
3.09,1.9770767660865063
3.0966666666666667,2.0177094848273462
3.1033333333333335,2.039296994174469
3.1100000000000003,2.090875888611475
3.1166666666666663,2.1025403799924947
3.123333333333333,2.222286062766974
3.13,2.108316121923531
3.1366666666666667,2.2818204015378716
3.1433333333333335,2.23614192714074
3.1500000000000004,2.2518094899650585
3.1566666666666663,2.2761559323274487
3.163333333333333,2.250804202240342
3.17,2.26405728243799
3.1766666666666667,2.378726341573387
3.1833333333333336,2.3460470243286498
3.1900000000000004,2.385385670305858
3.1966666666666663,2.3542048048090507
3.203333333333333,2.439135874069582
3.21,2.313421466846511
3.216666666666667,2.330311403450808
3.2233333333333336,2.2872683402166167
3.2299999999999995,2.330311403450808
3.2366666666666664,2.2978544806392365
3.243333333333333,2.394704042705795
3.25,2.2565794981323886
3.256666666666667,2.3644363084473463
3.2633333333333336,2.269364804034321
3.2699999999999996,2.2544231242669186
3.2766666666666664,2.2824888372364818
3.283333333333333,2.2396210590217387
3.29,2.2186684358477784
3.296666666666667,2.4535185569053675
3.3033333333333337,2.3337920869687894
3.3099999999999996,2.445687715426349
3.3166666666666664,2.321300285475172
3.3233333333333333,2.4675227880608808
3.33,2.412540723670523
3.336666666666667,2.5259425505673803
3.3433333333333337,2.5259425505673803
3.3499999999999996,2.51582835931531
3.3566666666666665,2.4941878136334106
3.3633333333333333,2.563431572175664
3.37,2.5845513383691823
3.376666666666667,2.499371534716664
3.383333333333333,2.499182046963355
3.3899999999999997,2.599173839251654
3.3966666666666665,2.569524517632484
3.4033333333333333,2.492256919376968
3.41,2.505759192847664
3.416666666666667,2.505545463295743
3.423333333333333,2.4962326704400524
3.4299999999999997,2.466811273453011
3.4366666666666665,2.424625157748249
3.4433333333333334,2.3770976525428806
3.45,2.4190689801276295
3.456666666666667,2.2955688061616204
3.463333333333333,2.3858580578462085
3.4699999999999998,2.3131445302680813
3.4766666666666666,2.280976045722472
3.4833333333333334,2.2697369960140565
3.49,2.174022156920738
3.496666666666667,2.2432217088459008
3.503333333333333,2.1552620840047982
3.51,2.148748090816856
3.5166666666666666,2.11646838703362
3.5233333333333334,2.1868396043821177
3.5300000000000002,2.108044963761192
3.536666666666667,2.1211038394935575
3.543333333333333,2.0888948273289527
3.55,2.1069029360321787
3.5566666666666666,2.3132830544561687
3.5633333333333335,2.2971386099630235
3.5700000000000003,2.2642541767079254
3.576666666666666,2.311846953630743
3.583333333333333,2.3291637874956965
3.59,2.354191119105524
3.5966666666666667,2.364236626990965
3.6033333333333335,2.3641156706520055
3.6100000000000003,2.299631864399824
3.6166666666666663,2.1581790132229552
3.623333333333333,2.3143056516594447
3.63,2.33892420095218
3.6366666666666667,2.340360122669507
3.6433333333333335,2.3427668403079283
3.6500000000000004,2.3635758985325586
3.6566666666666663,2.3061181367131285
3.663333333333333,2.448517948395142
3.67,2.3666360444884664
3.6766666666666667,2.330804963943704
3.6833333333333336,2.3486859316606594
3.6900000000000004,2.394646308903758
3.6966666666666663,2.4236975099248714
3.703333333333333,2.4618618368022522
3.71,2.5312885722712593
3.716666666666667,2.7140398702708985
3.7233333333333336,2.719231694991532
3.7299999999999995,2.7945449317370628
3.7366666666666664,2.817364430195258
3.743333333333333,2.8505380855389295
3.75,2.868408406177128
3.756666666666667,2.982687397782929
3.7633333333333336,3.057203568328378
3.7699999999999996,3.1062799135913193
3.7766666666666664,3.115057611349512
3.783333333333333,3.1581781094639436
3.79,3.2117671954739793
3.796666666666667,3.243652434719448
3.8033333333333337,3.451570890075676
3.8099999999999996,3.4157004068568537
3.8166666666666664,3.4772392683871405
3.8233333333333333,3.5009961031033563
3.83,3.453023245205614
3.836666666666667,3.6053940915791505
3.8433333333333337,3.649362362143367
3.8499999999999996,3.7002976637180973
3.8566666666666665,3.773058106376753
3.8633333333333333,3.998314625382512
3.87,4.05170954100455
3.876666666666667,4.0926507239413255
3.883333333333333,4.089573840528338
