Time (s),AxialRotation Angle MoCap (degrees)
95.00333333333333,0.9259145493003305
95.01,0.9403223760901612
95.01666666666667,0.9113749103325816
95.02333333333333,0.9234714271177875
95.03,0.9129717195749901
95.03666666666666,0.9206836238944994
95.04333333333334,0.9014238125363633
95.05,0.8743494433451813
95.05666666666667,0.8815506283634578
95.06333333333333,0.8689687437875141
95.07,0.9004895324262034
95.07666666666667,0.8324783367088973
95.08333333333333,0.8524014174714949
95.09,0.8772862932379468
95.09666666666666,0.8592930532764219
95.10333333333334,0.8208238745814868
95.11,0.8027805977139371
95.11666666666666,0.7836477914867388
95.12333333333333,0.7878880919774425
95.13,0.7589826127278267
95.13666666666667,0.7768743155127752
95.14333333333333,0.7282102102893369
95.15,0.7411541155114552
95.15666666666667,0.7095722858909821
95.16333333333333,0.7219323295335586
95.17,0.6992471484115037
95.17666666666666,0.6259912851132023
95.18333333333334,0.6003060932650759
95.19,0.6086474700431641
95.19666666666667,0.5782517799868554
95.20333333333333,0.5743014174906049
95.21,0.5517696724655567
95.21666666666667,0.5642143513592344
95.22333333333333,0.5788310834247975
95.23,0.5775027989466229
95.23666666666666,0.5674374954132279
95.24333333333334,0.5673997755322278
95.25,0.5916031514623761
95.25666666666666,0.5653733180450903
95.26333333333334,0.5604153435082385
95.27,0.5478804361199947
95.27666666666667,0.5568506162653333
95.28333333333333,0.5751515387475605
95.29,0.47723343794625617
95.29666666666667,0.4549985659755057
95.30333333333333,0.4624680804381074
95.31,0.4179381014337362
95.31666666666666,0.42522983805809667
95.32333333333334,0.42168096345893
95.33,0.3584034840195046
95.33666666666667,0.4029759603022659
95.34333333333333,0.3994829754510495
95.35,0.3522543073048875
95.35666666666667,0.35454473427745503
95.36333333333333,0.3637325858791416
95.37,0.35976317307828976
95.37666666666667,0.2768661186023954
95.38333333333333,0.2915143944367278
95.39,0.2814431127384911
95.39666666666666,0.2213786263951888
95.40333333333334,0.2936658455564952
95.41,0.21806130162669013
95.41666666666667,0.15284406388384242
95.42333333333333,0.18002376678688825
95.42999999999999,0.21512386336162215
95.43666666666667,0.18719303946070787
95.44333333333333,0.19699030400518636
95.45,0.2076428856899798
95.45666666666666,0.15776516023720677
