Shifted Time (s),LateralBending Angle IMU (degrees)
53.006,0.4280261150321931
53.016000000000005,0.1983014549206188
53.027,0.08642121280856419
53.037000000000006,-0.08537651630249776
53.04600000000001,-0.0272853301224103
53.056,-0.030317296341408673
53.066,0.08952008911427156
53.07600000000001,-0.02302795627303822
53.087,0.03407058741033797
53.09700000000001,0.435628115469896
53.107,0.6065387244141093
53.117000000000004,0.25720763384464407
53.126000000000005,0.07448861454315359
53.135999999999996,0.19498229177477366
53.147000000000006,0.07594150777312292
53.157,-0.041208898847244324
53.167,-0.10422781361680822
53.17700000000001,-0.039153815282030324
53.188,-0.032316992874095396
53.19800000000001,0.06983384366278789
53.20700000000001,0.2520623153983341
53.217,0.08565543845690948
53.227000000000004,-0.029932890725791195
53.238,0.025114903110460052
53.248000000000005,-0.2565427906082647
53.257999999999996,-0.43504645316781065
53.268,-0.37791359209359077
53.278999999999996,0.024841847633755965
53.287000000000006,0.2548195958534837
53.298,0.07909410057161836
53.30800000000001,-0.3898607858500447
53.318,-0.5680539586987181
53.328,-0.32939508274742213
53.339,-0.44267132772488615
53.349000000000004,-0.3220721575736136
53.35900000000001,-0.19639635663633004
53.36800000000001,-0.30649332054101275
53.378,-0.3334019167949751
53.388000000000005,-0.44627208108534333
53.399,-0.5607518801862437
53.409000000000006,-0.3283516378337583
53.419,-0.4369062497433487
53.429,-0.319940235629955
53.44,-0.31952334479201117
53.45,-0.09116674084026588
53.459,-0.09355900962326547
53.46900000000001,-0.20882353599996062
53.479,0.08136116279238115
53.49000000000001,0.2567799727304797
53.5,0.20168021114699897
53.510000000000005,0.254988250745967
53.519999999999996,0.020245232462026808
53.531000000000006,-0.26521417769671896
53.539,-0.3810771670143085
53.55,-0.4420951569425582
53.56,-0.5544880255612465
53.57000000000001,-0.31785719071863605
53.58,-0.8991385572337496
53.59100000000001,-1.076981131470243
53.601,-0.608219027877235
53.611000000000004,-0.3201201680034824
53.620000000000005,-0.37652283399424546
53.629999999999995,-0.3828955749211791
53.64,-0.44627208108534333
53.650999999999996,-0.9072287038612608
53.661,-1.026947847405221
53.67100000000001,-1.023526295746814
53.681,-1.030332374924229
53.69200000000001,-0.5247776060505756
53.7,-0.22629619198306505
53.711,-0.15428400979407586
53.721000000000004,-0.3862282534598944
53.73100000000001,-0.2165269892906585
53.741,-0.09912570984184588
53.751999999999995,0.13754916094832514
53.762,0.021194207314025437
53.772000000000006,0.0810580313398126
53.781000000000006,-0.14938897946055696
53.791,-0.2044003366649172
53.80200000000001,-0.1437929419824615
53.812,0.08546359810769921
53.822,0.2544681759974027
53.83200000000001,0.4858338965991995
53.843,0.6028283795433409
53.85300000000001,0.6599818942660136
53.86200000000001,0.8343249952388023
53.872,0.6033039883245899
53.882000000000005,0.02411139238309512
53.891999999999996,-0.03192470005415049
53.903000000000006,0.19634448256304182
53.913,0.3711237279136037
53.923,0.36851846066674354
53.93300000000001,0.1383515179102559
53.944,0.6614472654818264
53.952,1.5895889825022074
53.96300000000001,1.6467310008334568
53.973,1.2980749002657135
53.983000000000004,1.5315556571038615
53.99300000000001,2.111319514238395
54.004000000000005,1.3551603155622587
54.013999999999996,1.239708452440975
54.024,1.529392492074832
54.033,1.8753877754388184
54.043000000000006,2.2769463050921988
54.053,2.5057273712448627
54.06400000000001,2.6285216854046247
54.074,2.5733873278176564
54.084,2.3404959034510844
54.09400000000001,2.165286570460059
54.105000000000004,2.052240211162394
54.114000000000004,2.0563258557883666
54.123999999999995,2.4086075898616808
54.134,2.6430165443420384
54.144000000000005,2.7575869155043944
54.155,3.0482526852406413
54.165000000000006,3.4497193555741648
54.175,3.158501805982942
54.185,3.3907394774263713
54.194,3.860073959592557
54.20400000000001,4.046464957277198
54.215,4.220202614204016
54.22500000000001,4.320027330535269
54.235,4.793447846565256
54.245000000000005,4.871088779741478
54.256,5.228876477811109
54.266000000000005,5.984927278471378
54.275000000000006,5.732134469202064
54.285,5.73741019526299
54.295,6.022352853152832
54.30500000000001,6.0645800696126955
54.316,5.624814917263489
54.32600000000001,6.275617530370791
54.336,7.1832421779642015
54.346000000000004,6.977222365181584
54.355000000000004,6.695577384309042
54.36500000000001,6.882532614462519
54.376000000000005,6.6226688108118275
54.385999999999996,7.219740918644774
54.396,8.102518202924868
54.406000000000006,8.024981580839524
54.417,8.129657684592228
54.42700000000001,8.36197859250062
54.43600000000001,7.877426302545574
54.446,8.64515502487953
54.456,9.571519530874296
54.467,9.384416917648933
54.477000000000004,10.133925234721948
54.48700000000001,9.504546090054612
54.497,9.965367650635878
54.507999999999996,9.426451963268308
54.518,8.855333419248044
54.527,10.974695423207475
54.537000000000006,11.683137106873042
54.547,11.32590125688282
54.557,10.974510216021564
54.568,11.276705406396731
54.578,10.927613342943282
54.58800000000001,11.213465451830226
54.598,12.375262857558935
54.607,12.389865875240337
54.617000000000004,11.67024416666172
54.628,11.722317374907194
54.638000000000005,12.264669602238374
54.647999999999996,14.189937021210278
54.658,14.185734512128546
54.669,13.801380369541636
54.679,14.053723648204457
54.688,13.637259997793151
54.69800000000001,13.853359959450955
54.708,14.958036816715278
54.71900000000001,15.499154703594748
54.729,15.701951213135466
54.739000000000004,15.346322505549335
54.748999999999995,15.8383135487184
54.760000000000005,16.607116007872595
54.768,16.059310334885936
54.778999999999996,16.29579336120656
54.789,16.253094011058447
54.79900000000001,16.233363856562665
54.809,17.340214408932134
54.82000000000001,17.49820122852972
54.83,17.979403703430894
54.84,18.565361212556635
54.849000000000004,19.182020704626115
54.85900000000001,19.256364359036127
54.869,18.693958552896795
54.879999999999995,19.138312515519456
54.89,19.670513877502
54.900000000000006,19.037815377038015
54.91,18.505595232850418
54.92100000000001,19.312189940762945
54.929,19.773421347294846
54.94,19.74192759163144
54.95,21.28160346542135
54.96000000000001,21.337000888042922
54.97,21.178667680139228
54.98100000000001,21.84372579895067
54.991,21.29030215302635
55.001000000000005,21.04701893810151
55.010999999999996,21.507041633103835
55.019999999999996,21.482589082447888
55.031000000000006,21.322522676830967
55.041,21.572339030930344
55.051,22.300240958506038
55.06100000000001,23.21116443862454
55.072,23.64722438222023
55.08200000000001,22.578625659453685
55.092,22.695691555274617
55.101,22.904873231164412
55.111000000000004,22.808762038057456
55.12100000000001,22.825955172970048
55.132000000000005,23.340245527834718
55.141999999999996,23.52244876560493
55.152,24.024617983426285
55.162000000000006,24.909394317013675
55.173,24.51595285727683
55.181,24.98149216210217
55.19200000000001,24.859761480442444
55.202,26.294589012770295
55.212,26.172177220023553
55.22200000000001,25.582279444052496
55.233000000000004,24.656389191215492
55.24300000000001,24.371381938320592
55.253,25.183299201958892
55.262,25.22251112503449
55.272000000000006,26.03855010422048
55.282,26.11693305667232
55.293000000000006,25.976969237805026
55.303,24.63340984802337
55.313,25.066867160682968
55.32300000000001,25.856505234359293
55.334,26.277408826650962
55.343,25.709859249188558
55.35300000000001,26.362363951129897
55.363,26.66108932097472
55.373000000000005,27.64819518402958
55.384,26.45633029063826
55.394000000000005,25.98772592526504
55.403999999999996,26.445384067530043
55.414,25.906695092550102
55.423,25.762780605144254
55.43300000000001,26.987768980858984
55.444,26.762603009390748
55.45400000000001,26.872927626300008
55.464,26.65234174012758
55.474000000000004,26.488404875809906
55.485,26.26477749375344
55.495000000000005,26.686969374387754
55.504999999999995,26.472341763137536
55.513999999999996,25.995331516659807
55.524,26.418203405015078
55.534000000000006,25.240579783163085
55.545,25.881490762033508
55.55500000000001,26.73239766747356
55.565,26.565274718536866
55.575,26.594347848162744
55.586,27.057798196624947
55.59400000000001,27.160513869486206
55.605000000000004,27.001308654849975
55.61500000000001,26.831227645781187
55.625,27.757187128775282
55.635999999999996,28.333219505470435
55.646,28.59233542739213
55.656000000000006,28.398939237367273
55.666,28.262274564514914
55.675,28.285745677329583
55.685,27.71829512738367
55.696,29.165968069131257
55.706,28.77079743923093
55.71600000000001,28.721686118330812
55.726,28.701478830464467
55.73700000000001,28.100991786418387
55.747,27.984304698984268
55.756,28.819649577864762
55.766000000000005,30.52406315694033
55.775999999999996,29.0942806265791
55.786,30.34091490275597
55.797,29.942379450765603
55.807,29.704293847759278
55.81700000000001,29.57146705394648
55.827,29.679587426838275
55.836,30.406303856647313
55.846000000000004,30.81190136221292
55.857,30.784754597404266
55.867000000000004,30.96793778566182
55.876999999999995,31.635921828788817
55.887,30.482117061502002
55.897999999999996,30.545182062966237
55.908,30.735652848957315
55.917,30.81398779873306
55.92700000000001,31.371633829265768
55.937,31.014949918658715
55.94800000000001,31.23745871789959
55.958,31.47047322391248
55.968,31.814406344787567
55.97800000000001,31.36465840248351
55.989000000000004,31.01807953472474
55.997,31.023264222010006
56.007999999999996,31.297743963797362
56.018,31.506687142307985
56.028000000000006,31.953847815502
56.038,32.17436679685532
56.04900000000001,32.10200510085159
56.059,32.1349710421186
56.069,32.00782233556173
56.07900000000001,31.57196900691357
56.08800000000001,31.577395041310123
56.098,31.655488415321788
56.10900000000001,31.325334511333814
56.119,30.833562563862888
56.129000000000005,30.860001877364468
56.138999999999996,31.000020019694293
56.150000000000006,31.193483590579806
56.16,31.073405207174954
56.169,30.57344880582174
56.179,30.405820151644217
56.18900000000001,30.620609949725765
56.199,30.82161306623441
56.21000000000001,30.792202985472535
56.22,30.510104169936756
56.230000000000004,30.500093609398323
56.24000000000001,30.825791015911353
56.248999999999995,30.97826572192948
56.260000000000005,30.554470024584443
56.269999999999996,30.100347962800267
56.28,30.222217933742563
56.290000000000006,30.45286153445094
56.301,30.325350628440244
56.31100000000001,30.172861012547944
56.321,29.884666234599752
56.33,29.971911744051464
56.34,30.21567254077073
56.35000000000001,30.089838886761843
56.361000000000004,30.161444937072115
56.37100000000001,30.174678302917282
56.381,29.696032714258013
56.391000000000005,29.821387238492953
56.402,30.021036810703254
56.41,30.01156281540483
56.42100000000001,30.137872191838987
56.431,30.173254256351413
56.441,29.799032293842753
56.45100000000001,29.771763375410455
56.462,29.955295926018593
56.47200000000001,29.90829849480661
56.482,29.592206242965833
56.491,29.641387888278867
56.501000000000005,29.8556645054227
56.510999999999996,29.817175571476035
56.522000000000006,29.971523263870072
56.532,29.871044121630565
56.542,29.689885529872576
56.55200000000001,29.80396210945575
56.563,29.866191985357734
56.57300000000001,29.852548860777436
56.58200000000001,29.775442935056436
56.592,29.4008805914027
56.602000000000004,29.818110847460037
56.613,30.14813587558265
56.623000000000005,30.211353043363722
56.632999999999996,30.035490303388784
56.643,30.05965697026183
56.653999999999996,30.174002632585566
56.662000000000006,30.113715700975565
56.673,30.032841670063394
56.68300000000001,30.349114556327137
56.693,30.275427263801877
56.703,30.072986765529503
56.714,30.260441227832906
56.724000000000004,30.409941315221406
56.73400000000001,30.348364552437054
56.74300000000001,30.293179024927518
56.753,30.30914016390722
56.763000000000005,30.37544194911107
56.774,30.48864090330788
56.784000000000006,30.603326933138835
56.794,30.59131158855209
56.804,30.361033500492592
56.815,30.358676372989695
56.82300000000001,30.50050737596174
56.834,30.652760087298233
56.84400000000001,30.90927800932854
56.854,30.919505477119674
56.86500000000001,30.815069938624518
56.875,30.82731157372017
56.885000000000005,30.93044805907354
56.894999999999996,30.893141518306784
56.903999999999996,30.779048994289948
56.914,30.603326933138835
56.925,30.631252379493603
56.935,30.451990858290905
56.94500000000001,30.513017834818047
56.955,30.61485082613792
56.96600000000001,30.83804818668453
56.976,30.682819924346145
56.985,30.659546092958877
56.995000000000005,30.499459494656154
57.004999999999995,30.57442974486731
57.015,30.724149343620677
57.025999999999996,30.977175278049618
57.036,30.93882022883816
57.04600000000001,30.87994143079855
57.056,31.1088995435262
57.06700000000001,31.137765687212813
57.075,30.960611679661195
57.086,30.715966233697998
57.096000000000004,30.89397706852071
57.10600000000001,31.097780347992245
57.116,31.399255938762334
57.126999999999995,31.38681309820689
57.137,31.319209754436194
57.147000000000006,31.194600391831298
57.156000000000006,31.361842722160507
57.166,31.507956745379357
57.17700000000001,31.417783308085806
57.187,31.37871010581166
57.197,31.539896804318488
57.20700000000001,31.71233455886211
57.218,31.615880132387016
57.22800000000001,31.30053824774256
57.23700000000001,31.40495461921268
57.247,31.600714076777027
57.257000000000005,31.513361535766386
57.266999999999996,31.56958323375613
57.278000000000006,31.865309180268273
57.288,31.729287922987396
57.298,31.55079904497479
57.30800000000001,31.57746878099673
57.31700000000001,31.748666788430906
57.327,31.794293759857773
57.33800000000001,31.682771588359024
57.348,31.77906822039687
57.358000000000004,32.04104533715069
57.36800000000001,32.195982814352014
57.379000000000005,32.14762531750698
57.388999999999996,32.10888976785239
57.397999999999996,32.218574136802445
57.408,32.355983914232134
57.418000000000006,32.31699327430393
57.428,32.541382925938755
57.43900000000001,33.22126965601097
57.449,33.56629075513707
57.459,33.106711838540924
57.46900000000001,33.27921765984425
57.47800000000001,33.4221501986084
57.489000000000004,33.39640214397223
57.498999999999995,33.2881036998235
57.509,33.11223183921191
57.519000000000005,32.69308039965498
57.53,32.57357839466833
57.540000000000006,32.39241068976093
57.55,32.011645093601004
57.559,31.680055613256656
57.569,31.30732531568717
57.57900000000001,30.822801711405432
57.59,31.093207890215343
57.60000000000001,31.38296493158776
57.61,31.06561973755859
57.620000000000005,30.533679437737064
57.631,29.91454616612028
57.641000000000005,29.440823999868673
57.650000000000006,29.710431784818134
57.66,29.43188372958431
57.67,28.78338986600956
57.68000000000001,28.02497017579215
57.691,27.54860674013367
57.70100000000001,27.18362124904245
57.711,26.778961946153792
57.721000000000004,26.44804547125217
57.730000000000004,26.30060004395336
57.74000000000001,25.635312572253003
57.751000000000005,24.509822763254636
57.760999999999996,24.305425808036794
57.771,24.05937990483326
57.781000000000006,23.767558918138622
57.792,23.77406067958069
57.80200000000001,23.643000633110134
57.81100000000001,23.093703006898203
57.821,22.807458245250118
57.831,22.251360815145194
57.842,21.730384015533627
57.852000000000004,21.375710842491994
57.86200000000001,21.139738230088586
57.872,20.662543881308995
57.882999999999996,19.853035030032245
57.891000000000005,19.052361798329063
57.902,18.146818247190147
57.912000000000006,17.79305712106872
57.922,17.447329874617154
57.932,17.374979938145344
57.943,17.385945090427825
57.953,17.131755670089476
57.96300000000001,16.131889271603153
57.97200000000001,14.800788140684865
57.982,14.316715159114054
57.992000000000004,13.897733148027658
58.003,13.738842355002884
58.013000000000005,13.629447191263242
58.022999999999996,13.699454156858383
58.033,13.20816491734864
58.044,12.684231408548406
58.05200000000001,12.11916540842223
58.063,11.68504839773246
58.07300000000001,11.809270555683186
58.083,11.212434528783017
58.09400000000001,10.970256949522835
58.104,10.825351060268646
58.114000000000004,10.540803513653495
58.123999999999995,10.194477395631809
58.135000000000005,9.641276523450374
58.143,8.944602484374952
58.153999999999996,8.375090764917433
58.164,7.853487936114085
58.17400000000001,6.771562363363872
58.184,6.050881271891658
58.19500000000001,6.582300102711253
58.205,7.509879323486016
58.215,8.17954442335649
58.224000000000004,7.748971963855935
58.23400000000001,7.455685737257841
58.244,7.583633369232771
58.254999999999995,7.474720141482914
58.265,6.551338450905343
58.275000000000006,6.083520210094225
58.285,4.120961539832404
58.29600000000001,4.042606356551122
58.304,4.290031376436206
58.315,5.693697924794254
58.325,4.830856969515419
58.33500000000001,3.4781344869016877
58.345,4.414214934913052
58.35600000000001,4.825917458586864
58.366,3.459839956590555
58.376000000000005,3.0388316339181847
58.385000000000005,1.9305539938824536
58.394999999999996,2.2919768574463886
58.406000000000006,3.6193028521436332
58.416,4.803172038711168
58.426,4.573611164051393
58.43600000000001,3.875613186408294
58.447,1.648412429155716
58.45700000000001,2.897745177527951
58.46600000000001,4.537248724975885
58.476,1.7076755221598687
58.486000000000004,-0.11411764780986444
58.49600000000001,-0.39868929363907823
58.507000000000005,-0.1555048985893157
58.516999999999996,-0.8041570026671379
58.527,-1.3334385149823245
58.537000000000006,-1.314325940766063
58.54600000000001,-1.084427390050546
58.556,-2.5205345894200155
58.56700000000001,-2.4712776036737254
58.577,-3.0331249134046563
58.587,-2.6279596082296774
58.59700000000001,-3.029170142718326
58.608000000000004,-3.22023124009907
58.61800000000001,-3.7697534619396724
58.628,-3.994795302105364
58.637,-3.545089874390715
58.647000000000006,-2.56429850496022
58.657,-2.1685558379792007
58.668000000000006,-2.8685779885635156
58.678,-3.071225061680415
58.688,-1.3543557208030306
58.69800000000001,-3.0277181270744795
58.709,-2.9796701168558513
58.718,-2.6207603431584197
58.72800000000001,-2.375261926389733
58.738,-2.723246640999313
58.748000000000005,-2.58474527894968
58.759,-2.7694902231830003
58.769000000000005,-2.4369470532184914
58.778999999999996,-2.2356072852832067
58.789,-2.6152486545057196
58.798,-3.175128580118334
58.80800000000001,-3.5845465012554096
58.819,-3.5366432999108333
58.82900000000001,-3.6380159068020066
58.839,-3.983676194956723
58.849000000000004,-4.165564771391093
58.86,-4.068965278093371
58.870000000000005,-4.191562685005474
58.879000000000005,-4.0177618106425275
58.888999999999996,-3.897942954506178
58.899,-3.193663530331428
58.909000000000006,-2.711379388991394
58.92,-3.5498535433300336
58.93000000000001,-4.517690171934941
58.94,-4.96831697527325
58.95,-3.524495560728471
58.959,-3.011106219142927
58.96900000000001,-3.048872953396289
58.980000000000004,-3.233340638124902
58.99000000000001,-3.260919274928441
59.0,-4.041370114058738
59.010999999999996,-3.4391762597698157
59.021,-3.6374063245420847
59.031000000000006,-3.3349524599820124
59.040000000000006,-2.5335789612534203
59.05,-2.478549683369009
59.06,-2.198677033828585
59.071,-1.73496529179164
59.081,-1.6155941608615016
59.09100000000001,-1.388807150916425
59.101,-1.3287686744559726
59.11200000000001,-0.9067534338526166
59.120000000000005,-0.7324432151014444
59.131,-0.738614038730981
59.141000000000005,-1.7812720621936058
59.150999999999996,-2.626465912554497
59.161,-2.8454595184054523
59.172,-3.0815911068609947
59.182,-3.0709559962839097
59.19200000000001,-2.946106995850583
59.202,-3.5243156335400765
59.211,-3.7603142236841953
59.221000000000004,-3.7031200794165495
59.232,-3.495889223518256
59.242000000000004,-3.547620035661357
59.251999999999995,-3.4861065989987616
59.262,-3.137594053744159
59.272999999999996,-2.960094771447858
59.283,-2.7881643613907445
59.292,-2.9054681235196127
59.30200000000001,-2.685083258717196
59.312,-2.2311216196109642
59.32300000000001,-2.18620840468755
59.333,-2.1893853245241406
59.343,-1.7177222885747794
59.35300000000001,-1.6558083844133753
59.364000000000004,-1.7696837659649516
59.372,-1.82763297496985
59.382999999999996,-1.8254660861669452
59.393,-1.83547349811999
59.403000000000006,-1.7079094903600285
59.413,-1.8759762285165706
59.42400000000001,-2.001094537179926
59.434,-1.9354608635255013
59.444,-1.993966457288587
59.453,-1.6486477876413121
59.46300000000001,-1.4805196972159593
59.473,-1.3050616282989194
59.48400000000001,-1.4782187292094533
59.494,-1.644624887477204
59.504000000000005,-1.2461859467397338
59.513999999999996,-1.1394295768599396
59.525000000000006,-1.4356746125863769
59.533,-1.263006259786183
59.544,-1.5531413319109664
59.554,-1.8335075118360966
59.56400000000001,-1.876830110569002
59.574,-2.1045625152879968
59.58500000000001,-2.2219714547259253
59.595,-1.8088447532409182
59.605000000000004,-1.4657662450317734
59.614000000000004,-1.642388937888307
59.623999999999995,-1.76262104893405
59.635000000000005,-1.9865424693190823
59.644999999999996,-2.10342672658898
59.655,-1.9297665116806706
59.665000000000006,-1.932947460747776
59.676,-2.100391319170227
59.68600000000001,-1.5705983804437724
59.696,-1.2825464196307985
59.705,-2.1018908259454463
59.715,-2.3273308888225914
59.72500000000001,-2.0849306207640357
59.736000000000004,-2.3060171799130886
59.74600000000001,-2.87743038966081
59.756,-2.628843992508279
59.766000000000005,-2.7395226679649127
59.777,-2.985608589654516
59.785,-2.8718165674194633
59.79600000000001,-2.3136891916640905
59.806,-1.634828417960407
59.816,-1.1816061101015087
59.82600000000001,-1.0811100091267503
59.837,-1.8995985180597161
59.84700000000001,-2.410048423967368
59.857,-2.422117770691495
59.866,-2.129793604710631
59.876000000000005,-1.7769637229821664
59.885999999999996,-1.317627526261639
59.897000000000006,-1.0269921605512433
59.907,-1.138361474699257
59.917,-1.4987655374570688
59.92700000000001,-1.7366262339164744
59.938,-2.141395663710693
59.947,-2.311785489494655
59.95700000000001,-2.4261104290425677
59.967,-2.359263464309337
59.977000000000004,-2.2936610127801393
59.988,-2.0591567971164366
59.998000000000005,-1.8837672429189891
60.007999999999996,-1.8803476801206394
60.018,-1.9997127892903106
60.027,-1.900644236954936
60.037000000000006,-1.9043621112259355
60.048,-1.9603738714444727
60.05800000000001,-2.0654560755644202
60.068,-2.0643665932435513
60.078,-2.05831072767286
60.089,-2.004800983880926
60.099000000000004,-1.8332650690575525
60.108000000000004,-1.7727470820795785
60.11800000000001,-1.7176116125024103
60.128,-1.607919226912557
60.138000000000005,-1.546528093042543
60.149,-1.5378966533318925
60.159000000000006,-1.756943826709879
60.169,-2.0355344986297963
60.179,-2.1041636270089468
60.188,-2.118624055356759
60.19800000000001,-2.234186107955258
60.209,-2.2236354237681653
60.21900000000001,-1.935585142848248
60.229,-1.6036913886383037
60.24000000000001,-1.5457315992408027
60.25,-1.6045051198825089
60.260000000000005,-1.9060741210008278
60.269999999999996,-1.9100197966754853
60.278999999999996,-2.081601596809764
60.289,-2.3656469116559324
60.3,-2.362322570074998
60.31,-2.129345140209705
60.32000000000001,-1.947379451827015
60.33,-1.5948976457939508
60.34100000000001,-1.7113634272348444
60.351,-1.9533437870553483
60.36,-1.893404175181419
