Shifted Time (s),AxialRotation Angle IMU (degrees)
95.007,-1.2286068005564665
95.017,-1.2350665124123201
95.026,-1.2409776026131096
95.036,-1.2462180712426658
95.047,-1.250665918384576
95.057,-1.2522471441221872
95.067,-1.2544387485385853
95.076,-1.2565087317166224
95.086,-1.258091093738905
95.096,-1.2584538346877907
95.107,-1.259548954645361
95.117,-1.260522453693428
95.126,-1.2609473319135716
95.136,-1.2570415893870919
95.146,-1.2549662261949717
95.156,-1.254721242417962
95.167,-1.2544766381365564
95.176,-1.2560014134309934
95.18599999999999,-1.2539275683812399
95.196,-1.2542941030670027
95.206,-1.2540510175677575
95.217,-1.2544793119626831
95.227,-1.2517969863307383
95.236,-1.2522260407506367
95.246,-1.2501544753008198
95.256,-1.2486932900594574
95.266,-1.2472324851044547
95.277,-1.2469920605134628
95.285,-1.2471180163638564
95.296,-1.2475493527327433
95.306,-1.2497500696969994
95.316,-1.2489011673331727
95.326,-1.2413526457176087
95.335,-1.2373935049263403
95.345,-1.2383757450351567
95.356,-1.247532366119609
95.366,-1.2491253682549637
95.376,-1.2427987515162449
95.386,-1.243782515978248
95.395,-1.2414726617154463
95.405,-1.2394071888020681
95.416,-1.2391720973121019
95.426,-1.238937387319228
95.43599999999999,-1.241753058896883
95.445,-1.244386112118233
95.455,-1.2484225470561778
95.466,-1.2535573637833677
95.476,-1.2594245623721334
95.486,-1.2585821428945239
95.495,-1.2590211054223293
95.505,-1.2600094500270638
95.515,-1.262828176779959
95.526,-1.2672942857519685
95.536,-1.2713337770137865
95.546,-1.274153650635831
95.55499999999999,-1.2762419066881858
95.565,-1.2784525452406919
95.575,-1.2818835663629073
95.586,-1.2863519701241077
95.596,-1.2873437565933425
95.605,-1.288884925839398
95.615,-1.2923174779307853
95.625,-1.298800412935719
95.635,-1.3016237309221523
95.646,-1.306765431957779
95.655,-1.3083085161100323
95.665,-1.3111329834461094
95.675,-1.31395783403291
95.685,-1.3161730679370798
95.696,-1.3226586852250224
95.706,-1.3254846859628504
95.715,-1.3275790702163905
95.725,-1.3297958380512265
95.735,-1.331402989532636
95.745,-1.3317905247256356
95.756,-1.336936443694979
95.764,-1.3409847465051312
95.775,-1.3454604332202653
95.785,-1.3525595039043101
95.795,-1.3627089586208925
95.80499999999999,-1.3765187974333588
95.814,-1.3895970204048131
95.824,-1.4064576275981095
95.835,-1.4243556190757978
95.845,-1.4412169949002223
95.855,-1.4617287551333948
95.865,-1.4895608998370755
