Shifted Time (s),Flexion Angle IMU (degrees)
3.008000000000001,1.7961275678266606
3.017999999999999,1.9250107049685727
3.0280000000000005,1.8338670576304406
3.0389999999999997,1.9623808772553613
3.0490000000000013,2.0357805768470048
3.0580000000000016,2.1470487829098683
3.0679999999999996,2.016674925219858
3.078000000000001,2.06840168386651
3.087999999999999,2.2009329338435446
3.099000000000002,2.0925048817398366
3.109,2.0546820542808586
3.1180000000000003,1.7560302277653594
3.128000000000002,1.8994845049777158
3.138,1.8627038380644674
3.1480000000000015,1.7203447847183089
3.1590000000000007,1.8536417719335194
3.167,1.8119094318377318
3.177999999999999,1.6959194151326518
3.1880000000000006,1.4983512279503532
3.1979999999999986,1.6330422568639786
3.208,1.6679606879483035
3.2170000000000005,1.5777482432667167
3.2279999999999998,1.72581465036488
3.2380000000000013,1.6485129736915898
3.2479999999999993,1.6273228845690486
3.258000000000001,1.515609665895619
3.269,1.3694625424228715
3.2769999999999992,1.6855416839538027
3.2879999999999985,1.9454161236897978
3.298,1.7967113492721314
3.3080000000000016,1.6304739606346725
3.3179999999999996,1.6508729278617746
3.327,1.7061879184957132
3.3370000000000015,1.9057922634947122
3.3480000000000008,2.2753034101694087
3.3579999999999988,2.0556879777027266
3.3680000000000003,2.016674925219858
3.378000000000002,1.8276301942476163
3.3869999999999987,2.029720613519144
3.3970000000000002,2.2914146877939157
3.4079999999999995,2.1843412466290513
3.418000000000001,2.053551202219067
3.427999999999999,2.181621874877374
3.4369999999999994,2.1449154467812424
3.447000000000001,2.2908351545938945
3.456999999999999,2.401963085251337
3.4680000000000017,2.235782246669986
3.4779999999999998,2.3469616359900503
3.487,2.5490447537857985
3.4970000000000017,2.3458319407635653
3.5069999999999997,2.3277952466374057
3.517999999999999,2.5494070283183223
3.5280000000000005,2.5494070283183223
3.5379999999999985,2.253265668433828
3.546999999999999,2.2891242283617377
3.5570000000000004,2.381690818977736
3.567000000000002,2.345014573924823
3.578000000000001,2.197480327877132
3.587999999999999,2.4003368303866583
3.5969999999999995,2.309793333930978
3.607000000000001,2.1062120536896263
3.616999999999999,1.9975461681268936
3.6270000000000007,2.145248730125102
3.638,2.0350132692948595
3.645999999999999,2.0904529595445016
3.657000000000002,2.126397538584266
3.667,1.979813169279451
3.6770000000000014,1.8508991551169718
3.6869999999999994,2.312878538305336
3.6979999999999986,2.3867199603303018
3.706999999999999,1.9810001330343336
3.7170000000000005,2.015299297162448
3.7269999999999985,1.7986048390310696
3.737,1.9107652041087473
3.7479999999999993,2.092999774919166
3.7559999999999985,2.23482217076271
3.7670000000000012,2.360053113479223
3.7769999999999992,2.162176747073266
3.787000000000001,1.944268708225204
3.796999999999999,1.9994911247895875
3.8080000000000016,2.1970490182367097
3.8160000000000007,2.089159242837555
3.827,1.9792463749047418
3.8370000000000015,2.0357805768470048
3.8469999999999995,2.3673906344964504
3.857000000000001,2.20242272098198
3.8660000000000014,2.256565111024445
3.8759999999999994,2.036607303690049
3.8869999999999987,1.702926394108351
3.8970000000000002,1.667380943509011
3.907000000000002,1.9805432855267942
3.9159999999999986,2.126366760663485
3.926,2.127420516440081
3.9360000000000017,2.0887910430270917
3.947000000000001,2.235013927956418
3.956999999999999,2.015239768662086
3.9670000000000005,1.9979320897726698
3.976000000000001,2.145858210819343
3.985999999999999,2.1320789643784703
3.9970000000000017,2.2233293988216634
4.007,2.2381315637688015
4.017000000000001,2.0148022765354003
4.026000000000002,2.1816851446883145
4.036,2.3496177381608927
4.046000000000001,2.183739650589162
4.057,2.441407779803411
4.067000000000002,2.5141815728803376
4.077,2.3862630716842776
4.086,2.3493553498008044
4.096000000000002,2.6058744209255753
4.106,2.423656732347519
4.116999999999999,2.239886134966264
4.127000000000001,2.404835721341156
4.136000000000001,2.496973167967562
4.145999999999999,2.5151031524481393
4.156000000000001,2.5145614626924004
4.165999999999999,2.460280639439249
4.177000000000001,2.587391869151544
4.186000000000002,2.732529733452493
4.196,2.7508164471768115
4.206000000000001,2.714277933487258
4.215999999999999,2.695557991372377
4.2269999999999985,2.7325607036460458
4.237,2.6591151088890097
4.246,2.8056222866972202
4.2559999999999985,3.1348772335296697
4.266,3.243964838470225
4.276000000000002,2.916533138541327
4.287000000000001,2.9714100474119345
4.295,3.264785355325346
4.305999999999999,3.3372592574210795
4.316000000000001,3.168174886764147
4.325999999999999,3.2757143970596214
4.336,3.445348481813758
4.3469999999999995,3.44757294288466
4.354999999999999,3.7007895022770096
4.366000000000001,3.7195211391460017
4.3759999999999994,3.841931718845087
4.386000000000001,3.6915060995021367
4.395999999999999,3.4794832432138225
4.404999999999999,3.7475437683975006
4.415000000000001,4.0533669604835065
4.426,4.151841722249079
4.436000000000002,4.01050605135759
4.446,4.159564154647116
4.455,4.472087780248339
4.465000000000002,4.575657980438729
4.476000000000001,4.460347602155563
4.485999999999999,4.296014158777526
4.496,4.73773361350001
4.5059999999999985,4.912474390195802
4.514999999999999,4.873445121373676
4.525,5.08445312197132
4.536,5.137345721370034
4.546000000000001,5.754953835439521
4.555999999999999,6.431320811916352
4.5649999999999995,6.670687095586866
4.575000000000001,6.4870768821925875
4.584999999999999,6.8667343317801315
4.596000000000002,7.430210458388762
4.606,7.317031807095622
4.616000000000001,7.704982318279699
4.625000000000002,8.13030265725636
4.635,8.818271743667358
4.645000000000001,9.590553845717212
4.656000000000001,9.702284836544615
4.665999999999999,9.81041366122894
4.674999999999999,10.497318883331305
4.6850000000000005,11.314036058844506
4.6949999999999985,11.678867755520256
4.706000000000001,11.64990378934512
4.715999999999999,12.179631070667662
4.725,12.722650477292325
4.735000000000001,13.534310198492095
4.744999999999999,14.74988504970524
4.755000000000001,15.694705722712245
4.766,16.284061111439556
4.776000000000002,17.24698172356613
4.785000000000002,17.707263345008833
4.795,18.64640512744925
4.8050000000000015,19.39567964375231
4.8149999999999995,19.886083481869626
4.825999999999999,20.141370422387176
4.834000000000001,20.321812931355765
4.845000000000001,20.46486010120222
4.854999999999999,20.997227811991173
4.865,21.90118810163827
4.875000000000002,22.296629113344515
4.886000000000001,22.880548604092553
4.895000000000001,23.296598060891036
4.904999999999999,23.832865655639672
4.915000000000001,24.30691550291943
4.924999999999999,24.21485087516892
4.936000000000002,24.918785801249555
4.944000000000001,26.117696702221423
4.955,26.576781450172412
4.965000000000002,27.411620358775387
4.975,28.186613415812104
4.985000000000001,28.16157348787427
4.9940000000000015,28.333892200918996
5.004,29.043534200219653
5.014999999999999,29.90323512400041
5.025,30.971967285133616
5.035000000000002,31.596744542508326
5.045,32.26189410398036
5.054,33.221227718702
5.064000000000002,34.131117453740465
5.075000000000001,34.838031856865335
5.084999999999999,36.56870405311079
5.095000000000001,37.43464003827985
5.104000000000001,37.36437718163136
5.113999999999999,37.55416161876416
5.1240000000000006,38.17392004618309
5.135,39.05689741226193
5.145000000000001,38.89604133949088
5.154999999999999,39.23314108742829
5.164,39.941440305013934
5.174000000000001,39.787659235111484
5.1850000000000005,40.435353288545414
5.1949999999999985,40.48448317667421
5.205,40.45265196831399
5.214,41.41230380408982
5.224000000000002,41.89019743786585
5.234,42.63043375690583
5.244999999999999,43.59948210601149
5.255000000000001,44.222141508436216
5.264000000000001,44.10679284377897
5.273999999999999,44.45349237519111
5.284000000000001,45.77031887850819
5.293999999999999,46.280603598359974
5.3050000000000015,46.007878113054204
5.3149999999999995,46.99622085989636
5.324,47.93060069078367
5.334000000000001,48.09369561517445
5.343999999999999,49.318462536749585
5.354000000000001,49.49678203886513
5.365,49.32544201007676
5.3740000000000006,49.59682422582255
5.383999999999999,49.879031391619044
5.394,50.32774867339423
5.404000000000002,50.72829922202366
5.415000000000001,50.93454886166193
5.424999999999999,51.683037097651386
5.433999999999999,52.048490391005025
5.444000000000001,52.45076879354584
5.453999999999999,53.126760904301115
5.464,53.18503427786376
5.475,54.02463342310718
5.482999999999999,54.341573519515116
5.4940000000000015,54.209538153880395
5.504,54.8209227028372
5.514000000000001,55.4947531039297
5.523999999999999,56.24491773549632
5.5329999999999995,57.48704835598809
5.543000000000001,57.55875230135435
5.554,56.973175499701135
5.564000000000002,57.27817062429886
5.574,57.1844021785467
5.584000000000001,57.49702938057353
5.593000000000002,57.91101555299738
5.603,57.499662351167366
5.613999999999999,57.270568014797455
5.6240000000000006,57.61017567336467
5.633999999999999,58.01178550978528
5.642999999999999,57.633050616163835
5.6530000000000005,57.579848069478366
5.664,57.639369446638106
5.674000000000001,58.34347515145539
5.683999999999999,58.14588376703427
5.694000000000001,58.08753095270573
5.703000000000001,59.38591886972129
5.712999999999999,58.71312173405645
5.724000000000002,58.20312559316698
5.734,59.14316297187849
5.7440000000000015,59.327492144706305
5.753000000000002,59.24929482204886
5.763,60.04899915629105
5.7730000000000015,60.64158655288497
5.784000000000001,60.8663383641052
5.793999999999999,62.14451851188931
5.802999999999999,61.5874826666472
5.813000000000001,61.468103101246065
5.822999999999999,62.13155493234304
5.833,61.92239049011213
5.843999999999999,61.535639676484955
5.854000000000001,61.9192972367421
5.863000000000001,61.893899285697366
5.872999999999999,63.605503463237774
5.883000000000001,63.693637610363346
5.894,62.294114519515325
5.904000000000002,63.039213064956364
5.9129999999999985,64.13875515055011
5.923,64.24082878613964
5.933000000000002,63.97522000762938
5.943,63.65815758405703
5.953999999999999,63.53704825744277
5.964,63.81391859862732
5.973000000000001,64.09257732683072
5.982999999999999,63.91503814490134
5.993,63.846670582060334
6.003000000000002,63.931208713165994
6.014000000000001,63.979020514262025
6.022,64.04283121400643
6.0329999999999995,63.941656677667446
6.043000000000001,63.94502048452082
6.052999999999999,64.53209565536524
6.063000000000001,64.54901589186
6.072000000000001,64.39346684563442
6.081999999999999,64.6587485304914
6.093000000000002,64.16259019989984
6.103,63.63023117500058
6.113000000000001,63.63813305688756
6.1240000000000006,63.808188970220705
6.132,64.15383020388529
6.142999999999999,63.961290269250235
6.1530000000000005,63.397314716432156
6.1629999999999985,62.99527687531329
6.173,63.18980504680153
6.182,63.12813793255693
6.192000000000002,62.997992123540264
6.203000000000001,62.4750626515525
6.212999999999999,61.81053430324898
6.223000000000001,61.30870798524273
6.232999999999999,61.35779956836361
6.241999999999999,61.509919870482726
6.252000000000001,61.65411302843943
6.263,62.081725643274815
6.2730000000000015,62.232255002745
6.2829999999999995,61.68807978645868
6.292,61.654660024459595
6.302000000000001,61.81516217947679
6.311999999999999,61.915371584741855
6.322999999999999,61.328946476655396
6.333,61.50048276330562
6.3420000000000005,62.23280286528051
6.3519999999999985,62.07629131227619
6.362,62.174502149094444
6.372999999999999,62.50609194756304
6.383000000000001,62.71373589693089
6.392999999999999,62.68075357937354
6.401999999999999,62.65608227622361
6.412000000000001,62.72215570755828
6.421999999999999,63.05038437672743
6.433000000000002,63.950631296013235
6.443,63.556878287532136
6.452,62.88859585236737
6.4620000000000015,62.68931072949922
6.4719999999999995,62.54699420306198
6.482000000000001,62.79097956960944
6.493,63.00645115644375
6.503000000000002,63.286797104904444
6.511999999999999,63.80108663200668
6.522,64.12963816446496
6.532000000000002,64.20442314034473
6.542,64.05023680915393
6.552999999999999,63.81037259137998
6.561000000000002,64.03185946294832
6.572000000000001,64.1587336797507
6.581999999999999,63.67297294988099
6.5920000000000005,63.56717154704963
6.603,64.03278587128281
