Shifted Time (s),LateralBending Angle IMU (degrees)
53.008,-2.4946749921840605
53.017,-2.542157327692092
53.026999999999994,-2.832592727944961
53.037,-2.8179189498321064
53.047999999999995,-2.7599776008806094
53.058,-3.049614529362356
53.06799999999999,-3.0524501622524496
53.077999999999996,-2.2888346802559463
53.08899999999999,-1.8621612948412984
53.097,-1.8741610255248915
53.108,-1.8117598777186794
53.118,-1.7175258313639263
53.12799999999999,-1.9329087682585397
53.138,-1.9997022721606914
53.148999999999994,-1.815796500715651
53.159,-1.7778245478410328
53.169000000000004,-1.9499426824713249
53.178000000000004,-1.7139967149387516
53.187999999999995,-1.5502332338285134
53.198,-1.7551662975838527
53.208999999999996,-1.9942239662371888
53.219,-2.0578938991876914
53.22899999999999,-2.0016472079957532
53.239,-1.6482272204679669
53.24999999999999,-1.5669136728459963
53.26,-1.5091579367292978
53.269,-1.4647616251740585
53.279,-1.2218294982877485
53.288999999999994,-1.2671118697503392
53.300000000000004,-1.4370834783194129
53.309999999999995,-1.4962534154250484
53.32,-1.5068486247687138
53.32999999999999,-1.5068486247687138
53.341,-1.7482909994720055
53.349,-2.0263111273664833
53.35999999999999,-1.9759410834764966
53.37,-1.9193181971974838
53.38,-1.848288945583251
53.38999999999999,-1.7218816867493674
53.401,-1.7298827745453984
53.410999999999994,-2.0860638985294315
53.421,-2.1501171331378686
53.43,-1.928982943461758
53.43999999999999,-1.5775302797830983
53.449999999999996,-1.7144094470521853
53.46099999999999,-1.9569855037403716
53.471,-1.8214405697011875
53.481,-1.8203787955290291
53.49099999999999,-1.8293849330073249
53.502,-1.8326642627775938
53.51,-1.7719823506281793
53.520999999999994,-2.010339279583113
53.531,-2.0083417461014283
53.541000000000004,-2.1690054947704436
53.550999999999995,-2.118919099139559
53.56199999999999,-1.939228097820199
53.571999999999996,-2.2819859239914306
53.582,-2.5785416170017093
53.591,-2.5163082333417344
53.60099999999999,-2.464377188614221
53.612,-2.5248076779716424
53.62199999999999,-2.526570947098003
53.632,-2.363066296501973
53.642,-2.026952373734697
53.653,-2.255548314131291
53.663000000000004,-2.8740382677111254
53.672000000000004,-2.629489389811187
53.681999999999995,-2.687085268210442
53.692,-2.9678424410327424
53.70199999999999,-2.971703883451469
53.713,-2.9809350710211784
53.72299999999999,-2.8046849952310815
53.733,-2.8573067324415917
53.743,-2.7955915424586615
53.752,-2.524384523499567
53.76199999999999,-2.4133883159089367
53.773,-2.1670204589239335
53.782999999999994,-2.216818877391174
53.793,-2.3906192620848157
53.803000000000004,-2.2176051559525343
53.814,-2.1640601869629723
53.82399999999999,-2.235924066818167
53.833999999999996,-2.235924066818167
53.842999999999996,-2.285388596436893
53.853,-2.220580480541443
53.86299999999999,-2.3347874904392434
53.874,-2.3945059679823
53.88399999999999,-2.2257054651397485
53.894,-2.1662573909115714
53.904,-1.9862090979236884
53.915,-1.8541747445822025
53.924,-2.1528146359003033
53.93399999999999,-2.2734126509620216
53.943999999999996,-2.3300481873520047
53.954,-2.399725251799372
53.964999999999996,-2.2896912155483955
53.975,-2.1736647546356442
53.98499999999999,-2.172557418541773
53.995,-2.2896912155483955
54.004,-2.168847137472146
54.014,-2.046557153054316
54.025,-2.5781312148554325
54.035000000000004,-2.584198545927928
54.044999999999995,-2.4040755077591602
54.055,-2.575453601214685
54.065999999999995,-3.105123828295165
54.076,-3.1504357636843183
54.085,-2.9861774927137104
54.09499999999999,-2.861966251376456
54.105,-2.6306905217583774
54.115,-2.594999840054374
54.126,-2.4908564452917186
54.136,-2.3080912217809813
54.145999999999994,-2.3001974335730715
54.156,-2.287240467526024
54.165,-2.5360065571204307
54.175000000000004,-2.358561539701576
54.186,-2.179615295310607
54.19599999999999,-2.34894915644988
54.205999999999996,-2.3560354209249708
54.21699999999999,-2.347161516611223
54.227,-2.280652951168035
54.237,-2.2399917185252134
54.246,-2.303501659974871
54.25599999999999,-2.062637982543535
54.266,-1.8521834952680418
54.276999999999994,-1.918119754138691
54.287,-2.146902679102947
54.297000000000004,-2.3736691902051126
54.306999999999995,-2.610393793868914
54.31799999999999,-2.6015016462250493
54.327999999999996,-2.4133883159089367
54.336999999999996,-1.778785456740592
54.347,-1.3362485585661164
54.35699999999999,-1.4065962964733023
54.367,-1.7572585447374776
54.37799999999999,-2.0364550685924234
54.388,-2.150407663888177
54.398,-1.8514134500386596
54.407999999999994,-2.1491408618975925
54.416999999999994,-2.8573031424550757
54.427,-3.227454984149869
54.437999999999995,-3.218053678282996
54.448,-3.2464730338025327
54.45799999999999,-2.6061084024251286
54.467999999999996,-2.2330760854181424
54.47899999999999,-2.1083164436935826
54.489,-2.403105307639219
54.498,-2.540095578792678
54.508,-2.8392014048513956
54.517999999999994,-3.0103038695130473
54.529,-3.1310483914867544
54.538999999999994,-3.1092215979271978
54.549,-2.4592348224680474
54.55899999999999,-2.435522238598904
54.57,-2.2570006175533583
54.577999999999996,-1.8198360308105554
54.58899999999999,-1.404246452149967
54.599,-1.1231410047127586
54.609,-0.5158984073985167
54.61899999999999,0.8294196313650275
54.63,1.5171779538793437
54.63999999999999,0.9074231219412985
54.65,-0.032069997739125
54.659,-1.4611004460525487
54.669000000000004,-2.849903563772795
54.678999999999995,-3.09076081795729
54.68999999999999,-3.0142874340020565
54.699999999999996,-2.5917197756772046
54.71,-1.7774160795628617
54.71999999999999,-0.9480258401726038
54.731,0.1541339462679403
