Shifted Time (s),LateralBending Angle IMU (degrees)
53.00800000000001,0.7127547063908901
53.019000000000005,0.7766933236765388
53.02900000000001,0.7193521269498624
53.039,0.6041595155642003
53.048,0.5376845757796804
53.05800000000001,0.4716317797633831
53.068,0.3007209150420964
53.07900000000001,0.18085706981969718
53.089,0.12898147355519862
53.099000000000004,0.35784468485446563
53.10900000000001,0.5364322110951676
53.120000000000005,0.5969630560376991
53.128,0.5299094572495164
53.13900000000001,0.6627994297688762
53.149,0.5409627628494822
53.159000000000006,0.3739744159129521
53.16900000000001,0.4905083059980515
53.18000000000001,0.6650195431817223
53.19,0.2531028693742825
53.2,-0.1014232464859659
53.209,-0.27978735487585515
53.21900000000001,-0.09504241537620062
53.230000000000004,0.4278124048006098
53.24000000000001,0.837636086116798
53.25,0.8998007644739947
53.260000000000005,1.0756101020988877
53.271,0.8367718315550499
53.281000000000006,0.4872921937710042
53.290000000000006,0.1326825206102722
53.30000000000001,-0.1571308891061849
53.31,-0.15410891418385675
53.32000000000001,0.20262472163828837
53.331,0.3888315378977354
53.34100000000001,0.4439426548937444
53.351,-0.03886135909234345
53.361000000000004,-0.22732777400499415
53.372,0.22355453913464096
53.38000000000001,0.8043976305710889
53.391000000000005,1.2771308532156054
53.40100000000001,1.5654945634479058
53.411,1.4569159053252219
53.42100000000001,1.068516720376174
53.432,0.8320949894797542
53.44200000000001,1.0017917488475798
53.452,1.704995198722132
53.461,1.886521990678875
53.471000000000004,1.5843253993241055
53.48100000000001,1.5130767457987067
53.492000000000004,1.8001022897442773
53.50200000000001,1.8592417574721054
53.512,1.9122837600582159
53.522000000000006,1.6719561844759583
53.533,1.7233581347609808
53.542,1.9029174501323753
53.55200000000001,2.2534817787835415
53.562,2.7075856621244982
53.572,3.3441286639683705
53.583,3.876121411013008
53.593,4.260526760931907
53.60300000000001,4.4273884566367565
53.613,4.136696754551357
53.622,3.798210892956451
53.632000000000005,3.678181153774382
53.643,3.3886263174236504
53.653000000000006,3.5873863365299306
53.66300000000001,4.098233295890914
53.673,4.894544263511636
53.684,5.683951614263759
53.694,6.244575592460875
53.703,6.499548778766024
53.71300000000001,6.487446822913246
53.723,6.393752371009602
53.733000000000004,6.622671481682853
53.744,6.944741449350617
53.754000000000005,7.178676450760906
53.76400000000001,7.6192962671748115
53.774,8.135712300654628
53.783,8.599063887759051
53.793000000000006,8.846850433006935
