Time (s),Flexion Angle MoCap (degrees)
3.0000000000000004,0.08901799869848735
3.0066666666666664,0.06336554444698618
3.013333333333333,0.14064784188965102
3.02,0.13111469902234554
3.026666666666667,0.034292084072390164
3.0333333333333337,0.07585398062954807
3.0400000000000005,0.07585398062954807
3.0466666666666664,0.020243370901517257
3.0533333333333332,0.07304959873584514
3.06,0.07304959873584514
3.066666666666667,0.08323282690536067
3.0733333333333337,0.06518159836442786
3.0799999999999996,0.08323282690536067
3.0866666666666664,0.08323282690536067
3.0933333333333333,0.08657955193981784
3.1,0.08657955193981784
3.106666666666667,0.060817868030422696
3.1133333333333337,0.05289399429744892
3.1199999999999997,0.08236665987695016
3.1266666666666665,0.05591140493629672
3.1333333333333333,0.06383788053216183
3.14,0.06383788053216183
3.146666666666667,0.06004364496427728
3.1533333333333338,0.08749352584695701
3.1599999999999997,0.08749352584695701
3.1666666666666665,0.06830219262759732
3.1733333333333333,0.06830219262759732
3.18,0.036938110387951265
3.186666666666667,-0.054197331927491085
3.193333333333334,-0.03244097983418254
3.1999999999999997,-0.08367193617554819
3.2066666666666666,-0.0507349140397973
3.2133333333333334,-0.08069306346156029
3.22,-0.06852383633890334
3.226666666666667,-0.019564228452318557
3.233333333333333,-0.07236015091091962
3.2399999999999998,-0.09672721767108095
3.2466666666666666,-0.07982578956739825
3.2533333333333334,-0.10164651434633927
3.2600000000000002,-0.07982578956739825
3.266666666666667,-0.14089729628991712
3.273333333333333,-0.2087457638093028
3.28,-0.2087457638093028
3.2866666666666666,-0.2432382985442273
3.2933333333333334,-0.20535890235988574
3.3000000000000003,-0.2361572145727645
3.306666666666667,-0.2087457638093028
3.313333333333333,-0.23109690689634227
3.32,-0.2304773928859962
3.3266666666666667,-0.2711382298383212
3.3333333333333335,-0.2361572145727645
3.3400000000000003,-0.2643877145555955
3.346666666666667,-0.2608600594780197
3.353333333333333,-0.2639875394432891
3.36,-0.2608600594780197
3.3666666666666667,-0.2361572145727645
3.3733333333333335,-0.23792417917266734
3.3800000000000003,-0.198231135030995
3.386666666666667,-0.18941913846444006
3.393333333333333,-0.17691250152799234
3.4,-0.17691250152799234
3.4066666666666667,-0.2065450730829251
3.4133333333333336,-0.17691250152799234
3.4200000000000004,-0.20274209727315246
3.4266666666666663,-0.16571049232720236
3.433333333333333,-0.195353560890194
3.44,-0.21849154650167904
3.4466666666666668,-0.195353560890194
3.4533333333333336,-0.19931425022462487
3.4600000000000004,-0.19273553910374944
3.4666666666666663,-0.24204273056310918
3.473333333333333,-0.1913478704955588
3.48,-0.12174706853454029
3.486666666666667,-0.21042472281672303
3.4933333333333336,-0.1923010269328291
3.5000000000000004,-0.17980279384018705
3.5066666666666664,-0.15018140820802123
3.513333333333333,-0.16099857048044233
3.52,-0.07975716561741496
3.526666666666667,-0.045649797644589395
3.5333333333333337,-0.045649797644589395
3.5400000000000005,-0.04799643807000464
3.5466666666666664,-0.0665078699422979
3.5533333333333332,-0.051255408157301834
3.56,-0.0636212968938214
3.566666666666667,0.017767885207929487
3.5733333333333337,0.0904041758175668
3.5799999999999996,0.10109323763609022
3.5866666666666664,0.09500100720244192
3.5933333333333333,0.10450035779020184
3.6,0.23700481450248956
3.606666666666667,0.24118271234966265
3.6133333333333337,0.2648638221607053
3.6199999999999997,0.28483782637067767
3.6266666666666665,0.2914465555641294
3.6333333333333333,0.2869019717258711
3.64,0.35939314245799553
3.646666666666667,0.3510351749111816
3.6533333333333338,0.3679700051450348
3.6599999999999997,0.3962315466245173
3.6666666666666665,0.38987732867468794
3.6733333333333333,0.3962315466245173
3.68,0.40150237490817564
3.686666666666667,0.3823243259731059
3.693333333333334,0.3587938005279598
3.6999999999999997,0.41564772309742337
3.7066666666666666,0.4349860064325257
3.7133333333333334,0.39655458818303535
3.72,0.38559134518337984
3.726666666666667,0.46506014646044624
3.733333333333333,0.4551468825727189
3.7399999999999998,0.5258285959463728
3.7466666666666666,0.6165338211401735
