Shifted Time (s),Flexion Angle IMU (degrees)
3.008000000000001,1.0954454556940314
3.017999999999999,0.9157846607966096
3.0280000000000005,0.9159226043615094
3.0389999999999997,1.0356571074733691
3.0490000000000013,0.9233654175998625
3.0589999999999993,0.9796250937141893
3.069000000000001,1.0956431401872695
3.078000000000001,1.275545669769027
3.087999999999999,1.1650230787693858
3.0989999999999984,1.106461526385337
3.109,1.2214820917774927
3.118999999999998,1.107824882649221
3.1289999999999996,1.043601430962903
3.139999999999999,1.2675176490886348
3.1500000000000004,1.0931187125512187
3.1590000000000007,0.9733805935723723
3.1689999999999987,1.0882440647313945
3.1790000000000003,1.0399535073935104
3.1889999999999983,1.099772958656824
3.200000000000001,1.0437825635653784
3.209999999999999,1.1639226830676912
3.2200000000000006,1.168289208388897
3.2299999999999986,1.2256938001105304
3.240999999999998,1.1684424390652848
3.2490000000000006,1.3531308351064637
3.26,1.3612337886112622
3.269999999999998,1.3588876552841158
3.2799999999999994,1.3523460287415705
3.290000000000001,1.3468863164656748
3.301,1.1179107318061787
3.310999999999998,1.1765016133428166
3.3209999999999997,1.1238569878503843
3.33,0.8938611096880187
3.339999999999998,1.0621661805377411
3.351000000000001,1.4603858410877104
3.360999999999999,1.1137723973887952
3.3710000000000004,1.057565962322609
3.3809999999999985,1.0567628451367972
3.3920000000000012,1.053511001295143
3.4019999999999992,1.3996659070678183
3.4109999999999996,1.4581109465794773
3.421000000000001,1.4046238780304139
3.430999999999999,1.179255421045405
3.4410000000000007,0.8835674831539722
3.452,0.7014741576562034
3.461999999999998,0.812835566435719
3.4719999999999995,0.6975257940854309
3.482000000000001,0.633461725165855
3.490999999999998,0.8162538727963407
3.5009999999999994,0.6470032587489083
3.5119999999999987,0.7108143052596221
3.5220000000000002,0.7146323232340213
3.5319999999999983,0.7717249468940965
3.542,0.8354144704674611
3.552999999999999,0.6648501370410598
3.5630000000000006,0.658821963043073
3.572000000000001,1.1182818716332252
3.581999999999999,1.2883980214635893
3.5920000000000005,1.45683923980059
3.6019999999999985,1.454470921930751
3.6129999999999978,1.4617197627298117
3.6229999999999993,1.5209056535435288
3.633000000000001,1.2934710219456678
3.642999999999999,1.699730533635095
3.6519999999999992,1.8697582247377302
3.6629999999999985,1.8690846720341467
3.673,1.8087756224318428
3.682999999999998,1.918858641431389
3.6929999999999996,2.0894397470520065
3.703999999999999,2.202810835997847
3.7140000000000004,2.316872135979147
3.7239999999999984,2.317277935128828
3.734,3.007934313573479
3.7430000000000003,2.778180131568253
3.7529999999999983,2.3211374481446914
3.764000000000001,2.663827400178846
3.773999999999999,2.720862959204721
3.7840000000000007,2.663542545727312
3.7939999999999987,2.8357266271224506
3.804999999999998,3.123638821431184
3.8149999999999995,3.350033823794169
3.824,3.574540114863944
3.833999999999998,3.9133519810955812
3.8439999999999994,3.6322401180824224
3.854000000000001,3.871583254307601
3.865,4.513724636487935
3.8749999999999982,4.405002004060428
3.885,4.002325057032198
3.894999999999998,4.123276020860296
3.903999999999998,4.415378751614306
3.9139999999999997,4.522898945423855
3.924999999999999,4.637233749397703
3.9350000000000005,4.519255859303641
3.9449999999999985,4.396857790202711
3.955,4.622214310412277
3.9659999999999993,4.667872663983971
3.976000000000001,4.610649823576819
3.985000000000001,4.616675245156459
3.994999999999999,4.8974012740528625
4.005000000000001,4.895048334422969
4.016,4.823119717464904
4.025999999999998,4.825293775814517
4.036,4.934730039672951
4.046000000000001,4.709746292182958
4.057,4.654880538714666
4.0649999999999995,5.1140073266081405
4.075999999999999,5.225653148880662
4.086,5.173761761483726
4.095999999999998,5.458782803394653
4.106,5.62650536358894
4.116999999999999,5.837842409725852
4.127000000000001,5.777090754172724
4.136999999999999,5.899617704934369
4.145999999999999,6.463308155808684
4.156000000000001,6.346302232195317
4.165999999999999,6.1155593238815005
4.176999999999998,5.4918393634276494
4.186999999999999,5.817826189423916
4.197000000000001,4.81043459018618
4.206999999999999,3.5211574564998323
4.217999999999998,6.910895257459682
4.226000000000001,9.913250233121577
4.237,8.614871485576018
4.246999999999998,7.372534057685618
4.257,8.15774948332085
4.267999999999999,8.028666332922864
4.2780000000000005,8.023718805025982
4.2879999999999985,8.027549525808704
4.298,7.914922942974012
4.308999999999999,8.003018886303112
4.316999999999998,8.672975165001736
4.328000000000001,10.559896228939634
4.337999999999999,10.992915524981736
4.348000000000001,10.613801354917541
4.357999999999999,10.905979094356551
4.368999999999998,11.27671650946537
4.379,11.868901802347915
4.389000000000001,12.449681942013626
4.397999999999998,12.168879394407027
4.4079999999999995,12.113639963264491
4.418000000000001,12.705257648893406
4.429,13.189033672657814
4.438999999999998,12.964983627078565
4.449,13.080999245318013
4.458999999999998,14.233525036055267
4.470000000000001,14.61159429258867
4.478,14.203178127247165
4.488999999999999,14.055453954789643
4.4990000000000006,13.244102335986687
4.508999999999999,13.81652790541686
4.519,15.412612639094347
4.529999999999999,15.592729281451192
4.540000000000001,15.731048384937715
4.549999999999999,16.322539900953856
4.558999999999999,16.83559909287918
4.569000000000001,17.08723931944513
4.58,16.9611228529076
4.589999999999998,16.66771196186626
4.6,17.019769257945683
4.610000000000001,17.245969058265562
4.621,17.457010091313954
4.6309999999999985,18.2460795392386
4.639999999999999,17.97479312778243
4.65,17.92322593800555
4.659999999999998,18.265661571370664
4.67,19.223057020909984
4.680999999999999,19.237220010329942
4.691000000000001,18.644863376868773
4.700999999999999,19.888205254859482
4.711,20.96686746113907
4.720000000000001,20.727206711723188
4.729999999999999,20.82138349830204
4.740999999999998,21.060881458288026
4.7509999999999994,21.334098678718917
4.761000000000001,21.817434677707016
4.770999999999999,21.95420035594328
4.781999999999998,22.091474822268815
4.792,23.044698653955717
4.801999999999998,23.493472867497445
4.810999999999998,24.046110713224106
4.821,24.09628356927168
4.830999999999998,24.012261967743896
4.8420000000000005,24.100626005201086
4.8519999999999985,24.867804335336736
4.862,25.527805239016505
4.871999999999998,25.27812946255131
4.883000000000001,25.824523423085935
4.892000000000001,26.694980919994336
4.901999999999999,26.59588403375514
4.912000000000001,27.339094585805423
4.921999999999999,28.473789353012393
4.932999999999998,28.655508515890233
4.943,29.01764388742906
4.953000000000001,29.502350194655712
4.962999999999999,30.112245566505713
4.9719999999999995,30.646418209329486
4.982000000000001,31.133862213280985
4.993,31.2144349143874
5.002999999999998,30.778311565739447
5.013,31.57537338880211
5.022999999999998,31.91198280555559
5.034000000000001,32.19500407393305
5.043999999999999,33.41322500493664
5.052999999999999,33.90832274552347
5.063000000000001,33.79851339085974
5.072999999999999,34.06950797849072
5.083,34.55723306020345
5.093999999999999,34.18343706066881
5.104000000000001,34.502421375508575
5.113999999999999,34.934019146621736
5.1240000000000006,35.08635908354042
5.133000000000001,35.325426069665305
5.142999999999999,35.591493484803216
5.153999999999998,35.888770985161315
5.164,36.044957541693954
5.174000000000001,36.27138519431819
5.183999999999999,36.70511063351347
5.1949999999999985,36.83631817948898
5.205,37.42804157311226
5.214,37.696196940791246
5.223999999999998,37.487000222462065
5.234,37.81528005176848
5.244999999999999,38.12016926639388
5.255000000000001,38.6464340570115
5.264999999999999,38.73922365865348
5.275,39.388796030656145
5.286,39.9635224932589
5.293999999999999,39.70416579743638
5.304999999999998,39.60945247244802
5.3149999999999995,39.8499293214039
5.325000000000001,39.34786304543153
5.334999999999999,39.90736865872202
5.345999999999998,41.01072794225732
5.356,40.65557232713643
5.365999999999998,40.71683873928865
5.3759999999999994,41.341371143578215
5.385,41.79281982113831
5.394999999999998,42.01573473611904
5.406000000000001,42.146508545456584
5.415999999999999,42.17940406218694
5.426,42.86068853164066
5.435999999999998,42.56110377707623
5.447000000000001,42.97071680349037
5.456999999999999,43.3812551012178
5.465999999999999,43.382309123793185
5.476000000000001,43.130254208637524
5.485999999999999,43.175433170982195
5.496999999999998,43.1505796687756
5.507,42.58240453749949
5.517000000000001,42.92805635614506
5.526999999999999,43.29023312618
5.5379999999999985,43.51077377876146
5.546000000000001,42.844683553814676
5.557,42.848661558778225
5.566999999999998,43.45400159649949
5.577,42.54379303200194
5.586999999999998,42.14043275349201
5.598000000000001,42.08400811419114
5.607999999999999,41.93543146127076
5.618,42.06198209328212
5.627000000000001,41.58830412025437
5.636999999999999,41.29131100166118
5.647,41.48384798741522
5.6579999999999995,41.20439160249458
5.668000000000001,41.03535778275897
5.677999999999999,40.65475926579405
