Shifted Time (s),AxialRotation Angle IMU (degrees)
95.007,-1.9359828967071988
95.01700000000001,-1.889983787590067
95.027,-1.842155391322827
95.037,-1.7961577073223358
95.046,-1.7544807350053375
95.05600000000001,-1.7139644737881308
95.06700000000001,-1.6708879230867755
95.077,-1.6352530823170208
95.087,-1.6002289508942615
95.096,-1.5695355282337125
95.10600000000001,-1.5424428137501884
95.116,-1.5171808068582688
95.12700000000001,-1.4868575069721293
95.137,-1.4585469135057063
95.147,-1.43511702587247
95.156,-1.415407843485669
95.16600000000001,-1.3944193657581905
95.177,-1.3761665921026291
95.187,-1.36004952193124
95.197,-1.3439331546560087
95.206,-1.3308064896886718
95.21600000000001,-1.3201815264406376
95.226,-1.3095572643230597
95.23700000000001,-1.2980187027467025
95.247,-1.2947158411221174
95.257,-1.2932436788595285
95.266,-1.2867092153688158
95.27600000000001,-1.2858484500595333
95.286,-1.2880383823409214
95.29700000000001,-1.2972940116219869
95.307,-1.3122853373113466
95.316,-1.3293523588173866
95.32600000000001,-1.3516650755481647
95.336,-1.3770284869113385
95.346,-1.4023925923143428
95.357,-1.4357973911641655
95.366,-1.4638388828676523
95.376,-1.4934650668313116
95.38600000000001,-1.5224919424612948
95.396,-1.5496895091634775
95.40700000000001,-1.5777407663435672
95.417,-1.604939713406735
95.426,-1.6258573497580655
95.436,-1.6414676748022066
95.446,-1.6576886879434602
95.456,-1.6769603885859539
95.467,-1.6989767761333892
95.47500000000001,-1.7137378499892333
95.486,-1.7404526095565007
95.49600000000001,-1.765217054238041
95.506,-1.7875421834363099
95.516,-1.8104779965536206
95.527,-1.8365244929918623
95.53500000000001,-1.8503136721527764
95.546,-1.8696515334376849
95.55600000000001,-1.8852700762478012
95.566,-1.9014992999839384
95.57600000000001,-1.9128492040467266
95.58500000000001,-1.9173077878363798
95.596,-1.9239000507528043
95.60600000000001,-1.9273319921956094
95.616,-1.9325846115640402
95.626,-1.9366279082571274
95.635,-1.9345108816736176
95.64500000000001,-1.9312355312119682
95.656,-1.9244228562703172
95.66600000000001,-1.9150488562464836
95.676,-1.907505530537994
95.686,-1.8944728785420146
95.69500000000001,-1.8753408996554208
95.705,-1.8549895932747962
95.71600000000001,-1.832087958796389
95.726,-1.804427995616269
95.736,-1.7724987031300463
95.745,-1.742399080733164
95.75500000000001,-1.7080311278206954
95.765,-1.6736638437874736
95.77600000000001,-1.6306362280278832
95.786,-1.5822502799361362
95.796,-1.5442249989059609
95.805,-1.5223643843309045
95.815,-1.4898304356040968
95.825,-1.4481471521182567
95.836,-1.4004265332658883
95.846,-1.3520445784390707
95.855,-1.3065892870297162
95.86500000000001,-1.2600386584293548
95.875,-1.2171386920293679
95.88600000000001,-1.1761313872206336
95.896,-1.1387227433940197
95.905,-1.1020457599398794
95.915,-1.0615884362483157
95.92500000000001,-1.0193017717091521
95.935,-0.977625765711907
95.946,-0.9299124176457054
95.956,-0.8845777268993804
95.965,-0.8440616928614926
95.97500000000001,-0.7987283149202193
95.985,-0.7521855924635883
95.995,-0.7050335248791844
96.006,-0.6553221115545247
96.01400000000001,-0.6169513518766281
96.025,-0.5692432452324634
96.03500000000001,-0.5294037910084795
96.045,-0.4920049885910114
96.055,-0.4619268373659122
96.066,-0.42764133671895355
96.075,-0.3942694860355358
96.08500000000001,-0.36602328470076273
96.095,-0.3420477320994686
96.105,-0.32172282761604176
96.116,-0.30621757063471033
96.12400000000001,-0.2937019605393538
96.135,-0.27819799671355394
96.14500000000001,-0.26763567854054804
96.155,-0.25890400540330694
96.165,-0.25261297668442984
96.174,-0.24723759176628146
96.184,-0.24521785003088947
96.19500000000001,-0.2464927508600856
96.205,-0.24691429363530304
96.215,-0.24733647773771938
96.22500000000001,-0.25141930254815836
96.23400000000001,-0.25756776744714616
96.244,-0.26652187181490383
96.25500000000001,-0.278525615031334
96.265,-0.28992099647592084
96.275,-0.30192701552794876
96.284,-0.31192167156631223
96.29400000000001,-0.3233189639696521
96.304,-0.33654689211623
96.315,-0.35526445538403895
96.325,-0.37215365315072013
96.33500000000001,-0.389653484793659
96.34400000000001,-0.40459294968985215
96.354,-0.42514404721601506
96.36500000000001,-0.4525877767486972
96.375,-0.47741013766393126
96.385,-0.4997931293376774
96.394,-0.5207747511454395
96.40400000000001,-0.5468190024625441
96.414,-0.5710338826639032
96.42500000000001,-0.6038493911242537
96.435,-0.63415552721772
96.444,-0.6606212903184336
96.45400000000001,-0.693368679800102
96.464,-0.7255066950361382
96.474,-0.7564253353998471
96.485,-0.7899046002641041
96.495,-0.819604489001653
96.504,-0.8433380009848275
96.51400000000001,-0.8675591355857089
96.524,-0.8905608921759871
96.534,-0.9135632701272156
96.545,-0.9396762688105222
96.554,-0.9573738875968485
96.56400000000001,-0.9767181258567685
96.574,-0.998502982960559
96.584,-1.0221184582783907
96.595,-1.0448795511799949
96.605,-1.064836261034905
96.614,-1.0863805872122732
96.62400000000001,-1.1014585290809786
96.634,-1.1079970860096564
96.644,-1.1334462573667028
96.655,-1.177001042520057
96.66300000000001,-1.1981834408375072
96.674,-1.2222914516863579
96.684,-1.2422530744337426
96.694,-1.2585553084464998
96.70400000000001,-1.2760781530911296
96.71300000000001,-1.2932366077338568
96.723,-1.3119806717406997
96.73400000000001,-1.3320663444774983
96.744,-1.3459316253095692
96.754,-1.3561375136020954
96.76400000000001,-1.3632940087198953
96.77300000000001,-1.3661911100275388
96.783,-1.369698816889291
96.79400000000001,-1.3750371286692507
96.804,-1.3797560447311605
96.81400000000001,-1.388135564438623
96.82300000000001,-1.394869687154856
96.833,-1.4063004122428784
96.84400000000001,-1.4216957390655076
96.854,-1.4343476669851771
96.864,-1.4500501953641662
96.87400000000001,-1.467583323564417
96.88300000000001,-1.4825560509476348
96.893,-1.5031403768752352
96.90400000000001,-1.5366453007083907
96.914,-1.5706408218077965
96.924,-1.606466939534135
96.933,-1.6450406532475648
96.943,-1.6997679623080169
96.953,-1.759985866075378
96.964,-1.835085363908918
96.974,-1.9093344551680156
96.983,-1.9819311392114725
96.99300000000001,-2.074471415398004
97.003,-2.1767722830857936
97.013,-2.2924837416332178
97.024,-2.43599579039779
97.034,-2.571828428737305
97.043,-2.6965656560088007
97.05300000000001,-2.845209471569502
97.063,-2.9944638747757795
97.074,-3.1574378649843684
97.084,-3.3176634415515576
97.093,-3.4791686038329086
97.10300000000001,-3.677815351184198
97.113,-3.894752682960304
97.123,-4.132420598516873
97.134,-4.423504097208074
97.144,-4.70751317838882
97.153,-4.974393841412859
97.16300000000001,-5.290724085634292
97.173,-5.626564910405989
97.183,-5.97216631508221
97.194,-6.369227299015101
97.202,-6.6670258615576845
97.21300000000001,-7.086891002062947
97.223,-7.477004719881696
97.233,-7.878709014367065
97.24300000000001,-8.289553884870028
97.25200000000001,-8.666744330741682
97.262,-9.087350351332773
97.27300000000001,-9.558203945995235
97.283,-9.995271114077934
97.293,-10.435998854932457
97.304,-10.92764416790763
97.312,-11.294225052353404
97.32300000000001,-11.815384507619722
97.333,-12.291484533053902
97.343,-12.772455128006177
97.35300000000001,-13.263796291824303
97.36200000000001,-13.707395023856062
97.372,-14.220077323449035
97.38300000000001,-14.79959518995223
97.393,-15.325088622710915
97.403,-15.857282621073855
97.41300000000001,-16.397407184386992
97.42200000000001,-16.886558311996495
97.432,-17.440714003248246
97.443,-18.051090257488973
97.453,-18.610117074064497
97.46300000000001,-19.187444452319614
97.47200000000001,-19.708971391599086
97.482,-20.2948298912474
97.492,-20.891668950610555
97.503,-21.55704856903141
97.513,-22.170958745855177
97.522,-22.724321480424756
97.53200000000001,-23.357742772084205
97.542,-24.018604620175427
97.55300000000001,-24.750383024043526
97.563,-25.405755983028488
