Shifted Time (s),LateralBending Angle IMU (degrees)
53.003,-1.527282115686043
53.013000000000005,-1.5255565745887547
53.022999999999996,-1.5285916821657746
53.032,-1.471836583754432
53.042,-1.7037467365335153
53.053,-1.7590905108080666
53.063,-1.6467449748002738
53.072,-1.7063845418999612
53.081999999999994,-1.5279971730974165
53.092,-1.4687988246624923
53.102999999999994,-1.6443740474874144
53.111000000000004,-1.7022158836648518
53.122,-1.7022158836648518
53.132000000000005,-1.7016487480276274
53.141999999999996,-1.7608274472618084
53.150999999999996,-1.6443740474874144
53.161,-1.5885361560729678
53.17100000000001,-1.5928447255535776
53.18000000000001,-1.5884146670500092
53.19,-1.5868966039150632
53.20100000000001,-1.6445743405128126
53.211,-1.5855142878522082
53.22,-1.6423242000107394
53.230000000000004,-1.470597084188332
53.239999999999995,-1.583309438832154
53.25,-1.5304410303184741
53.259,-1.590365029926899
53.269999999999996,-1.5282130463306838
53.28,-1.7579873955404497
53.290000000000006,-1.9924614721554268
53.29900000000001,-1.880800976836626
53.309,-1.5904352235812835
53.319,-1.3554482553320126
53.33,-1.1813527135531623
53.337999999999994,-1.2394975965686519
53.349000000000004,-1.5317614690426096
53.358999999999995,-1.6499018229325637
53.369,-1.64922976561718
53.378,-1.4740430452507303
53.388000000000005,-1.4140302861678142
53.397999999999996,-1.4137670926309804
53.407,-1.298414562846887
53.417,-1.4699185564838158
53.428,-1.5271542008487184
53.438,-1.4701965632039626
53.447,-1.643776163364846
53.456999999999994,-1.6419963106404598
53.467,-1.6406757626686441
53.477999999999994,-1.7035345722797386
53.486000000000004,-1.7069633741611265
53.497,-1.5917645741447801
53.507000000000005,-1.2993880310930963
53.516999999999996,-1.3539493602740849
53.525999999999996,-1.3546019442428194
53.536,-1.3556956921623686
53.54600000000001,-1.6450401106702688
53.557,-1.701520473431982
53.565,-1.7589471717041163
53.57600000000001,-1.8126144453720996
53.586,-1.7529413515097856
53.596000000000004,-1.6435822130719604
53.605000000000004,-1.6465011334217365
53.614999999999995,-1.7601847374857038
53.625,-1.7045852109292996
53.634,-1.5293094387482253
53.644999999999996,-1.5285916821657746
53.655,-1.5285916821657746
53.665000000000006,-1.4128636207035696
53.67400000000001,-1.5875189314487566
53.684,-1.8192855163974846
53.694,-1.7601847374857038
53.705,-1.7589471717041163
53.712999999999994,-1.934653762106878
53.724000000000004,-1.8761144905722804
53.733999999999995,-1.878022629057019
53.744,-1.8238832323617822
53.753,-1.878571813443108
53.763000000000005,-1.8208927627127354
53.772999999999996,-1.7671423819578242
53.784000000000006,-1.819661598058107
53.792,-1.8142768945908165
53.803,-1.7020674793309314
53.813,-1.7013797916343405
53.82300000000001,-1.7580725489519065
53.831999999999994,-1.8753198458244187
53.842,-1.8238832323617822
53.852999999999994,-1.7639112696548516
53.863,-1.6445743405128126
53.872,-1.6415282958453257
53.882000000000005,-1.755797489348541
53.891999999999996,-1.695343745739006
53.900999999999996,-1.755797489348541
53.911,-1.7607456652499573
53.92100000000001,-1.8742028132098913
53.932,-1.9880790042426497
53.94,-1.815565860624511
53.95100000000001,-1.8774669457615558
53.961,-1.817770712974061
53.971000000000004,-1.5287115623917469
53.980000000000004,-1.3017740588702704
53.989999999999995,-1.4814466354878246
54.0,-1.1856427248487393
54.010999999999996,-1.0662809614270137
54.019999999999996,-0.9489627317973881
54.03,-0.7738992596320072
54.040000000000006,-0.658251822971005
54.05,-0.6587354324694141
54.059,-0.6588571689480699
54.069,-0.31149461690727487
54.08,-0.36947281818967065
54.09,-0.3691564519909464
54.099000000000004,0.09154923515105029
54.108999999999995,0.4967484367258327
54.119,0.38204815227246824
54.128,0.26423404730543054
54.138000000000005,0.2635099916260225
54.147999999999996,0.49552690943710975
54.159000000000006,0.729380790049304
54.167,1.1375932840931609
54.178,1.5487150015712245
54.188,1.438224984166978
