Time (s),AxialRotation Angle MoCap (degrees)
95.0,-2.401131203618497
95.00666666666666,-2.372069215322753
95.01333333333334,-2.3700507547529566
95.02,-2.3773629842714414
95.02666666666667,-2.307256700123851
95.03333333333333,-2.290347564872914
95.03999999999999,-2.278054841117348
95.04666666666667,-2.3172522145600043
95.05333333333333,-2.2750120795610553
95.06,-2.2298213841918937
95.06666666666666,-2.1833959409160233
95.07333333333334,-2.155311140894318
95.08,-2.107505669015357
95.08666666666666,-2.0544870157168647
95.09333333333333,-2.0118355810304784
95.1,-1.9782957681448843
95.10666666666667,-1.900512903390936
95.11333333333333,-1.8858124874810867
95.12,-1.8270091575235619
95.12666666666667,-1.789810555888133
95.13333333333333,-1.70315722020238
95.14,-1.630531373326158
95.14666666666666,-1.6053095001741173
95.15333333333334,-1.5463001560354213
95.16,-1.5489425690723928
95.16666666666667,-1.5289756722742063
95.17333333333333,-1.5531561780162897
95.17999999999999,-1.5071631695475964
95.18666666666667,-1.4915823450768781
95.19333333333333,-1.4816785507861632
95.2,-1.4617792321163823
95.20666666666666,-1.4576783991488955
95.21333333333334,-1.458227960193542
95.22,-1.4429870374376235
95.22666666666666,-1.4504874560778436
95.23333333333333,-1.4461722935845815
95.24,-1.4149067235305424
95.24666666666667,-1.4042449022361
95.25333333333333,-1.3806597691103113
95.26,-1.3581591704492892
95.26666666666667,-1.3501818388578657
95.27333333333333,-1.3650172171657602
95.28,-1.3378957231391084
95.28666666666666,-1.3530505681680889
95.29333333333334,-1.3366712764096322
95.3,-1.3016000700737203
95.30666666666667,-1.2875082465857284
95.31333333333333,-1.2765543414070888
95.32,-1.2854741188568004
95.32666666666667,-1.2577894272157573
95.33333333333333,-1.2988482963804453
95.34,-1.3151573550584308
95.34666666666666,-1.2290690900808114
95.35333333333334,-1.2966769042612163
95.36,-1.2883929250073647
95.36666666666666,-1.2809953048621372
95.37333333333333,-1.2750124292599916
95.38,-1.269452107982523
95.38666666666667,-1.2620275065515234
95.39333333333333,-1.2556030001482745
95.4,-1.2700488622608626
95.40666666666667,-1.3334191583926729
95.41333333333333,-1.3133277213382895
95.42,-1.3121931902924244
95.42666666666666,-1.3148422170921044
95.43333333333334,-1.3094390146694987
95.44,-1.2769821104671373
95.44666666666667,-1.2849051491456958
95.45333333333333,-1.2751590540735886
95.46,-1.2629134832740005
95.46666666666667,-1.2588060389036777
95.47333333333333,-1.2923308192074425
95.48,-1.2806178247340547
95.48666666666666,-1.2856306707822533
95.49333333333333,-1.275690782345366
95.5,-1.2462972591434944
95.50666666666666,-1.2264479939107436
95.51333333333334,-1.2542699602945162
95.52,-1.2271863976365436
95.52666666666667,-1.2314904157874142
95.53333333333333,-1.2392908031539671
95.53999999999999,-1.2407392333818554
95.54666666666667,-1.2338151441119674
95.55333333333333,-1.22503131869283
95.56,-1.2179092805755032
95.56666666666666,-1.1939819660766493
95.57333333333334,-1.2406985570807798
95.58,-1.2227522822188697
95.58666666666666,-1.2105897704035224
95.59333333333333,-1.2174791508967433
95.6,-1.2409950919189685
95.60666666666667,-1.2551930347034697
95.61333333333333,-1.2556257652465694
95.62,-1.2390492541777367
95.62666666666667,-1.3037050209839511
95.63333333333333,-1.2864655053776224
95.64,-1.284192572426693
95.64666666666666,-1.2717271250224804
95.65333333333334,-1.2992289639628507
95.66,-1.3209834291482152
95.66666666666667,-1.3205157803854353
95.67333333333333,-1.2905790090386617
95.67999999999999,-1.2926464420800674
95.68666666666667,-1.2783558468388696
95.69333333333333,-1.2640780728055225
95.7,-1.2602841274456655
95.70666666666666,-1.2702438331689456
95.71333333333334,-1.2458513579812112
95.72,-1.239372821984086
95.72666666666666,-1.2116247407700245
95.73333333333333,-1.2149622088124858
95.74,-1.2478900879709942
95.74666666666667,-1.1934681193570877
95.75333333333333,-1.2558872968653243
95.76,-1.2465266841799956
95.76666666666667,-1.224803165365441
95.77333333333333,-1.2251880606297116
95.78,-1.2199762445160083
95.78666666666666,-1.2216389973907902
95.79333333333334,-1.2250781314344423
95.8,-1.2245334406898762
95.80666666666667,-1.218679361494963
95.81333333333333,-1.262992803615134
95.82,-1.2452552836394406
95.82666666666667,-1.2629181568595749
95.83333333333333,-1.2643438027098477
95.84,-1.2703339494585848
95.84666666666666,-1.2723000233389552
95.85333333333334,-1.278205270880531
95.86,-1.339642122346264
95.86666666666666,-1.3325208350015465
95.87333333333333,-1.389995560534488
95.88,-1.445909660641219
95.88666666666667,-1.4423650505993726
95.89333333333333,-1.460716646547685
95.9,-1.4838170715374344
95.90666666666667,-1.4944017500092146
95.91333333333333,-1.6288753288322433
95.92,-1.710676830263369
95.92666666666666,-1.7535254595476288
95.93333333333334,-1.789673212927135
95.94,-1.9214774734590185
95.94666666666667,-1.9725775597671267
95.95333333333333,-2.0198030014574107
95.96,-2.2185590435305236
95.96666666666667,-2.3598578762624065
95.97333333333333,-2.467606552906581
95.98,-2.6442538919425256
95.98666666666666,-2.862999030755984
95.99333333333333,-3.0152975389310535
96.0,-3.0947141231508857
96.00666666666666,-3.3331450543301204
96.01333333333334,-3.4561583385199635
96.02,-3.771968182128105
96.02666666666667,-4.015781077393596
96.03333333333333,-4.143826473319479
96.03999999999999,-4.398315139053031
96.04666666666667,-4.790023092106738
96.05333333333333,-5.112862433241131
96.06,-5.344602406744307
96.06666666666666,-5.645070998898015
96.07333333333334,-5.92976834682455
96.08,-6.1924586760365035
96.08666666666666,-6.50443228607524
96.09333333333333,-6.880171742897875
96.1,-7.1679375004220365
96.10666666666667,-7.454498821802665
96.11333333333333,-7.782248437150445
96.12,-8.073485067421615
96.12666666666667,-8.46325114799894
96.13333333333333,-8.746454694046736
96.14,-9.085086557780409
96.14666666666666,-9.421519142078987
96.15333333333334,-9.743920814099836
96.16,-10.051679678801548
96.16666666666667,-10.353382521314966
96.17333333333333,-10.726784825458978
96.17999999999999,-11.059475876689893
96.18666666666667,-11.433590991021822
96.19333333333333,-11.66178923006308
96.2,-12.049905878649206
96.20666666666666,-12.407185848730439
96.21333333333334,-12.720851828289355
96.22,-13.150492749569674
96.22666666666666,-13.51746788424905
96.23333333333333,-13.921673561923681
96.24,-14.22899164252454
96.24666666666667,-14.510988347643213
96.25333333333333,-14.909960927220483
96.26,-15.256885455587932
96.26666666666667,-15.520626106844178
96.27333333333333,-15.8735331025197
96.28,-16.248100907065616
96.28666666666666,-16.653603122043958
96.29333333333334,-17.06622509389137
96.3,-17.412905047599526
96.30666666666667,-17.787697323008942
96.31333333333333,-18.06083016649762
96.32,-18.5422231207236
96.32666666666667,-18.83578226251132
96.33333333333333,-19.225594675983963
96.34,-19.584630041603273
96.34666666666666,-19.989985687761255
96.35333333333334,-20.297103478567088
96.36,-20.701396869484622
96.36666666666666,-21.121162702375145
96.37333333333333,-21.555529700056006
96.38,-21.953434127141794
96.38666666666667,-22.332514724911437
96.39333333333333,-22.723227669117065
96.4,-23.13037562026779
96.40666666666667,-23.60240119304513
96.41333333333333,-24.023667237057538
96.42,-24.439798108165714
96.42666666666666,-24.88344334941803
96.43333333333334,-25.420513085947125
96.44,-25.776172367454983
96.44666666666667,-26.276021980576544
96.45333333333333,-26.72768952567713
96.46,-27.231844244037834
96.46666666666667,-27.769201072752082
96.47333333333333,-28.198885891760696
96.48,-28.64203418323976
96.48666666666666,-29.26571058866535
96.49333333333333,-29.729348133318247
96.5,-30.146391833373798
96.50666666666666,-30.749369344209455
96.51333333333334,-31.17796872109683
96.52,-31.738797958902058
96.52666666666667,-32.27818247185116
96.53333333333333,-32.74134539538973
96.53999999999999,-33.30110916357816
96.54666666666667,-33.901256200683825
96.55333333333333,-34.462106051813436
96.56,-34.92262993433256
96.56666666666666,-35.543298555768196
96.57333333333334,-36.08384183393161
96.58,-36.59694405307377
96.58666666666666,-37.21595727801066
96.59333333333333,-37.791279471341355
96.6,-38.30228931728876
96.60666666666667,-38.96048640883359
96.61333333333333,-39.39172296004737
96.62,-40.13326909545517
96.62666666666667,-40.69994859350875
96.63333333333333,-41.22216354542941
96.64,-41.90807806736869
96.64666666666666,-42.42825301051925
96.65333333333334,-43.10278598493074
96.66,-43.78253792460728
96.66666666666667,-44.243862012903094
96.67333333333333,-44.89284724789265
96.67999999999999,-45.483470155788524
96.68666666666667,-46.133443636659024
96.69333333333333,-46.57802213524813
96.7,-47.155738982190236
96.70666666666666,-47.89901899789402
96.71333333333334,-48.455187468974295
96.72,-48.86859548075953
96.72666666666666,-49.387291817137296
96.73333333333333,-49.85889086751844
96.74,-50.458291511488696
96.74666666666667,-51.059520180257294
96.75333333333333,-51.60307536980623
96.76,-52.22843475130349
96.76666666666667,-52.849896884959556
96.77333333333333,-53.25365684067316
96.78,-53.797392752444
96.78666666666666,-54.31463475887064
96.79333333333334,-54.9132048761467
96.8,-55.47577329500078
96.80666666666667,-55.914029591196176
96.81333333333333,-56.349543707882674
96.82,-56.73264476277807
96.82666666666667,-57.06870091172274
96.83333333333333,-57.588684712254384
96.84,-58.10623337080708
96.84666666666666,-58.46961381468434
96.85333333333334,-59.003751700075455
96.86,-59.26353956043045
96.86666666666666,-59.687071832568265
96.87333333333333,-60.20508265438915
96.88,-60.59827254343887
96.88666666666667,-60.97315679502525
