Shifted Time (s),AxialRotation Angle IMU (degrees)
95.003,-2.853907812868243
95.013,-2.853514042431846
95.023,-2.854951208428489
95.034,-2.8600493105766294
95.044,-2.865138348594314
95.053,-2.8716323221993547
95.063,-2.878553231109236
95.073,-2.8787750750411174
95.083,-2.8735078537118888
95.094,-2.864520566838134
95.104,-2.8507152141361396
95.113,-2.8434987953219597
95.123,-2.8565253101113397
95.133,-2.8866227582196418
95.143,-2.917941139362024
95.154,-2.952552453253186
95.162,-2.9832666996076753
95.173,-3.023247878139505
95.183,-3.029569988562659
95.193,-3.0346730305906915
95.203,-3.0550270039369396
95.212,-3.0736139083143894
95.223,-3.09415174343573
95.233,-3.1108485090133526
95.243,-3.1269362047592035
95.253,-3.1472948303850443
95.264,-3.1792433856022577
95.272,-3.2050878701220773
95.283,-3.2437372836552605
95.293,-3.2793396259124616
95.303,-3.3173828966038736
95.313,-3.3578670954396115
95.322,-3.396219222129287
95.332,-3.433045276382277
95.343,-3.462317257907828
95.353,-3.4826851664146075
95.363,-3.5024440016111655
95.373,-3.5270837632056553
95.382,-3.5522744509059008
95.392,-3.5750860644194193
95.403,-3.5989956034535213
95.413,-3.6266890677149917
95.423,-3.657423456910595
95.432,-3.681520770746643
95.442,-3.707387008929239
95.453,-3.7373401711643197
95.463,-3.755278257157321
95.473,-3.756147266613635
95.482,-3.7528081992382667
95.492,-3.762819054736052
95.502,-3.7783208328115387
95.513,-3.7935175331691124
95.523,-3.805971155512732
95.533,-3.8153756995461983
95.542,-3.816983164972858
95.552,-3.8099295514957383
95.562,-3.79616685881751
95.573,-3.78588208664051
95.583,-3.783711234666836
95.592,-3.7842253025982275
95.602,-3.78205629013611
95.612,-3.7780581969816023
95.622,-3.7765010228355282
95.633,-3.774944767398389
95.643,-3.767899430370413
95.652,-3.7574390114514804
95.662,-3.747955510341163
95.672,-3.7403029267386976
95.682,-3.733261260342979
95.693,-3.7243295108526033
95.702,-3.714422677965857
95.712,-3.709213761380787
95.722,-3.70766576079507
95.732,-3.7036786759060956
95.743,-3.6940805064109097
95.751,-3.683873252006248
95.762,-3.668908912388561
95.772,-3.648455487253953
95.782,-3.6243529762983133
95.792,-3.6002513792171476
95.803,-3.578580695705755
95.811,-3.5644749254590664
95.822,-3.546161068171774
95.832,-3.5269331235382664
95.842,-3.5083160912526132
95.852,-3.4884799710086236
95.861,-3.4692547624997876
95.871,-3.4469904654192725
95.882,-3.424667079459845
95.892,-3.407274604314002
95.902,-3.3953730396738813
95.912,-3.3792023852313644
95.921,-3.3588936406780094
95.932,-3.340589805705032
95.942,-3.326251880003432
95.952,-3.3125248632639464
95.962,-3.3030687551771365
95.971,-3.2986765554332296
95.981,-3.299592263722138
95.992,-3.3054388797335523
96.002,-3.311836403156828
96.012,-3.32372483368109
96.021,-3.3275631709951132
96.031,-3.3266534147873803
96.041,-3.32940456474607
96.052,-3.335256620559136
96.062,-3.342269581914204
96.072,-3.3566034484987326
96.081,-3.367035219999864
96.091,-3.374660896104463
96.101,-3.3841174764991346
96.112,-3.389314960870068
96.122,-3.3884133489032227
96.131,-3.387878640284187
96.141,-3.3942888346982345
96.151,-3.402529931830241
96.161,-3.408331931364877
96.172,-3.4115218329864754
96.182,-3.413065636379067
96.191,-3.4114383412263702
96.201,-3.4044439472118224
96.211,-3.3937904540185437
96.222,-3.384235861329413
96.232,-3.3772441688269237
96.241,-3.367935376193234
96.251,-3.355455483110253
96.261,-3.3435864892596494
96.271,-3.3335483943228015
96.282,-3.3206441979807924
96.29,-3.310485899914447
96.301,-3.30295149980434
96.311,-3.2971869973307526
96.321,-3.289593392173594
96.331,-3.2765106840125195
96.342,-3.264282872526827
96.35,-3.2555939573954804
96.361,-3.2467229382971827
96.371,-3.2379138149102973
96.381,-3.231545586912855
96.391,-3.2202982539825618
96.4,-3.2038668157968244
96.411,-3.1882902720327513
96.421,-3.1746056223670847
96.431,-3.1566518664763445
96.441,-3.1399190040366833
96.452,-3.1256880347240426
96.46,-3.117008958214076
96.471,-3.110160774182213
96.481,-3.1025814823035613
96.491,-3.093783082252968
96.501,-3.088645573704904
96.51,-3.083752956333571
96.52,-3.0761772298128633
96.531,-3.0673213938163486
96.541,-3.0548674480172835
96.551,-3.042414392088663
96.56,-3.0336832257032262
96.57,-3.0248919485334302
96.58,-3.0142715602513794
96.591,-3.0067630605289914
96.601,-3.0016344490378613
96.611,-2.997116725449288
96.62,-2.995527889434289
96.63,-2.9916219406635802
96.64,-2.984666878807573
96.651,-2.978505703536382
96.661,-2.9672824145198136
96.67,-2.9530710114273555
96.68,-2.9418494939281983
96.69,-2.9330688616912983
96.701,-2.9289251143852484
96.711,-2.928686251678396
96.721,-2.928448273238813
96.73,-2.9257711787342835
96.74,-2.924314967832273
96.75,-2.9228596401999605
96.761,-2.9193921955041757
96.771,-2.9142786334114428
96.78,-2.9132529535879996
96.79,-2.916681155699818
96.8,-2.9207202394124856
96.81,-2.9265802043913576
96.821,-2.934514050301469
96.829,-2.9370837768076057
96.84,-2.9443483835742095
96.85,-2.9526518702653037
96.86,-2.9597362365447024
96.87,-2.9643814820758294
96.881,-2.967634606521796
96.89,-2.9699126095454735
96.9,-2.97761049080938
96.91,-2.9853092499756544
96.92,-2.989358886706146
96.931,-2.9932874006623242
96.939,-2.9953787915054284
96.95,-2.999980058896358
96.96,-3.003423202495646
96.97,-3.008077221963621
96.98,-3.013342116960185
96.991,-3.0186178871450133
96.999,-3.019258532177509
97.01,-3.0225230517168047
97.02,-3.025361445421696
97.03,-3.0251507129507504
97.04,-3.023720853962165
97.049,-3.0194248681138114
97.059,-3.010676755063234
97.07,-3.005223514467652
97.08,-3.002577145984009
97.09,-2.9999316492689694
97.099,-3.0016790239789293
97.109,-3.0051352697699456
97.119,-3.0006623862978272
97.13,-2.995214373218112
97.14,-2.9913532301860597
97.15,-2.9862729568566895
97.159,-2.9803395528847405
97.169,-2.9734310179246672
97.18,-2.9653033516306118
97.19,-2.957786553656426
97.2,-2.9466106236556566
97.209,-2.929701561281521
97.219,-2.9075573661869605
97.229,-2.8848040380245505
97.24,-2.863261576446633
97.25,-2.8465999811051175
97.26,-2.829939251651651
97.269,-2.8113883877376438
97.279,-2.7868093890142216
97.289,-2.7561312551321646
97.3,-2.7158169857421335
97.31,-2.67721058049435
97.319,-2.641654039038843
97.329,-2.603659361025318
97.339,-2.565055546103116
97.349,-2.519742593921321
97.36,-2.461998504128708
97.369,-2.408338276373649
97.379,-2.345957910304305
97.389,-2.2786984055686563
97.399,-2.204739761814139
97.41,-2.119499978688256
97.42,-2.037613055837884
97.429,-1.9625559929099126
97.439,-1.8837207895508077
97.449,-1.8054964454065212
97.459,-1.7230029601229728
97.47,-1.6283743333457776
97.478,-1.5490565647201318
97.489,-1.43095565389092
97.499,-1.3185856005032024
97.509,-1.2019464042010517
97.519,-1.0828680646287898
97.53,-0.9540345814303519
97.538,-0.8576419542491123
97.549,-0.7221111827281201
97.559,-0.5926762665106908
97.569,-0.4595822052389966
97.579,-0.32282899855577085
97.588,-0.19564864610277155
97.598,-0.04975714752181659
97.609,0.12132049754536478
97.619,0.28490028945783674
97.629,0.45578922857453374
97.638,0.6208283152547516
97.648,0.8161155498580808
97.659,1.0428599327450243
97.669,1.2594854642751088
97.679,1.4870801448095916
97.689,1.720773974708738
97.698,1.9330039543342945
97.708,2.1709660840476834
97.719,2.4359413642103824
97.729,2.6836517951848995
97.739,2.9356313773333955
97.748,3.164318111018443
97.758,3.4248359966029254
97.768,3.6993730344507814
97.779,4.011291224925051
97.789,4.297416568390176
97.799,4.5750010652101185
97.808,4.804231715749294
97.818,5.031204520372482
97.828,5.255126479445357
97.839,5.48588159333287
97.849,5.635411862401153
97.858,5.697265287016091
97.868,5.698623867544088
97.878,5.665231604351694
97.889,5.5948244978058455
97.899,5.508990548273623
97.908,5.416075756122682
97.918,5.274140121720766
97.928,5.087083645436348
97.938,4.851246327637304
97.949,4.511202168692879
97.959,4.133283168971433
97.968,3.753902328842723
97.978,3.293671648676492
97.988,2.7901401288413856
97.998,2.2286877697080874
98.009,1.551257571647481
98.017,1.0202895350296393
98.028,0.21876666022444713
98.038,-0.5701290523944316
98.048,-1.4010956024581374
98.058,-2.260112989593787
98.069,-3.231325213428513
98.078,-4.043156273591181
98.088,-4.964986169707798
98.098,-5.904496901407521
98.108,-6.864738468315703
98.119,-7.947296870057763
98.127,-8.743154106260665
98.138,-9.849188176551639
98.148,-10.863093080552803
98.158,-11.887368817892757
98.168,-12.911035388194895
98.177,-13.829335791083317
98.187,-14.85056402618181
98.198,-15.970023093115904
98.208,-16.99125299150978
98.218,-18.02406372098587
98.228,-19.06419528116573
98.237,-19.997314671674637
98.247,-21.02768789213451
98.258,-22.153190942165967
98.268,-23.16039582139271
98.278,-24.155411529435202
98.287,-25.033662065914154
98.297,-25.987829430449967
98.307,-26.944427622665486
98.318,-27.998831642178676
98.328,-28.965191488611243
98.338,-29.94192216158054
98.347,-30.806452660708246
98.357,-31.745374985613008
98.368,-32.78167713591228
98.378,-33.73463111122645
98.388,-34.68758591117272
98.397,-35.536757535368444
98.407,-36.474463983430674
98.417,-37.40546125497884
98.428,-38.42701734962764
98.438,-39.35679626699551
98.447,-40.194443006697455
98.457,-41.13398356834915
98.467,-42.075964951568494
98.477,-43.01367715596949
98.488,-44.03054118116634
98.498,-44.949355026775514
98.507,-45.77603569240998
98.517,-46.6960711776833
98.527,-47.61793748221133
98.537,-48.53614460560608
98.548,-49.54361954747972
98.557,-50.37250030744621
98.567,-51.30533988511656
98.577,-52.24611028010509
98.587,-53.18444149202215
98.598,-54.20868452047828
98.608,-55.135437365086354
98.617,-55.97254902545594
98.627,-56.900523501197206
98.637,-57.81568879192265
98.647,-58.72475489724082
98.658,-59.720831816760565
98.666,-60.43722155009216
98.677,-61.41922009684616
98.687,-62.304509456628395
98.697,-63.181879629050364
98.707,-64.06168061371773
98.716,-64.85161341024045
98.726,-65.7180060182256
98.737,-66.65775843727914
98.747,-67.49976266700955
98.757,-68.33322770702256
98.767,-69.1666935569232
98.776,-69.9044942163194
98.786,-70.70809168481637
98.797,-71.58680996201824
98.807,-72.38003904753154
98.817,-73.16106894095904
98.826,-73.85167764190685
98.836,-74.6052791499785
98.847,-75.4269884647765
98.857,-76.16107158590545
98.867,-76.88052551296751
98.877,-77.58717024556428
98.886,-78.2185187832997
98.896,-78.90870512577541
98.907,-79.65530027259216
98.917,-80.3229282233527
98.927,-80.98628697765756
98.936,-81.56934553510726
98.946,-82.19673589530218
98.956,-82.80704705784413
98.967,-83.46846302233168
98.977,-84.05560578836575
98.986,-84.56787435554514
98.996,-85.11538872346885
99.006,-85.63424389173704
99.016,-86.13358985994742
99.027,-86.66555162769774
99.037,-87.12647919458682
99.046,-87.51088956021161
99.056,-87.91145872416922
99.066,-88.30531868605762
99.077,-88.70313944547256
99.087,-89.02322100201108
99.096,-89.29129235526888
99.106,-89.57356550484162
99.116,-89.83266945032541
99.126,-90.06860419131492
99.137,-90.30679772740457
99.147,-90.50493405818919
99.156,-90.66654018326257
99.166,-90.82686810221854
99.176,-90.95122681465111
99.186,-91.07558632015343
99.197,-91.19573261831857
99.205,-91.25460570873962
99.216,-91.32981859100909
99.226,-91.37613126471932
99.236,-91.39622472946209
99.246,-91.40350898482906
99.255,-91.3829360304117
99.265,-91.33961186580102
99.276,-91.27800049058787
99.286,-91.19504790436254
99.296,-91.0858761067151
99.307,-90.95718909723541
99.315,-90.85704687551281
99.326,-90.69951944113637
99.336,-90.53791079369465
99.346,-90.37874293277608
99.356,-90.2140858579688
99.365,-90.05907056886018
99.375,-89.8864950650378
99.386,-89.67934034608915
99.396,-89.47871641160069
99.406,-89.27687326115931
99.416,-89.08113089435163
99.425,-88.9041693107633
99.435,-88.70110850998023
99.446,-88.48591749158817
99.456,-88.28712825517192
99.466,-88.07552980031674
99.475,-87.88649412660669
99.485,-87.68099723362616
99.495,-87.47306112095926
99.506,-87.24109978818997
99.516,-87.02950523490135
99.525,-86.84706146067667
99.535,-86.65863846509858
99.545,-86.47753624774889
99.556,-86.28716980820982
99.566,-86.12679914606271
99.576,-85.97130926088919
99.585,-85.8322231522699
99.595,-85.68770481978564
99.605,-85.54989726301682
99.616,-85.40715448154356
99.626,-85.2876384749454
99.635,-85.18641924280197
99.645,-85.07727478469246
99.655,-84.97545110019543
99.665,-84.88337818888954
99.676,-84.788259050353
99.686,-84.70838768416353
99.695,-84.63900608989883
99.705,-84.56828626713575
99.715,-84.50853721545128
99.725,-84.45061893442191
99.736,-84.37964942362352
99.744,-84.32734068263204
99.755,-84.25905671102291
99.765,-84.1919915083713
99.775,-84.12980707425207
99.786,-84.06488040823976
99.794,-84.01452750990852
99.805,-83.94423437883209
99.815,-83.87412301458426
99.825,-83.79975241673807
99.835,-83.72843258486665
99.846,-83.64875951854245
99.854,-83.58573121733802
99.865,-83.49733668082521
99.875,-83.41137990857564
99.885,-83.32786390016068
99.895,-83.2461786551515
99.904,-83.1707741731186
99.914,-83.09092045363238
99.925,-83.00454349626295
99.935,-82.91798130058002
99.945,-82.82897986615323
99.955,-82.74363919255148
99.964,-82.66549427934362
99.974,-82.57832512609778
99.985,-82.486584732382
99.995,-82.40734709776373
100.005,-82.32811022181059
100.014,-82.25985110408958
100.024,-82.18975574416763
100.035,-82.11612514161142
100.045,-82.04725129598721
100.055,-81.97655820686107
100.064,-81.91707787379875
100.074,-81.85247629636541
100.084,-81.7915354741263
100.095,-81.7299874066462
100.105,-81.67880809348964
100.115,-81.62396953422095
100.124,-81.567787728404
100.134,-81.50746067560239
100.144,-81.45201437537943
100.155,-81.39583882729825
100.165,-81.34771403092155
100.174,-81.30361398581194
100.184,-81.25427069153166
100.194,-81.20797814764268
100.204,-81.16594635370679
100.215,-81.12117130928529
100.225,-81.07853101393947
100.234,-81.04046546723009
100.244,-81.00026666871781
100.254,-80.957628617963
100.265,-80.90548731452563
100.275,-80.85127075796525
100.284,-80.79564994784134
100.294,-80.7286248837131
100.304,-80.65368056513933
100.314,-80.5695869916789
100.325,-80.46780716288998
100.333,-80.38383907833092
100.344,-80.25724473755929
100.354,-80.12559414013235
100.364,-79.9793142856072
100.374,-79.81656517354084
100.385,-79.62626180348919
100.393,-79.48034617500903
100.404,-79.26455728765602
100.414,-79.04998114098565
100.424,-78.81284573455345
100.434,-78.55437106791481
100.443,-78.30285014062389
100.453,-78.00596695223531
100.464,-77.65803950230371
100.474,-77.3209077903824
100.484,-76.96121681602588
100.494,-76.58079657878653
100.503,-76.22227007821805
100.514,-75.76770131387313
100.524,-75.33545328530366
100.534,-74.88491599206205
100.544,-74.41485943370071
100.553,-73.97675860976993
100.563,-73.47683351982104
100.574,-72.9122691634056
