Shifted Time (s),Flexion Angle IMU (degrees)
3.004999999999999,1.734757920660131
3.014999999999997,1.5060108960172518
3.026,1.7430084251717748
3.035999999999998,1.6948640931336962
3.0459999999999994,1.6334143680232502
3.0559999999999974,1.5051525434433972
3.067,1.4509661036145327
3.075999999999997,1.40453644481972
3.0859999999999985,1.5834736916676198
3.096,1.806205320089933
3.105999999999998,1.6211958077713589
3.1169999999999973,1.5504072574673358
3.126999999999999,1.597594845839005
3.136999999999997,1.5397518480300842
3.1469999999999985,1.6759855390848335
3.155999999999999,1.6223634394576885
3.165999999999997,1.624696713411259
3.1769999999999996,1.7419775373535291
3.1869999999999976,1.907571513617838
3.196999999999999,1.967953371182475
3.206999999999997,1.9047521746071636
3.218,1.91154700123945
3.227999999999998,1.9122920212023784
3.2369999999999983,1.7971794657532287
3.247,1.6786414652994655
3.256999999999998,1.6211958077713589
3.2669999999999995,1.674762410635303
3.2779999999999987,1.668012364442017
3.2880000000000003,1.7290375764353865
3.2979999999999983,1.674762410635303
3.308,1.674762410635303
3.318999999999999,1.5132360994884446
3.326999999999998,1.5742615540366578
3.3379999999999974,1.3449410678971767
3.347999999999999,1.4054126058402199
3.357999999999997,1.583333831733552
3.3689999999999998,1.5655164387541212
3.378999999999998,1.6671336578934088
3.3889999999999993,1.722127876670796
3.3989999999999974,1.6003823749075274
3.4079999999999977,1.5974381532717126
3.4179999999999993,1.6144864720572505
3.4289999999999985,1.5605081143350987
3.439,1.3914815220678705
3.448999999999998,1.4485805495901527
3.4589999999999996,1.7359455684696532
3.469999999999999,1.796725180073349
3.479999999999997,1.9087787358738546
3.488999999999997,1.7914843840134185
3.4989999999999988,1.6262534295196645
3.5090000000000003,1.8588329068234528
3.5189999999999984,1.5153969110105971
3.5299999999999976,1.454619115161698
3.539999999999999,1.5754857116330152
3.549999999999997,1.746881970891904
3.5599999999999987,1.4458827594787036
3.568999999999999,1.4965811511986784
3.578999999999997,1.6153087096125698
3.59,1.4497588807922495
3.599999999999998,1.337701332542614
3.6099999999999994,1.3918200932781604
3.6199999999999974,1.3423939262259066
3.6310000000000002,1.2853151562697058
3.6409999999999982,1.1741865150770678
3.6499999999999986,1.2349220900756395
3.66,1.2805272048187848
3.669999999999998,1.3409973428415696
3.6809999999999974,1.2151774117582708
3.690999999999999,1.09607034284278
3.700999999999997,1.2298247821251467
3.7109999999999985,1.0701597273312835
3.7219999999999978,1.2071839647779523
3.729999999999997,1.165866039177529
3.7409999999999997,1.1171629410605393
3.7509999999999977,1.1696032494748345
3.7609999999999992,1.5078935617588418
3.7709999999999972,1.6932646040042423
