Shifted Time (s),Flexion Angle IMU (degrees)
3.0010000000000012,11.634853536695239
3.011000000000003,11.780271386389526
3.021000000000001,11.650126528812969
3.030000000000001,11.631426917738953
3.0400000000000027,11.614972226482003
3.0500000000000007,11.724677335005463
3.061,11.724677335005463
3.0690000000000026,11.760739041601763
3.080000000000002,11.780271386389526
3.09,11.653469488324241
3.1000000000000014,11.834238974040609
3.1090000000000018,11.871293706411368
3.1189999999999998,11.688476060308798
3.1290000000000013,11.526348418489466
3.1380000000000017,11.705986397622286
3.149000000000001,11.670991708216697
3.1590000000000025,11.580070061059182
3.1690000000000005,11.56041931845872
3.178000000000001,11.66871109152699
3.1880000000000024,11.614014965022648
3.1980000000000004,11.597516631833706
3.2089999999999996,11.521841477806543
3.2170000000000023,11.631426917738953
3.2280000000000015,11.634853536695239
3.2379999999999995,11.686166271347783
3.248000000000001,11.53797676687682
3.2570000000000014,11.519470715059082
3.2669999999999995,11.541514113630146
3.277000000000001,11.486618786876871
3.2880000000000003,11.540354593650253
3.2959999999999994,11.556518137526407
3.307000000000002,11.629044289465266
3.317,11.669842681812007
3.3270000000000017,11.669842681812007
3.336000000000002,11.56041931845872
3.346,11.615153786553456
3.357000000000003,11.577810935330707
3.365000000000002,11.397111530427729
3.3760000000000012,11.430167671182012
3.386000000000003,11.522997552442394
3.396000000000001,11.539175474335373
3.405000000000001,11.65119798475476
3.4150000000000027,11.648968678007979
3.4250000000000007,11.574995742330056
3.436,11.228416750130066
3.4440000000000026,11.32278599476508
3.455000000000002,11.397922308309756
3.465,11.522333720512755
3.4750000000000014,11.628055423840582
3.4840000000000018,11.427816876356783
3.4939999999999998,11.39232096845667
3.5040000000000013,11.483846542842372
3.5150000000000006,11.375929246715081
3.524000000000001,11.339672840205047
3.5340000000000025,11.610038975497588
3.5440000000000005,11.337491911314796
3.554000000000002,11.22782038415906
3.5630000000000024,11.102487053798505
3.5730000000000004,11.069019211299075
3.5839999999999996,11.21211327131373
3.594000000000001,11.338633234235378
3.6030000000000015,11.28536782110173
3.6129999999999995,11.12368719607474
3.623000000000001,10.978311611877231
3.6320000000000014,11.053801196568742
3.6419999999999995,11.018984901819024
3.652000000000001,10.982472712136925
3.6630000000000003,10.83495141525054
3.6709999999999994,10.439015887060595
3.682000000000002,10.366530070930203
3.692,10.202476486321043
3.7020000000000017,10.149132138637022
3.711000000000002,10.152179409731549
3.721,9.967943510344412
3.732000000000003,9.894668029868583
3.742000000000001,9.747740769800902
3.7510000000000012,9.56421226248424
3.761000000000003,9.69314333749502
3.771000000000001,9.405497875499176
3.7810000000000024,9.147486311430239
3.7900000000000027,8.921177179799795
3.8000000000000007,8.863411930198954
3.811,8.669549571446527
3.8210000000000015,8.486604377669511
3.830000000000002,8.21179539710354
3.84,7.905667147025771
3.8500000000000014,7.6936108501517735
3.8590000000000018,7.67605251018002
3.8689999999999998,7.384808082048779
3.8790000000000013,7.491031094843961
3.8900000000000006,7.5018690619180175
3.899000000000001,7.096721080348206
3.9090000000000025,7.074324744520907
3.9190000000000005,6.968061870520143
