Time (s),LateralBending Angle MoCap (degrees)
53.00333333333333,-0.19433025556683725
53.01,-0.18923800607704888
53.016666666666666,-0.21154066083175904
53.02333333333333,-0.17035806515345267
53.03,-0.19085531295161792
53.03666666666667,-0.19707570091324048
53.04333333333333,-0.17007311014567678
53.05,-0.18268190848479918
53.056666666666665,-0.17978685311759932
53.06333333333333,-0.18967897687917493
53.07,-0.19903313034082978
53.07666666666667,-0.20401275273558106
53.083333333333336,-0.19832112746176705
53.089999999999996,-0.21103068161581362
53.096666666666664,-0.20400206273814794
53.10333333333333,-0.19605141618777056
53.11,-0.21481694991630207
53.11666666666667,-0.20428852899397681
53.123333333333335,-0.2070614496662115
53.13,-0.20123690835367578
53.13666666666666,-0.214085810225281
53.14333333333333,-0.21821336723098106
53.15,-0.2152373211949623
53.156666666666666,-0.22724773768304957
53.163333333333334,-0.22753908988582514
53.17,-0.2218825764375798
53.17666666666667,-0.22234852329558125
53.18333333333333,-0.2218825764375798
53.19,-0.19489569624702846
53.196666666666665,-0.18809851559942964
53.20333333333333,-0.2013308463273297
53.21,-0.18170119812046262
53.21666666666667,-0.1975475577981905
53.223333333333336,-0.19942299274853428
53.23,-0.2004542080668249
53.236666666666665,-0.208150752795263
53.24333333333333,-0.23148677138678528
53.25,-0.2160760839875498
53.25666666666667,-0.23718394240288393
53.263333333333335,-0.21861702150627335
53.269999999999996,-0.2083917115399171
53.276666666666664,-0.204083916268785
53.28333333333333,-0.21357684087757933
53.29,-0.21428728393067148
53.29666666666667,-0.20620557388082764
53.303333333333335,-0.19805163137178303
53.31,-0.21413034379479393
53.31666666666666,-0.2335033110890653
53.32333333333333,-0.23271978914063626
53.33,-0.2173989633188263
53.336666666666666,-0.23247150521506632
53.343333333333334,-0.23230410220718067
53.35,-0.22438379252831797
53.35666666666667,-0.23269131116536723
53.36333333333333,-0.23269131116536723
53.37,-0.22713943850246499
53.376666666666665,-0.23269131116536723
53.38333333333333,-0.23415012806805136
53.39,-0.2379561502610211
53.39666666666667,-0.23531744629130535
53.403333333333336,-0.2333748436456703
53.41,-0.23708378556413215
53.416666666666664,-0.23520764705757308
53.42333333333333,-0.23503278388825366
53.43,-0.23915925507399213
53.43666666666667,-0.23247150521506632
53.443333333333335,-0.2429912224308585
53.45,-0.2381526384109341
53.45666666666666,-0.23368774603459777
53.46333333333333,-0.23455323555579705
53.47,-0.237625971507652
53.47666666666667,-0.25068550972598225
53.483333333333334,-0.25508570670339664
53.49,-0.24999994046225682
53.49666666666666,-0.25779658252695137
53.50333333333333,-0.2551462896232882
53.51,-0.24287489934048168
53.516666666666666,-0.25937482879415424
53.52333333333333,-0.250863275056847
53.53,-0.24533702361008083
53.53666666666667,-0.25184429483473314
53.54333333333333,-0.23999798142563245
53.55,-0.25508570670339664
53.556666666666665,-0.24152076326546526
53.56333333333333,-0.24232730248996887
53.57,-0.26936977577276433
53.57666666666667,-0.25322058073700343
53.583333333333336,-0.2403702435278281
53.589999999999996,-0.24172514192507094
53.596666666666664,-0.2340742140392051
53.60333333333333,-0.25172940579710673
53.61,-0.25693504945988727
53.61666666666667,-0.2353878186546683
53.623333333333335,-0.23647112121914796
53.63,-0.2472069908126255
53.63666666666666,-0.24250590030239955
53.64333333333333,-0.24522654407052516
53.65,-0.22475335833145027
53.656666666666666,-0.23831350435252788
53.663333333333334,-0.2249317363612305
53.67,-0.26519203919181733
53.67666666666667,-0.2657925148035817
53.68333333333333,-0.27050685467584545
53.69,-0.2678759409339931
53.696666666666665,-0.24159758627363265
53.70333333333333,-0.26903607496455445
53.71,-0.24668948421349685
53.71666666666667,-0.24861273770321385
53.723333333333336,-0.25745989929944585
53.73,-0.2547113270261963
53.736666666666665,-0.27834576023127633
53.74333333333333,-0.2852211471918354
53.75,-0.2662147152483627
53.75666666666667,-0.29063080695859317
53.763333333333335,-0.2943016780278523
53.769999999999996,-0.29253730045340853
53.776666666666664,-0.29687772547989605
53.78333333333333,-0.29737182482657226
53.79,-0.3200800949074155
53.79666666666667,-0.323924360017792
53.803333333333335,-0.3302135781074334
53.81,-0.3189346676635803
53.81666666666666,-0.3262591765104811
53.82333333333333,-0.31261772599663445
53.83,-0.31536083147448
53.836666666666666,-0.3363387441654027
53.843333333333334,-0.3414851032570455
53.85,-0.3154215371441548
53.85666666666667,-0.3301310946318087
53.86333333333333,-0.32272394668847737
53.87,-0.3248701099367505
53.876666666666665,-0.32079492618242406
53.88333333333333,-0.30774285456090084
53.89,-0.32376962041300184
53.89666666666667,-0.31996042452706336
53.903333333333336,-0.3279058951599385
53.91,-0.34171500519549913
53.916666666666664,-0.34171500519549913
53.92333333333333,-0.3513607362240682
53.93,-0.33715585252385766
53.93666666666667,-0.3548416896942137
53.943333333333335,-0.355398324587389
53.95,-0.3496417985907375
53.95666666666666,-0.3651248177329494
53.96333333333333,-0.3379268853189312
53.97,-0.34909262472492975
53.97666666666667,-0.3364672604091332
53.983333333333334,-0.34942886103739107
53.99,-0.3369315668977973
53.99666666666666,-0.33245324536679915
54.00333333333333,-0.3258322330970992
54.01,-0.3403795081844865
54.016666666666666,-0.32288715912387017
54.02333333333333,-0.34327788595161945
54.03,-0.3578450314184172
54.03666666666667,-0.32819030143650185
54.04333333333333,-0.33393771769502717
54.05,-0.3564064182006377
54.056666666666665,-0.3654345472327566
54.06333333333333,-0.3722478297293551
54.07,-0.3873437958661772
54.07666666666667,-0.3708302486507101
54.083333333333336,-0.35895616212767273
54.089999999999996,-0.3295204616090442
54.096666666666664,-0.3178811516425179
54.10333333333333,-0.26236337060405435
54.11,-0.24214425392455344
54.11666666666667,-0.24595439935863966
54.123333333333335,-0.2354185537990417
54.13,-0.21705733088764503
54.13666666666666,-0.20554192060892731
54.14333333333333,-0.19968632060881486
54.15,-0.1732868514749967
54.156666666666666,-0.1805793131710328
54.163333333333334,-0.15869160815001143
54.17,-0.12558261814517746
54.17666666666667,-0.13794894452551154
54.18333333333333,-0.12252657469160672
54.19,-0.1109801907130364
54.196666666666665,-0.08218365943228761
54.20333333333333,-0.07853698422092757
54.21,-0.07276764346027974
54.21666666666667,-0.05914481101775141
54.223333333333336,-0.062143018277126594
54.23,-0.085122594744855
54.236666666666665,-0.09550833411635103
54.24333333333333,-0.10411552163722572
54.25,-0.10751664006208414
54.25666666666667,-0.1388764495639265
54.263333333333335,-0.13876274284796628
54.269999999999996,-0.12559240645482472
54.276666666666664,-0.13474673562643386
54.28333333333333,-0.15520740183121529
54.29,-0.14639217945883676
54.29666666666667,-0.15447160931092896
54.303333333333335,-0.1656468963967318
54.31,-0.19699565606616615
54.31666666666666,-0.17726234922622433
54.32333333333333,-0.209589571066031
54.33,-0.22311663913320637
54.336666666666666,-0.21981869290498332
54.343333333333334,-0.24469118860876
54.35,-0.24297488092837716
54.35666666666667,-0.24515757623019444
54.36333333333333,-0.2514448438488799
54.37,-0.24561794878369606
54.376666666666665,-0.21217138202569324
54.38333333333333,-0.213740269262941
54.39,-0.2323529613079991
54.39666666666667,-0.23728442891165075
