Time (s),AxialRotation Angle MoCap (degrees)
95.00333333333333,-1.7463921209024176
95.00999999999999,-1.747854111691578
95.01666666666667,-1.7429193977723747
95.02333333333333,-1.7704066669517355
95.02999999999999,-1.7632241839586609
95.03666666666666,-1.7829493195501285
95.04333333333332,-1.8416722151081966
95.05,-1.7555797329686809
95.05666666666666,-1.7786287339776754
95.06333333333333,-1.8525723041756668
95.07,-1.8510532374227053
95.07666666666665,-1.8537406687562261
95.08333333333333,-1.8150732886064103
95.08999999999999,-1.9290305377647932
95.09666666666666,-1.8400490001036487
95.10333333333332,-1.8911781872009477
95.11,-1.8364433422494937
95.11666666666666,-1.930804310990177
95.12333333333332,-1.9623827067290294
95.13,-1.9746412778850293
95.13666666666666,-1.939595643891559
95.14333333333333,-1.9320071414559705
95.14999999999999,-1.9931136335161432
95.15666666666667,-1.9855705411591655
95.16333333333333,-1.9471119157697143
95.16999999999999,-1.894915397582551
95.17666666666666,-1.9318297311321597
95.18333333333332,-1.9195543837581748
95.19,-2.0006070238464657
95.19666666666666,-1.9660070717867
95.20333333333333,-2.0026420780871534
95.21,-1.9821273618486606
95.21666666666665,-1.9810518888396333
95.22333333333333,-1.9685877267833831
95.22999999999999,-2.0425093675813035
95.23666666666666,-2.0282754205153166
95.24333333333333,-2.00414292988008
95.25,-1.9536781992193686
95.25666666666666,-1.917091472617452
95.26333333333332,-2.030141709862571
95.27,-2.015920500606075
95.27666666666666,-2.0006224748795542
95.28333333333333,-1.9700868281313286
95.28999999999999,-1.9576885642603323
95.29666666666667,-1.93754449161354
95.30333333333333,-1.9015733122971548
95.30999999999999,-1.9380809640055698
95.31666666666666,-1.9319263610890207
95.32333333333332,-1.9193724480131298
95.33,-1.8705263858887364
95.33666666666666,-2.0698193527541955
95.34333333333333,-1.9792826553896217
95.35,-2.0041846839157276
95.35666666666665,-1.9771170941937561
95.36333333333333,-2.028597568528402
95.36999999999999,-2.0292100453893327
95.37666666666667,-1.9012933436072497
95.38333333333333,-1.9800165160367236
95.39,-2.004112088064003
95.39666666666666,-2.044468305981574
95.40333333333332,-2.003552391600464
95.41,-2.0072472581396283
95.41666666666666,-1.991483372683208
95.42333333333333,-1.9962668595153836
95.42999999999999,-1.9580076572809917
95.43666666666667,-1.8831285835310974
95.44333333333333,-1.9049656481274777
95.44999999999999,-1.9859426570983216
95.45666666666666,-2.020677431379066
95.46333333333332,-2.0191865605575234
95.47,-2.0216981182893754
95.47666666666666,-2.053655088052968
95.48333333333332,-1.9815118457661525
95.49,-1.9853020797775338
95.49666666666666,-1.9826906344075006
95.50333333333333,-2.021501454657349
95.50999999999999,-2.0483151581766617
95.51666666666667,-2.1175069230023302
95.52333333333333,-2.0392747299829774
95.52999999999999,-2.0067371560340246
95.53666666666666,-2.0504332483537713
95.54333333333332,-2.10399992945535
95.55,-2.07324847072029
95.55666666666666,-2.088910421814253
95.56333333333333,-2.0983021178128207
95.57,-2.1592508046398007
95.57666666666665,-2.130371589341325
