Shifted Time (s),Flexion Angle IMU (degrees)
3.0070000000000014,2.5850880920016603
3.017000000000003,2.264743896590801
3.027000000000001,2.1319141165899866
3.0380000000000003,1.838153699472456
3.048000000000002,1.899248642909817
3.0580000000000034,1.602872413467459
3.0680000000000014,1.5793008265706652
3.0790000000000006,1.6942554800557268
3.0870000000000033,1.315108865841764
3.0980000000000025,1.3267273420520969
3.1080000000000005,1.4822150346949634
3.118000000000002,1.3685118816359152
3.128,1.274607997513784
3.139000000000003,1.2604950355551416
3.149000000000001,1.36706691855363
3.1590000000000025,1.4069704976148438
3.168000000000003,1.320135875097698
3.178000000000001,1.3299301881881043
3.1880000000000024,1.254774322058661
3.1990000000000016,1.62033637389544
3.209000000000003,1.8826928389661521
3.219000000000001,1.3482459218182177
3.2290000000000028,1.8153808479783367
3.240000000000002,2.015627786130813
3.25,1.7382768866373963
3.2590000000000003,1.7312830328752034
3.269000000000002,1.717310886207395
3.2790000000000035,2.073302140212859
3.2900000000000027,1.9748242538254344
3.3000000000000007,1.5535607125732502
3.3100000000000023,1.6027602211581025
3.3200000000000003,1.7090379529988144
3.331000000000003,1.40352226813717
3.339000000000002,1.4676440935429396
3.3500000000000014,1.552259285893843
3.360000000000003,1.5945721807739854
3.370000000000001,1.5784485982275234
3.3800000000000026,1.421255782073139
3.391000000000002,1.436037641627931
3.4010000000000034,1.4367770566039697
3.4110000000000014,1.6230016871469255
3.4200000000000017,1.5226219260770133
3.4300000000000033,1.3866996233840165
3.4400000000000013,1.5791290348502374
3.4510000000000005,1.2357936650041257
3.461000000000002,0.9227994587800383
3.471,1.0371107156762402
3.4810000000000016,1.2498874751529527
3.492000000000001,1.1920862375302406
3.5,1.0520427876458536
3.511000000000003,1.1751175371876315
3.521000000000001,1.2100799925481365
3.5310000000000024,1.202412728322197
3.5410000000000004,0.9509130760713074
3.552000000000003,0.8869794720489086
3.562000000000001,0.8542979660230658
3.5720000000000027,1.025178495486844
3.581000000000003,0.9687397191070506
3.591000000000001,1.1483088531808123
3.6020000000000003,1.204557251300665
3.612000000000002,1.025792948415444
3.6220000000000034,0.982176309415352
3.6320000000000014,0.9818797826039063
3.6430000000000007,1.0828329957093308
3.6530000000000022,1.1398597525320904
3.6630000000000003,1.025178495486844
3.6720000000000006,0.9045766971954645
3.682000000000002,0.8992718227796104
3.692,0.8559779620794901
3.703000000000003,0.8686363140506774
3.713000000000001,0.6258637559185427
3.7230000000000025,0.3849866587844719
3.7330000000000005,0.5631256095905544
3.742000000000001,0.4938561466390503
3.7520000000000024,0.4696637026915722
3.7630000000000017,0.6892652208543888
3.7730000000000032,0.4516446002383603
3.7830000000000013,0.5556157519507723
3.793000000000003,1.037189635476775
3.804000000000002,0.6602280692688609
3.814,0.1841754038474095
3.8240000000000016,0.33692108033061174
3.833000000000002,0.21469303374166326
3.843,0.5078465787846635
3.8540000000000028,0.3813184085474308
3.8640000000000008,0.5482561555659506
3.8740000000000023,0.3152990686738537
3.8840000000000003,0.22275947975331434
3.895000000000003,0.4485368246571717
3.905000000000001,0.8988822905364167
3.9140000000000015,1.1852107043089042
3.924000000000003,1.167979197345094
3.934000000000001,1.1514087206229258
3.9440000000000026,1.7462802506638524
3.955000000000002,1.730879741035242
3.9650000000000034,1.6506804752900144
3.9750000000000014,2.018366651840062
3.985000000000003,2.2543706211060766
3.9940000000000033,2.119789833406904
4.004000000000001,2.0659027739591456
4.015000000000001,2.525849190758468
4.025000000000002,2.803779221567872
4.035,2.855492730846357
4.045000000000002,3.377073989859051
4.056000000000001,3.097861467739992
4.0660000000000025,3.0255793177930563
4.075000000000003,3.253932955856719
4.085000000000001,3.6507553933183163
4.095000000000002,3.705708282561548
4.105,4.218902599386062
4.116000000000003,4.3931096497128586
4.126000000000001,4.50951810038767
4.136000000000003,5.023473472274306
4.146000000000001,5.249025586023502
4.155000000000001,5.764951202672349
4.166,6.394365259573409
4.176000000000002,6.1677600833986865
4.186,6.573688898469667
4.196000000000005,6.689092760709821
4.207000000000001,7.100403628373443
4.216999999999999,7.629988657174096
4.227000000000004,7.927841514754364
4.236000000000004,8.56566819562903
4.246000000000002,8.876260947586351
4.256,9.098768146298628
4.267000000000003,9.270353853762625
4.277000000000001,10.331881726013053
4.286999999999999,10.919323650318088
4.297000000000004,11.38417275215288
4.308,11.977486343716937
4.318000000000005,12.811046110281982
4.326999999999998,13.290538863295156
4.337000000000003,13.987597490248701
4.347000000000001,14.14382391086594
4.356999999999999,14.307439729064546
4.368000000000002,14.778256242151311
4.378,15.139777086998667
4.388000000000005,14.938942676087768
4.398000000000003,15.322522583386656
4.407000000000004,15.390103198382048
4.417000000000002,15.552987870130583
4.428000000000004,16.205000823156826
4.438000000000002,16.398636315333356
4.448,16.61583860975169
4.457999999999998,16.855856405344483
4.469000000000001,17.08382937251618
4.478999999999999,16.87894482237386
4.4879999999999995,17.424453447178514
4.498000000000005,17.712106956241755
4.508000000000003,17.806085144856038
4.518999999999998,18.286479238062796
4.5290000000000035,18.96689459711261
4.5390000000000015,19.699410019456366
4.5489999999999995,19.951272460542228
4.560000000000002,20.35715763134136
4.568000000000005,20.3395208442752
4.579000000000001,20.939068957056648
4.588999999999999,21.82334772690563
4.599000000000004,22.46869312900627
4.609000000000002,22.57244551646683
4.6200000000000045,23.233632266091085
4.630000000000003,23.768320362493135
4.640000000000001,24.316835160760853
4.649000000000001,24.591542290088015
4.658999999999999,24.354586589304418
4.669000000000004,24.60662870101062
4.68,25.17926419853248
4.690000000000005,25.576017708938373
4.700000000000003,25.805046335861988
4.710000000000001,26.154670616482896
4.721000000000004,26.850795198718437
4.728999999999999,27.106810643436525
4.740000000000002,27.64901421423876
4.75,27.73947540342001
4.760000000000005,27.964809674485046
4.770000000000003,28.21686692357489
4.780999999999999,28.80864174837845
4.791000000000004,29.254415490096285
4.801000000000002,29.845029743060486
4.812000000000005,30.12060613483557
4.82,30.03361597289507
4.831000000000003,30.528159704505185
4.841000000000001,30.85235580356096
4.850999999999999,31.238145333515327
4.861000000000004,31.758297067968805
4.872,32.07020306878913
4.882000000000005,32.19501645858641
4.892000000000003,32.86033891001809
4.901000000000003,33.16531919081312
4.911000000000001,33.00722917078606
4.920999999999999,33.593518399900155
4.932000000000002,33.89057588372927
4.942,33.90930563614937
4.951999999999998,34.19746121150159
4.962000000000003,34.48568048635203
4.972999999999999,35.00540262437811
4.981000000000002,35.26171929656948
4.992000000000004,35.552904233661735
5.0020000000000024,35.61080217309083
5.0120000000000005,35.73746832188266
5.0219999999999985,36.05935362467849
5.033000000000001,36.39526676204532
5.042999999999999,36.713243262726
5.053000000000004,37.01853598328902
5.062000000000005,37.137332834006806
5.072000000000003,37.223377630822476
5.082999999999998,36.926387113435524
5.0930000000000035,37.48517680232335
5.1030000000000015,37.88079095014637
5.1129999999999995,37.83626381936246
5.124000000000002,38.04853015089044
5.134,38.20736634143659
5.143000000000001,38.17986688717307
5.152999999999999,38.08513058064396
5.163000000000004,38.16355569080661
5.173000000000002,38.21391944714875
5.184000000000005,38.31942097731218
5.194000000000003,38.494792450016476
5.204000000000001,38.47825350471262
5.213999999999999,38.38820120983091
5.222999999999999,38.3630549808904
5.233000000000004,38.29752866795168
5.244,38.08539722508897
5.254000000000005,37.90550957134082
5.264000000000003,37.875547367376775
5.274000000000001,37.83930115772109
5.285000000000004,37.50134084948943
5.295000000000002,37.244813879995775
5.304000000000002,37.31811442041946
5.314,37.565130767295784
5.324000000000005,37.616893756583615
5.334000000000003,37.63491705894677
5.344999999999999,37.70498735482005
5.355000000000004,37.50421054820791
5.365000000000002,37.35396731903742
5.375,37.49141384823315
5.386000000000003,37.595722109357204
5.395000000000003,37.61529608388623
5.405000000000001,37.585268359130374
5.414999999999999,37.28793500223708
5.425000000000004,37.601266637416416
5.436,37.3781559459622
5.446000000000005,37.166595857655935
5.456000000000003,37.47365370698445
5.466000000000001,37.264348983954
5.475000000000001,37.55224035022933
5.484999999999999,37.40069643505349
5.496000000000002,37.161320606160956
5.506,37.09313295133222
5.515999999999998,37.35756725708207
5.526000000000003,37.5205210476802
5.536999999999999,37.239090307740746
5.547000000000004,37.293859266682034
5.5560000000000045,37.15083698438827
5.5660000000000025,37.08365252197051
5.5760000000000005,37.040244692367985
5.5859999999999985,37.29029982912826
5.597000000000001,37.405577507127084
5.606999999999999,37.57489574373562
5.617000000000004,37.929372061088024
5.6270000000000024,37.956650266188284
5.636000000000003,37.76190760144809
5.646000000000001,37.49758435909233
5.657000000000004,37.16138315296943
5.667000000000002,37.48874647977545
5.677,37.21102727768843
5.687000000000005,37.376417688859455
5.698,37.38097036083043
5.707999999999998,37.60338401861182
5.716999999999999,37.65409935047015
5.727000000000004,37.32148118427111
5.737000000000002,36.87372625484118
5.748000000000005,36.75630907362313
5.758000000000003,36.56838148287536
5.768000000000001,36.655062144219094
5.777999999999999,36.96043200054079
5.7890000000000015,37.01385912086788
5.797000000000004,37.1514990375332
5.808,37.514259924443564
5.818000000000005,37.4282701847746
5.828000000000003,37.28501082171434
5.838000000000001,37.0999813358656
5.849000000000004,36.552240035536606
5.859000000000002,36.59300085622989
5.869,36.55999448958879
5.879000000000005,36.95108875940222
5.888000000000005,36.85306146433817
5.898000000000003,37.17390164822297
5.908999999999999,37.3579686199524
5.919000000000004,37.37950311212704
5.929000000000002,37.171884577810054
5.939,36.96554291191369
5.950000000000003,36.64112385789069
5.960000000000001,36.90903077072908
5.969000000000001,37.168503976477616
5.978999999999999,37.36014112363736
5.989000000000004,37.31558091528204
6.0,37.10395728985919
6.010000000000005,36.79795682083087
6.020000000000003,36.83405447961606
6.030000000000001,36.53599573301505
6.041000000000004,36.539791817296205
6.0489999999999995,36.684454856368866
6.060000000000002,36.84482912313567
6.07,37.09928630917612
6.079999999999998,37.32799096134494
6.090000000000003,36.99033754062036
6.100999999999999,36.71400331942302
6.111000000000004,36.591535240812014
6.121000000000002,36.581358252234686
6.130000000000003,37.16414295873377
6.140000000000001,37.2674531246762
6.149999999999999,37.20572624888495
6.161000000000001,36.56640013182568
6.170999999999999,36.42013339141589
6.1810000000000045,36.26873291663905
6.1910000000000025,35.99230926172096
6.201999999999998,36.47256959988195
6.210000000000001,36.034136554926675
6.221000000000004,36.013764576457
6.231000000000002,36.13522322202526
6.241,36.08247623667566
6.251000000000005,36.10365800233786
6.2620000000000005,36.179215549270886
6.2719999999999985,36.32388521201449
6.282000000000004,36.215036441561544
6.291000000000004,36.04144320603011
6.301000000000002,36.25831301729248
6.312000000000005,36.09380150749198
6.322000000000003,36.316844902524664
6.332000000000001,36.86974173249154
6.341999999999999,37.044453732856255
6.3530000000000015,36.86203286327565
6.3629999999999995,36.88687653904612
6.373000000000005,36.8140410463228
6.382000000000005,36.91285309266694
6.392000000000003,36.753747670702175
6.402000000000001,36.65232657721925
6.413000000000004,36.74071744774703
6.423000000000002,36.80778463168487
6.433,36.848856099109334
6.443000000000005,37.197406425612
6.454000000000001,37.21499101826921
6.462000000000003,36.87752853480168
6.472999999999999,36.623915663750026
6.483000000000004,36.63247004885352
6.493000000000002,36.39134694381741
6.503,36.50629363402865
6.514000000000003,36.57735475577185
6.524000000000001,36.29350310704796
6.533999999999999,36.726922348701386
6.542999999999999,36.58281128699011
6.553000000000004,36.50774856356275
6.563000000000002,36.58374631132838
6.574000000000005,36.638124615178434
6.584000000000003,36.68339317697361
6.594000000000001,36.764512296711025
6.603999999999999,36.91669725702058
6.615000000000002,36.78330598246279
6.624000000000002,37.22296300602803
6.634,37.51591049539771
6.643999999999998,37.513149122542764
6.6540000000000035,37.58899223841845
6.664999999999999,37.48668315153551
6.675000000000004,37.55802104942399
6.685000000000002,37.458699082723406
6.695,37.46915429453572
6.704000000000001,37.67840207197011
6.713999999999999,37.819028760715405
6.725000000000001,37.74959292747411
6.734999999999999,37.91123720321653
6.7450000000000045,37.97658374178657
6.755000000000003,37.800898387854694
6.765999999999998,37.77930644381371
6.776000000000003,37.88934523079451
6.785000000000004,37.77388949676614
6.795000000000002,38.060426870264244
6.805,37.96456896804111
6.815000000000005,37.92999121433647
6.8260000000000005,38.02125080611605
6.8359999999999985,37.827193943154114
6.846000000000004,37.752642196845926
6.856000000000002,37.61448103798939
6.865000000000002,37.40566819440432
6.875,37.55522234723455
