Shifted Time (s),AxialRotation Angle IMU (degrees)
95.00399999999999,0.6780772598885225
95.01400000000001,0.6703828151932691
95.025,0.6657983989974945
95.035,0.662982012068583
95.04400000000001,0.6630836551744506
95.054,0.6675753290835638
95.064,0.6708460345650575
95.07499999999999,0.6689407723885046
95.08500000000001,0.6618495433240965
95.095,0.6578073481425464
95.10499999999999,0.6598541876151871
95.11599999999999,0.6639730625138387
95.124,0.6641899736108678
95.13499999999999,0.6709909216791747
95.14500000000001,0.6748639074922991
95.155,0.674475931824249
95.16499999999999,0.6576169954496522
95.17599999999999,0.618137099143659
95.186,0.567746243681928
95.196,0.5118644298407335
95.20500000000001,0.4493916583969624
95.215,0.3624079301280374
95.225,0.2595732458117358
95.23599999999999,0.1375876062267557
95.24600000000001,0.014621012151963209
95.256,-0.12358653563283006
95.26599999999999,-0.27337503634783444
95.27699999999999,-0.4443254892120557
95.285,-0.5802198934445928
95.29599999999999,-0.7840402482631796
95.30600000000001,-0.9868825528857964
95.316,-1.2000958065290712
95.327,-1.4455100084102346
95.33699999999999,-1.6776251577444545
95.34700000000001,-1.9170612537478642
95.357,-2.167468295634621
95.36599999999999,-2.397878282619552
95.376,-2.6659772139162774
95.387,-2.993226088737566
95.39699999999999,-3.311326906296525
95.40700000000001,-3.642838665804884
95.417,-3.9975213664736184
95.428,-4.4267220075148295
95.43799999999999,-4.856406588137459
95.44800000000001,-5.305002107552657
95.457,-5.7203615649689
95.46699999999998,-6.203098959594703
95.477,-6.71571729063933
95.488,-7.312607557309255
95.49799999999999,-7.892297758812632
95.50800000000001,-8.524428894355562
95.518,-9.182780963143188
95.529,-9.94668796438317
95.537,-10.540653897278203
95.548,-11.366932761033674
95.55799999999999,-12.13992855485409
95.56800000000001,-12.966575277942026
95.578,-13.804202929498942
95.589,-14.728418508728492
95.59899999999999,-15.603238014832561
95.60900000000001,-16.515258447011256
95.618,-17.380083804464487
95.62799999999999,-18.357956086391614
95.63900000000001,-19.415650291994666
95.649,-20.364264420468754
95.65899999999999,-21.350069471015203
95.66900000000001,-22.409045442830287
95.68,-23.57473033511005
95.69,-24.631878147052998
95.69900000000001,-25.59274987785358
95.709,-26.627949526706768
95.719,-27.683880092809844
95.72899999999998,-28.741641575354137
95.74000000000001,-29.932147973536818
95.75,-30.999671286546942
95.75999999999999,-31.98792551358052
95.77000000000001,-32.93411065382806
95.781,-33.99852770648012
95.78899999999999,-34.81788467072843
95.80000000000001,-35.94200054576483
95.81,-36.97354933077568
95.82,-37.98009902495363
95.83000000000001,-39.05311962748604
95.84100000000001,-40.197358137560045
95.851,-41.26184055436373
95.85999999999999,-42.24797187708573
95.87,-43.194776104912066
95.88,-44.162921237028314
95.88999999999999,-45.1237472726186
95.90100000000001,-46.17207121087097
95.911,-47.126189050966175
95.92099999999999,-48.087017792091075
95.93100000000001,-49.036867433427545
95.94200000000001,-50.0664179741574
95.951,-50.93456741346408
95.96100000000001,-51.94661975052925
95.971,-52.88306298453219
95.981,-53.79084711465609
95.99199999999999,-54.811008140078854
96.00200000000001,-55.75416405998163
96.012,-56.653420873541165
96.02199999999999,-57.51059857993832
96.031,-58.34144117834914
96.041,-59.26082066795156
96.05199999999999,-60.301117047920755
96.06200000000001,-61.166838317434426
96.072,-62.0380504756659
96.082,-62.89828352179251
96.09299999999999,-63.75613745498656
96.10300000000001,-64.62491227442334
96.112,-65.38496797927489
96.12199999999999,-66.2128845687135
96.132,-67.0158020419132
96.142,-67.80165039804433
96.15299999999999,-68.65414163627707
96.16300000000001,-69.39548175578328
