Time (s),Flexion Angle MoCap (degrees)
3.003333333333334,0.32924260736430633
3.01,0.33636096007718647
3.0166666666666666,0.25441246259160205
3.0233333333333334,0.259268876530862
3.0300000000000002,0.25652085891310245
3.036666666666667,0.32193317513833986
3.043333333333334,0.27012268713976906
3.05,0.2192973505246608
3.0566666666666666,0.2543553959892508
3.0633333333333335,0.25520195269207985
3.0700000000000003,0.3414350327880362
3.076666666666667,0.27270629171895316
3.083333333333333,0.2657885062184057
3.09,0.2616857789127624
3.0966666666666667,0.3657478989065295
3.1033333333333335,0.34516622704722577
3.1100000000000003,0.2761359035324806
3.116666666666667,0.27275359204888183
3.123333333333333,0.2821956053468329
3.13,0.2887109795793806
3.1366666666666667,0.3769032052024434
3.1433333333333335,0.28287478203038746
3.1500000000000004,0.38451640905389173
3.156666666666667,0.2855298955231877
3.163333333333333,0.4413087598369128
3.17,0.45070774109690814
3.1766666666666667,0.407850139047691
3.1833333333333336,0.39513616844788924
3.1900000000000004,0.4409921434724362
3.196666666666667,0.4006735257875113
3.203333333333333,0.4422207510256356
3.21,0.40445506593046404
3.216666666666667,0.48329245488005473
3.2233333333333336,0.4722274024978199
3.2300000000000004,0.4771984001701628
3.2366666666666672,0.34325163165164607
3.243333333333333,0.4844188149105889
3.25,0.5391438245252811
3.256666666666667,0.41939697909474966
3.2633333333333336,0.46565944113626967
3.2700000000000005,0.46868523088254294
3.2766666666666664,0.48643151446685423
3.283333333333333,0.3827549523953083
3.29,0.518384609342217
3.296666666666667,0.3625875088300945
3.3033333333333337,0.49897947142723015
3.3100000000000005,0.4570641164439633
3.3166666666666664,0.5527293035724289
3.3233333333333333,0.45445002478511515
3.33,0.46600264442904366
3.336666666666667,0.47641726791585753
3.3433333333333337,0.49630672463953696
3.3500000000000005,0.48101786764995497
3.3566666666666665,0.4924885425898338
3.3633333333333333,0.4729808974772884
3.37,0.4789031487598835
3.376666666666667,0.4546306534077944
3.3833333333333337,0.5224055910890412
3.3900000000000006,0.4855348835550784
3.3966666666666665,0.4137114020725872
3.4033333333333333,0.6997621085470414
3.41,0.5381967898543287
3.416666666666667,0.5541757120749596
3.423333333333334,0.6782376566215235
3.4299999999999997,0.5523934267631918
3.4366666666666665,0.6109527003058703
3.4433333333333334,0.5816018242569331
3.45,0.548945226905384
3.456666666666667,0.5864943857799061
3.463333333333334,0.5889351672651043
3.4699999999999998,0.6202579450325018
3.4766666666666666,0.576756440897588
3.4833333333333334,0.5817508845192016
3.49,0.6666546898338402
3.496666666666667,0.7426706217381821
3.503333333333334,0.650601057189454
3.51,0.6498955758687703
3.5166666666666666,0.7148224140107049
3.5233333333333334,0.6561213007105696
3.5300000000000002,0.697991452873575
3.536666666666667,0.5608271683547619
3.543333333333334,0.7464867107085058
3.55,0.7004409573661932
3.5566666666666666,0.7034230976968024
3.5633333333333335,0.7537722867281105
3.5700000000000003,0.7864829151986028
3.576666666666667,0.7656620628723485
3.583333333333333,0.7881885326044906
3.59,0.7168628845464983
3.5966666666666667,0.6594493899996435
3.6033333333333335,0.692098173554919
3.6100000000000003,0.822904758863336
3.616666666666667,0.8633968942380873
3.623333333333333,0.8370424763462401
3.63,0.8451066442456332
3.6366666666666667,0.8079166244861713
3.6433333333333335,0.9016803739168926
3.6500000000000004,0.7661891610592056
3.656666666666667,0.9775516658392729
3.663333333333333,0.9847578347848948
3.67,0.9691883974564915
3.6766666666666667,0.9268733133282624
3.6833333333333336,0.9975575976589143
3.6900000000000004,0.9332647826457996
3.696666666666667,1.053159384204839
3.703333333333333,1.0313491918753068
3.71,1.1298860228121228
3.716666666666667,1.1233204987891743
3.7233333333333336,1.1680235568798893
3.7300000000000004,1.1949894045832463
3.7366666666666672,1.2425164407586369
3.743333333333333,1.2549120148969213
3.75,1.2526627093895466
3.756666666666667,1.2825631216578184
3.7633333333333336,1.3421405485525482
3.7700000000000005,1.4014027074424367
3.7766666666666664,1.379901430208746
3.783333333333333,1.4242556385457965
3.79,1.5621233425133718
3.796666666666667,1.6322056794711866
3.8033333333333337,1.674673370823269
3.8100000000000005,1.7393018137754068
3.8166666666666664,1.7419504598569675
3.8233333333333333,1.9160586226502965
3.83,1.9138195299219654
3.836666666666667,2.015974219654332
3.8433333333333337,2.1327880182472065
3.8500000000000005,2.196024549118249
3.8566666666666665,2.2352642147795283
3.8633333333333333,2.4087900549547827
3.87,2.530076486736851
3.876666666666667,2.635834731331823
3.8833333333333337,2.7337693520892117
3.8900000000000006,2.792371517860353
3.8966666666666665,2.8658220305988005
3.9033333333333333,2.9200909983861907
3.91,3.1046198878154123
3.916666666666667,3.401954016741068
3.923333333333334,3.408223240106486
3.9299999999999997,3.483371466802623
3.9366666666666665,3.50591971897425
3.9433333333333334,3.6421023168118354
3.95,3.7040269425223786
3.956666666666667,3.9700580382753143
3.963333333333334,4.063972826832104
3.9699999999999998,4.177791625258677
3.9766666666666666,4.433131098595973
3.9833333333333334,4.4996996752762675
3.99,4.672583184195665
3.996666666666667,4.860646581803576
4.003333333333334,5.000584203609672
4.01,5.028685436949157
4.016666666666667,5.251531354606476
4.023333333333333,5.466273081534259
4.03,5.614049301592136
4.036666666666667,5.75145686399778
4.043333333333334,5.899041984953884
4.05,6.170030381663746
4.056666666666667,6.326222100175982
4.0633333333333335,6.550563948196687
4.07,6.815324584012276
4.076666666666667,7.139325327337324
4.083333333333333,7.513949233472954
