Time (s),Flexion Angle MoCap (degrees)
3.003333333333334,4.516196230457401
3.01,4.500995656494245
3.0166666666666666,4.506495906122469
3.0233333333333334,4.5146819450872915
3.0300000000000002,4.506495906122469
3.036666666666667,4.540409185985983
3.043333333333334,4.508129672429288
3.05,4.542049449915956
3.0566666666666666,4.485069331741576
3.0633333333333335,4.467558198270532
3.0700000000000003,4.518984205932556
3.076666666666667,4.455589133981006
3.083333333333333,4.497934467637505
3.09,4.514333943348768
3.0966666666666667,4.574690248846415
3.1033333333333335,4.484273543802239
3.1100000000000003,4.532482644163373
3.116666666666667,4.493046941854006
3.123333333333333,4.504979627058103
3.13,4.629234476367567
3.1366666666666667,4.4692881143658445
3.1433333333333335,4.584858064393074
3.1500000000000004,4.548301776745565
3.156666666666667,4.554617759286543
3.163333333333333,4.664060437459271
3.17,4.587625338694537
3.1766666666666667,4.725972445643034
3.1833333333333336,4.645838902692126
3.1900000000000004,4.718675559853261
3.196666666666667,4.692586140711589
3.203333333333333,4.556082145105643
3.21,4.711182844391348
3.216666666666667,4.644921397531254
3.2233333333333336,4.61815849255623
3.2300000000000004,4.635368818838677
3.2366666666666672,4.828483719683517
3.243333333333333,4.683708403736751
3.25,4.73629036227925
3.256666666666667,4.757206773414985
3.2633333333333336,4.8008950891847375
3.2700000000000005,4.586186806863337
3.2766666666666664,4.686979287346067
3.283333333333333,4.674212530571609
3.29,4.734471895512476
3.296666666666667,4.648286121060268
3.3033333333333337,4.655227405630611
3.3100000000000005,4.728533181796028
3.3166666666666664,4.689181861773493
3.3233333333333333,4.654221979927427
3.33,4.709366920619573
3.336666666666667,4.697532810228002
3.3433333333333337,4.741789420931072
3.3500000000000005,4.76123177198085
3.3566666666666665,4.706514530769715
3.3633333333333333,4.802450784841991
3.37,4.781041015409892
3.376666666666667,4.86030322883131
3.3833333333333337,4.820396717082093
3.3900000000000006,4.80500634311907
3.3966666666666665,4.809515223530949
3.4033333333333333,4.710030593679747
3.41,4.771911144010303
3.416666666666667,4.768222165163107
3.423333333333334,4.848182405553386
3.4299999999999997,4.835226619765828
3.4366666666666665,4.939332906238981
3.4433333333333334,4.973601525134274
3.45,4.965786928242344
3.456666666666667,4.9729276516235785
3.463333333333334,4.987192001848362
3.4699999999999998,5.0407144968152
3.4766666666666666,4.990122355451604
3.4833333333333334,5.074119816806108
3.49,5.024131941931092
3.496666666666667,5.092590002331367
3.503333333333334,4.968818156753041
3.51,5.037179832930995
3.5166666666666666,5.005897853821783
3.5233333333333334,5.1208467145818295
3.5300000000000002,5.100890851373915
3.536666666666667,5.13995445135861
3.543333333333334,5.0375600609975635
3.55,5.056149871837149
3.5566666666666666,5.010727246323301
3.5633333333333335,5.148399572103344
3.5700000000000003,5.170602792528939
3.576666666666667,5.090930500285827
3.583333333333333,5.120733815012805
3.59,5.245401353596443
3.5966666666666667,5.1384621357078135
3.6033333333333335,5.326922733722478
3.6100000000000003,5.262300001773583
3.616666666666667,5.305586869755805
3.623333333333333,5.278979987836889
3.63,5.279188232076834
3.6366666666666667,5.352411468768878
3.6433333333333335,5.385504407440568
3.6500000000000004,5.255842701716983
3.656666666666667,5.3510929412440635
3.663333333333333,5.284509597970096
3.67,5.290251934224912
3.6766666666666667,5.284623509508121
3.6833333333333336,5.287320605497044
3.6900000000000004,5.307361301169949
3.696666666666667,5.407610612351817
3.703333333333333,5.52083793171305
3.71,5.495803254497906
3.716666666666667,5.614274778197862
3.7233333333333336,5.647538654151255
3.7300000000000004,5.561224891227728
3.7366666666666672,5.62140373138034
3.743333333333333,5.513736035695591
3.75,5.493967447959359
3.756666666666667,5.522228854048309
3.7633333333333336,5.489782528513648
3.7700000000000005,5.605887502051531
3.7766666666666664,5.6066760641042865
3.783333333333333,5.775767854068478
3.79,5.801125426589948
3.796666666666667,5.793467619853737
